permno,start_ticker,end_ticker,canonical_ticker,start_security_name,end_security_name,full_observations,liquidity_observations,invalid_liquidity_rows,delisting_rows,median_close,median_dollar_volume,endpoint_eligible,exclusion_reason,liquidity_rank,selected,decision
84398,SPY,SPY,SPY,SPDR TRUST; ETFNONE; CONS,SPDR S & P 500 E T F TRUST; ETFNONE; CONS,4279,1510,0,0,133.055,2.06299177615e10,true,,1,true,include
91314,MYY,MYY,MYY,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,29.62,1.1159975e6,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91317,XPH,XPH,XPH,SPDR SERIES TRUST; ETFNONE; CONS,SPDR SERIES TRUST; ETFNONE; CONS,4279,1510,0,0,51.894999999999996,1.8129825499999998e6,false,dollar_volume_floor,0,false,exclude_ineligible
91319,XES,XES,XES,SPDR SERIES TRUST; ETFNONE; CONS,SPDR SERIES TRUST; ETFNONE; CONS,4279,1510,0,0,34.985,4.4174135e6,false,dollar_volume_floor,0,false,exclude_ineligible
91324,DTD,DTD,DTD,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,50.18555,814626.485,false,dollar_volume_floor,0,false,exclude_ineligible
91325,DHS,DHS,DHS,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,42.894999999999996,1.9116160499999998e6,false,dollar_volume_floor,0,false,exclude_ineligible
91326,DLN,DLN,DLN,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,49.900000000000006,3.672058e6,false,dollar_volume_floor,0,false,exclude_ineligible
91327,DTN,AIVL,AIVL,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,52.06,2.756942e6,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91328,DON,DON,DON,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,54.230000000000004,1.821961695e6,false,dollar_volume_floor,0,false,exclude_ineligible
91330,DES,DES,DES,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,47.8322,1.7150395e6,false,dollar_volume_floor,0,false,exclude_ineligible
91331,DWM,DWM,DWM,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,46.69,1.26718257e6,false,dollar_volume_floor,0,false,exclude_ineligible
91332,DLS,DLS,DLS,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,48.9,1.6504984e6,false,dollar_volume_floor,0,false,exclude_ineligible
91333,DIM,DIM,DIM,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,49.212999999999994,312438.24,false,dollar_volume_floor,0,false,exclude_ineligible
91334,DOO,AIVI,AIVI,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,42.53,1.0830218599999999e6,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91335,DOL,DOL,DOL,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,45.403000000000006,749561.385,false,dollar_volume_floor,0,false,exclude_ineligible
91336,DTH,DTH,DTH,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,41.565,593339.9,false,dollar_volume_floor,0,false,exclude_ineligible
91340,DFJ,DFJ,DFJ,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,42.65,1.1269055e6,false,dollar_volume_floor,0,false,exclude_ineligible
91341,DNL,DNL,DNL,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,49.667500000000004,203194.0,false,dollar_volume_floor,0,false,exclude_ineligible
91342,DXJ,DXJ,DXJ,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,38.415,4.4388315e6,false,dollar_volume_floor,0,false,exclude_ineligible
91343,DFE,DFE,DFE,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,38.74135,211070.0,false,dollar_volume_floor,0,false,exclude_ineligible
91344,DEW,DEW,DEW,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,42.06,249256.465,false,dollar_volume_floor,0,false,exclude_ineligible
91378,FDV,FTCS,FTCS,FIRST TRUST EXCHANGE TRADED FUND; ETFNONE; CONS,FIRST TRUST EXCHANGE TRADED FUND; ETFNONE; CONS,4279,1510,0,0,24.105,148638.0,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91384,MZZ,MZZ,MZZ,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,29.215,2.583599e6,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91385,DXD,DXD,DXD,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,28.34,4.1876206e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91386,QID,QID,QID,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,30.145,1.95290815e8,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91387,SDS,SDS,SDS,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,29.805,4.955685954e8,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91447,MXI,MXI,MXI,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,60.315,3.062361e6,false,dollar_volume_floor,0,false,exclude_ineligible
91448,JXI,JXI,JXI,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,44.065,1.1554505e6,false,dollar_volume_floor,0,false,exclude_ineligible
91449,EXI,EXI,EXI,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,52.905,801456.5,false,dollar_volume_floor,0,false,exclude_ineligible
91450,KXI,KXI,KXI,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,67.17,1.7213117999999998e6,false,dollar_volume_floor,0,false,exclude_ineligible
91451,RXI,RXI,RXI,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,55.18,601428.0,false,dollar_volume_floor,0,false,exclude_ineligible
91483,PRFZ,PRFZ,PRFZ,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,65.67,2.10658124e6,false,dollar_volume_floor,0,false,exclude_ineligible
91529,EVX,EVX,EVX,MARKET VECTORS E T F TRUST; ETFNONE; CONS,VANECK E T F TRUST; ETFNONE; CONS,4279,1510,0,0,50.24075,42735.475,false,dollar_volume_floor,0,false,exclude_ineligible
91533,PSP,PSP,PSP,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,9.895,1.78324622e6,false,dollar_volume_floor,0,false,exclude_ineligible
91534,PZD,ERTH,ERTH,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,24.255000000000003,238304.0,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91537,PTF,PTF,PTF,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,26.02805,124696.5,false,dollar_volume_floor,0,false,exclude_ineligible
91538,PTH,PTH,PTH,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,30.9498,239635.2,false,dollar_volume_floor,0,false,exclude_ineligible
91539,PRN,PRN,PRN,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,29.633000000000003,239727.5,false,dollar_volume_floor,0,false,exclude_ineligible
91541,PFI,PFI,PFI,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,19.51,78419.0,false,dollar_volume_floor,0,false,exclude_ineligible
91542,PXI,PXI,PXI,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,40.31875,753764.115,false,dollar_volume_floor,0,false,exclude_ineligible
91543,PSL,PSL,PSL,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,31.6,92846.20000000001,false,dollar_volume_floor,0,false,exclude_ineligible
91544,PEZ,PEZ,PEZ,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,27.350050000000003,100523.4,false,dollar_volume_floor,0,false,exclude_ineligible
91545,PYZ,PYZ,PYZ,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,36.9999,289387.0,false,dollar_volume_floor,0,false,exclude_ineligible
91577,DSI,DSI,DSI,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,48.922399999999996,402596.5,false,dollar_volume_floor,0,false,exclude_ineligible
91637,FVI,FTDS,FTDS,FIRST TRUST EXCHANGE TRADED FUND; ETFNONE; CONS,FIRST TRUST EXCHANGE TRADED FUND; ETFNONE; CONS,4279,1510,0,0,19.456000000000003,11100.0,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91643,PKW,PKW,PKW,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,27.285,690533.5,false,dollar_volume_floor,0,false,exclude_ineligible
91647,PJG,XMHQ,XMHQ,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,25.7675,46016.01075,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91648,PJF,EQWL,EQWL,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,25.593,74511.0,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91699,GBF,GBF,GBF,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,110.805,467091.54000000004,false,dollar_volume_floor,0,false,exclude_ineligible
91700,GVI,GVI,GVI,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,110.14,3.1686965e6,false,dollar_volume_floor,0,false,exclude_ineligible
91701,CFT,USIG,USIG,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,107.535,4.8570735e6,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91702,CIU,IGIB,IGIB,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,107.83,2.06721275e7,false,unapproved_ticker_change,0,false,exclude_ineligible
91703,CSJ,IGSB,IGSB,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,104.85,4.7032866e7,false,unapproved_ticker_change,0,false,exclude_ineligible
91704,TLH,TLH,TLH,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,124.606,3.085505e6,false,dollar_volume_floor,0,false,exclude_ineligible
91709,DBE,DBE,DBE,POWERSHARES DB MULTI SECT COM TR; ETFNONE; CONS,INVESCO DB MULTI SECT COM TR; ETFNONE; CONS,4279,1510,0,0,27.72,1.243833e6,false,dollar_volume_floor,0,false,exclude_ineligible
91710,DBP,DBP,DBP,POWERSHARES DB MULTI SECT COM TR; ETFNONE; CONS,INVESCO DB MULTI SECT COM TR; ETFNONE; CONS,4279,1510,0,0,43.43,2.2092555e6,false,dollar_volume_floor,0,false,exclude_ineligible
91715,DBB,DBB,DBB,POWERSHARES DB MULTI SECT COM TR; ETFNONE; CONS,INVESCO DB MULTI SECT COM TR; ETFNONE; CONS,4279,1510,0,0,18.34,3.3684705e6,false,dollar_volume_floor,0,false,exclude_ineligible
91717,SBB,SBB,SBB,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,29.515,446557.5,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91718,SDD,SDD,SDD,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,31.055,360295.0,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91719,SAA,SAA,SAA,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,48.58,606408.0,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91720,RWM,RWM,RWM,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,28.955,2.3026414740000002e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91721,TWM,TWM,TWM,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,30.23,9.510109525e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91722,UWM,UWM,UWM,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,42.155,6.02903865e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91723,CWI,CWI,CWI,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,4279,1510,0,0,31.8,1.5129645e6,false,dollar_volume_floor,0,false,exclude_ineligible
91725,GII,GII,GII,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,4279,1510,0,0,41.05,124768.5,false,dollar_volume_floor,0,false,exclude_ineligible
91760,UDN,UDN,UDN,POWERSHARES DB US DOLLAR IND TR; ETFNONE; CONS,INVESCO DB US DOLLAR IND TR; ETFNONE; CONS,4279,1510,0,0,26.92,2.729698e6,false,dollar_volume_floor,0,false,exclude_ineligible
91774,SSG,SSG,SSG,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,27.99945,1.14368965e6,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91776,SRS,SRS,SRS,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,20.189999999999998,1.3218168e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91777,SDP,SDP,SDP,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,21.9208,102205.82500000001,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91778,REW,REW,REW,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,31.58,671280.0,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91779,DUG,DUG,DUG,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,28.445,1.8957738575e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91780,SIJ,SIJ,SIJ,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,32.315,212117.8,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91781,RXD,RXD,RXD,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,29.4025,64645.0,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91782,SKF,SKF,SKF,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,26.326,4.9769488e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91784,SCC,SCC,SCC,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,24.80995,207629.5,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91785,SZK,SZK,SZK,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,35.4425,74020.5,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91786,SMN,SMN,SMN,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,27.08505,9.63864e6,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91787,USD,USD,USD,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,36.2785,1.8720675e6,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91788,URE,URE,URE,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,59.135,1.7920161e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91789,UPW,UPW,UPW,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,51.945,243964.365,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91790,ROM,ROM,ROM,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,68.47999999999999,2.930151e6,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91792,DIG,DIG,DIG,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,46.53,2.7237349655e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91793,UXI,UXI,UXI,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,49.32,576059.5,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91794,RXL,RXL,RXL,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,65.35650000000001,721300.0,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91795,UYG,UYG,UYG,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,61.255,7.07408675e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91796,UCC,UCC,UCC,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,57.11,135550.8,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91797,UGE,UGE,UGE,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,74.40995000000001,116157.38,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91798,UYM,UYM,UYM,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,37.475,2.4378028e7,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
91806,EZY,WTV,WTV,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,42.748400000000004,48747.528,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91808,EES,EES,EES,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,53.54,760520.0,false,dollar_volume_floor,0,false,exclude_ineligible
91809,EZM,EZM,EZM,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,57.510400000000004,702147.0,false,dollar_volume_floor,0,false,exclude_ineligible
91810,EPS,EPS,EPS,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,46.039950000000005,183106.316,false,dollar_volume_floor,0,false,exclude_ineligible
91827,QCLN,QCLN,QCLN,FIRST TRUST EXCHANGE TRADED FUND; ETFNONE; CONS,FIRST TRUST EXCHANGE TRADED FUND; ETFNONE; CONS,4279,1510,0,0,14.61,171407.1268,false,dollar_volume_floor,0,false,exclude_ineligible
91828,QQXT,QQXT,QQXT,FIRST TRUST EXCHANGE TRADED FUND; ETFNONE; CONS,FIRST TRUST EXCHANGE TRADED FUND; ETFNONE; CONS,4279,1510,0,0,23.03,172594.7828,false,dollar_volume_floor,0,false,exclude_ineligible
91876,PDP,PDP,PDP,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,25.9,3.8005385599999996e6,false,dollar_volume_floor,0,false,exclude_ineligible
91877,GMF,GMF,GMF,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,4279,1510,0,0,75.14,3.3253545e6,false,dollar_volume_floor,0,false,exclude_ineligible
91879,GMM,SPEM,SPEM,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,4279,1510,0,0,63.97,713590.425,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91944,GWX,GWX,GWX,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,4279,1510,0,0,28.255499999999998,2.353121315e6,false,dollar_volume_floor,0,false,exclude_ineligible
91945,GWL,SPDW,SPDW,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,SPDR INDEX SHARES FUNDS; ETFNONE; CONS,4279,1510,0,0,24.66,801546.0,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
91948,BLV,BLV,BLV,VANGUARD BOND INDEX FUNDS; ETFNONE; CONS,VANGUARD BOND INDEX FUNDS; ETFNONE; CONS,4279,1510,0,0,84.67500000000001,4.07643e6,false,dollar_volume_floor,0,false,exclude_ineligible
91989,FAB,FAB,FAB,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,4279,1510,0,0,30.211100000000002,273540.5,false,dollar_volume_floor,0,false,exclude_ineligible
91990,FAD,FAD,FAD,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,4279,1510,0,0,31.634999999999998,97768.5,false,dollar_volume_floor,0,false,exclude_ineligible
91992,FRI,FRI,FRI,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,16.335,1.1832316800000002e6,false,dollar_volume_floor,0,false,exclude_ineligible
91993,FEX,FEX,FEX,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,4279,1510,0,0,28.963,1.7695565e6,false,dollar_volume_floor,0,false,exclude_ineligible
91995,FXD,FXD,FXD,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,21.11,3.350493e6,false,dollar_volume_floor,0,false,exclude_ineligible
91996,FXG,FXG,FXG,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,23.88,2.339304e6,false,dollar_volume_floor,0,false,exclude_ineligible
91997,FXN,FXN,FXN,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,20.18,1.0712082e6,false,dollar_volume_floor,0,false,exclude_ineligible
91998,FXO,FXO,FXO,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,14.779,2.083875e6,false,dollar_volume_floor,0,false,exclude_ineligible
91999,FXH,FXH,FXH,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,29.53,3.1523764400000004e6,false,dollar_volume_floor,0,false,exclude_ineligible
92000,FXR,FXR,FXR,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,18.61,670109.4,false,dollar_volume_floor,0,false,exclude_ineligible
92001,FXZ,FXZ,FXZ,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,24.2,2.5174730140000004e6,false,dollar_volume_floor,0,false,exclude_ineligible
92002,FXL,FXL,FXL,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,22.045,1.806528e6,false,dollar_volume_floor,0,false,exclude_ineligible
92003,FXU,FXU,FXU,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,17.64,766174.5,false,dollar_volume_floor,0,false,exclude_ineligible
92004,FYX,FYX,FYX,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,4279,1510,0,0,31.455,948272.5,false,dollar_volume_floor,0,false,exclude_ineligible
92005,FNX,FNX,FNX,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,4279,1510,0,0,34.81,1.742841e6,false,dollar_volume_floor,0,false,exclude_ineligible
92007,FTA,FTA,FTA,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,4279,1510,0,0,28.095,1.113663e6,false,dollar_volume_floor,0,false,exclude_ineligible
92008,FTC,FTC,FTC,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,FIRST TR EXCH TRD ALPHADEX FD; ETFNONE; CONS,4279,1510,0,0,29.107,552617.0,false,dollar_volume_floor,0,false,exclude_ineligible
92011,GEX,SMOG,SMOG,MARKET VECTORS E T F TRUST; ETFNONE; CONS,VANECK E T F TRUST; ETFNONE; CONS,4279,1510,0,0,20.71,611462.5,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92023,LAG,SPAB,SPAB,SPDR SERIES TRUST; ETFNONE; CONS,SPDR SERIES TRUST; ETFNONE; CONS,4279,1510,0,0,57.1396,1.509888e6,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
