relative_path,bytes,sha256
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.worker.toml,71759,d270370624840b38ee2511a18369eefdb71c78cb8197b13b3c6710bbb33fad24
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/maximum_immediate_burden_release__mandatory_only.handshake.toml,268,285431eaa079e67170e9b086da41358210231a3cbbd0b6a34a6241809a0d32e8
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/maximum_immediate_burden_release__mandatory_only.job.toml,2935,f32c22e04a5a445999433600224d4b64a8e51934312de4e9e5bff2b8ea8a3119
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/maximum_immediate_burden_release__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/maximum_immediate_burden_release__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/maximum_immediate_burden_release__mandatory_only.worker.toml,262276,5882d8c18607971140b756167a3c413b72781144736cb3ae116867c0727878bf
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.handshake.toml,286,d34c4f395cf5d088b969d25d033959b586229bf46cf6533449c3ea02b90a3e11
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.job.toml,2989,e086d62a338e68cc9efbda5337d90ce6db15c3e8ef82955e3c857112fcfea269
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.worker.toml,72068,635aa659f12b9ef1acda61d353c8e8528a40cb67a83b3723ef5e0c903a1aab38
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__mandatory_only.handshake.toml,266,31a2b3ecf8d3f03b7f788b19c12e6af2248834390bd1c7834fdbb072ade7963f
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__mandatory_only.job.toml,2932,03485496467a63bede7b3a8b6f38e492996aab824ff9094d2116b917b098f2c3
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/minimum_unique_carrier_exposure__mandatory_only.worker.toml,271005,4a8f6e31e54347e97cc16bb943b73259e9f8517a1cb47fb5e2870d61a373e188
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.handshake.toml,294,8bb15ec9388040ea4a324ed8d81a6436238fbc69b27df973816a4a9511dc73de
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.job.toml,3012,5c243d07337167a9d307891d8a0c9cc5cda66f89008954ff333d8a8aabba169e
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.worker.toml,85114,168cf5e437d8c8be0bd3899de165f6aa6695e9f1c343b16612a9bc8c83cc986c
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__mandatory_only.handshake.toml,275,fe050f7f61a0e405655cce28323251ae07dd0135069a05ed783b96cd194c155a
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__mandatory_only.job.toml,2956,2e4de7decd1503d95094b2a9915b1565f68cf7e44e8e891f596f61101a7008a8
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/multistart_random_rechecked_deletion_32__mandatory_only.worker.toml,298990,26af454f213d71886fbccb52b53787d183c28a59fe6a4f05ceb7c7d123d6612b
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.handshake.toml,286,6f9199904e79c579642d493d136bc25fb7516b1db313ec89780a4e5ae03574e6
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.job.toml,2989,62171d497e9514190ad56e1b7ccb91afa98cb2a83a55635dcc6f7954faff82b4
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.worker.toml,71638,4c12d876f053f11c0f9a33d77ac86e613ff2b29fb345a11d809712dc665eb753
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__mandatory_only.handshake.toml,267,bd047658e025f23ec97bbc1fd3be359c236d471bfdf80f19ca0ef6e8abde406d
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__mandatory_only.job.toml,2932,6afbd8253467405c54c4b9a8f1ef61bc5d61a9e60d08c8e52a4136838fc04579
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/random_order_rechecked_deletion__mandatory_only.worker.toml,258707,9602e08198681e253198693e4663c06c561ab5a190c3cd83a9632ff1384c9949
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__full_fixed_point_then_reconstruct.handshake.toml,270,b28469b189ee022912345798dd181bb4a0ac23ce9b2bda708aa790c06a80d394
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__full_fixed_point_then_reconstruct.job.toml,2940,40393e62b6aa7ba4fae20ace2ecf6b8f55cda2e1ef56094e0bf6e59d9a49f88e
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__full_fixed_point_then_reconstruct.worker.toml,68461,c4b8707204e73264f48b9403e1102628c3453320e5df6f5f4fe4298486b77b22
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__mandatory_only.handshake.toml,251,f009394de6e9a31b8b3af0e739f4565cc6e8ab540eac6551b1233d4292ecd726
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__mandatory_only.job.toml,2883,387abd37e649feb45c6e3ce87cdef3c19f3eea41b22d6943c56666609506f903
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy__mandatory_only.worker.toml,2969,b522d6624c1a3a265d1cacc34bb9a139bb7a2893e8a6863977fe2375a70f9876
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.handshake.toml,285,22c7d993b718e9bc2c6e411eff03968bf2e661c01276b696f3efe1e4b6c87fea
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.job.toml,2985,d29fac996fd3113df05168c3c3bb455fccd511bfbabd307314c66b1fb9a2cd3d
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.worker.toml,68938,21647324113a956c744ed59dc1e83a5460a14a7e1e0ec817db48537d34e219d8
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__mandatory_only.handshake.toml,266,dbb70fa5ae2a764a0f9629a670fc94bb40329f1000794070a9fccd6c32cb7390
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__mandatory_only.job.toml,2928,d7f6fb8d44595ad974abac71b3c00157c108778cc4d03eebae778e1dd8d877e9
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C04-X02/weighted_greedy_reverse_delete__mandatory_only.worker.toml,3446,d09cb34c1225e75fdeb5373437a05784fbea0349c21e168b021a5367a328dab4
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__full_fixed_point_then_reconstruct.handshake.toml,273,ed94b1282e2725dd3b2f075a6d4c9792c7a191fa6beacb61feae5959c050c1d7
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__full_fixed_point_then_reconstruct.job.toml,2948,63545a219ce5694445ca6509fc08ac7e3544771f9445cc6643f31d0599a210d8
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__full_fixed_point_then_reconstruct.worker.toml,81440,02fe937b98c6a03926bc7a0b074782e67c72388c8743b15bfb75ae916ac4caf4
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__mandatory_only.handshake.toml,254,f7f9a78e338c9d4d12bbdb0c44e19d38f7d10964df0e63347413ff836d33a1f8
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__mandatory_only.job.toml,2891,a9fae79fc811de4dc67423c934c4269aaaa45ed8d54c8ddd57f219f3fe6acc75
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/cardinality_greedy__mandatory_only.worker.toml,2998,76bf788e1804c6457d582e2ac56c540068e1d347f017c744348f23cfa5efe9f9
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__full_fixed_point_then_reconstruct.handshake.toml,276,c08f67d15d060fb2ba3006d912f24900d8e40e21702414070797bfb00dada7d1
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__full_fixed_point_then_reconstruct.job.toml,2958,2a91edabf481921f93257d55d1432b13d901636742bbfcb09853b6d57d29f4a1
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__full_fixed_point_then_reconstruct.worker.toml,90957,4aad1bdfbb90c50de289154e0cf77b6b23dd4999c6d4f829d816b2165d79d8d7
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__mandatory_only.handshake.toml,257,bd6f18b2fe4b036f846e35ff083d17224480cb25df3acb722e58033538829703
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__mandatory_only.job.toml,2901,99baa62e830106242780480255e6955d0bf7308ea67dc2087e4d7c1f206118b9
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/declared_source_order__mandatory_only.worker.toml,268849,f93a7abeac360c2c6366aa66135c6467f31b2d75e51b642a9915d7a4f638c715
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,274,3afe4241077c8d343729a045c42e6489a1e6bf5596095929d9bdb378d21a97ae
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__full_fixed_point_then_reconstruct.job.toml,2952,763238b5a7992aabd03bcf86f8d5c5c3a44147d97ec76e27d4957bd4590d30d9
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__full_fixed_point_then_reconstruct.worker.toml,90797,10e9869f2832182e2b492952bc7c952fc6cbdb1ba733a0360024b2550b89ce53
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__mandatory_only.handshake.toml,255,493ee26e070b73168501027acbfb996c4e7d6884b96258d992caddfa7561f4d8
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__mandatory_only.job.toml,2894,6fe41949a6440f072ea21b03102f4a66d904ac36683ba32b4b4145d99958585e
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/heaviest_safe_first__mandatory_only.worker.toml,260201,37f2a2e19ac228942f35ea0dc374d285a8374eda114a0cf05387645c38d7cda2
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.handshake.toml,261,d6dc0b7e081e24777f7b9401a883b961fa3c73942790ca19cd4769e916dec830
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.job.toml,2913,17c54b880729d679507bc58ee677980e18e64c800abc607b4e3e6905e3a7355a
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__full_fixed_point.worker.toml,92651,8e4543c1ce412c551f4aa9a941ef6441c78e4d0daea068ee5393636622910f5e
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__mandatory_only.handshake.toml,259,8ffddd60f306cd3b3c251467a73eb70bd457586389bc9e64366e5fb24d47fe57
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__mandatory_only.job.toml,2907,d4b62664a7dc42cd2d7870ca9ba3e23b74dfc115a180835088bab7b62ae32939
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/jump_highs_tagged_cover__mandatory_only.worker.toml,9676,507273076a78c555ebfe54e4d0017642a7bc409e08e6d4690b44ff24d10379d3
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,274,cc4a9e688c9e7811a250d56a0a826cd3a5467e6b7b2f8ca4b2e841929c457e10
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__full_fixed_point_then_reconstruct.job.toml,2952,0dd427a304b885f040cdc49154b52c0cbe7243e2aaf567461602e05c6e798a4d
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__full_fixed_point_then_reconstruct.worker.toml,91006,f4691b3da6e9e14dcb16a9285c107c8de6bc546b68b1248e9064c04469eded3e
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__mandatory_only.handshake.toml,255,efb44481fb9d5c0ecb099a4e797b3c352046e38cda5315bd3c2369ac5743f63d
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__mandatory_only.job.toml,2895,d88fd10263d512c74027600c1938ddfddbbe9b7ef83da17d933ae5627d81d82c
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/lightest_safe_first__mandatory_only.worker.toml,258714,e4e493dbfb6117bf188d4c541d070c11277d35d38b491d223fedfebc7ab1c47e
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.handshake.toml,287,9858c8ab1fd395370865ff14ec6fef3da4390cb9c026f3369f58c22e7f5cb83b
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.job.toml,2991,10ba640548eea19e4e76ef15e5a23ef42588a631295f849f51db97b6d58152ab
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.worker.toml,91155,c1ae5ab4524a7467e8f1bb6041dbb2d299c9df3cec6a41979c9c8585d257993f
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__mandatory_only.handshake.toml,268,36a45a3a96c7ace5101c801419ed7f4dc18eee0b00b76fd4e1ae41fd06cf8f63
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__mandatory_only.job.toml,2934,f4386f4ea9ae2e6882dc315f29bc4f09c6ee4b1deb469a7111704093b4bae9a8
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/maximum_immediate_burden_release__mandatory_only.worker.toml,263658,38bcbb895a81630172e5db81dd67a7cd0e73cffddf1a668b8f3716e48dffee88
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.handshake.toml,286,18f6dfb45937aad1d51996b5350749f91976720ef9cf9ff953ceb889b3c2982e
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.job.toml,2988,0bca52902d8f85ccdfd284d1e91ad75760f603fe5a8b85da1c1af939df559bd9
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.worker.toml,92159,0bea1c7176a03a38fd61b3034a8032e99c4ff0a21ec2df6f120d78d5b0b3b459
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__mandatory_only.handshake.toml,267,d221fd520ecdd76686bc8cc571643861dc2984c8d4fa02990a0ec49be5f5cf87
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__mandatory_only.job.toml,2931,e62dc969119e3f71ec184e325f639338b93deeaad06a9f3975fdb25360c144fd
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-B-N192-R032-C05-X01/minimum_unique_carrier_exposure__mandatory_only.worker.toml,272299,35d548e7e83b406bb7ed1c68e84db0c1246d37dbca380161334d4796f95510d4
