instance_id,family,size,algorithm_id,preprocessing_variant,primary_variant,status,candidate_accepted,exact_feasible,exact_burden,reference_class,reference_burden,absolute_gap,relative_gap,wall_clock_seconds,par2_seconds,time_limit_seconds,worker_lane,launch_wave,record_path,record_sha256
V2-B-N064-R064-C07-X01,structured,N64-R64,weighted_greedy_reverse_delete,full_fixed_point_then_reconstruct,false,SOLVED,true,true,79//1,MIP_OPTIMAL_EXACTLY_RECHECKED,79//1,0//1,0//1,4.217585584,4.217585584,600.0,1,418,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X01/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.toml,b3d5c5acefefca7fbd30e32168ba7fc3f68f968e8d0fd37d82e08d2ed1c9cc6e
V2-B-N064-R064-C07-X01,structured,N64-R64,weighted_greedy_reverse_delete,mandatory_only,true,SOLVED,true,true,79//1,MIP_OPTIMAL_EXACTLY_RECHECKED,79//1,0//1,0//1,0.693039,0.693039,600.0,8,417,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X01/weighted_greedy_reverse_delete__mandatory_only.toml,1236d81f5f24a57f64a58e27b4a0f8fb1648cd4945e1ff6502d0ecb7257e722e
V2-B-N064-R064-C07-X02,structured,N64-R64,cardinality_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,3.706242,3.706242,600.0,5,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/cardinality_greedy__full_fixed_point_then_reconstruct.toml,899418153a223150c207122a02ca538b5067b68f50170398a1f26c0550eb7244
V2-B-N064-R064-C07-X02,structured,N64-R64,cardinality_greedy,mandatory_only,true,SOLVED,true,true,34//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,3//1,3//31,0.489998958,0.489998958,600.0,4,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/cardinality_greedy__mandatory_only.toml,687dfac4bb037708312a6defb8578e17b6baeef2b3e9a6a0ae1e2caefd5cc924
V2-B-N064-R064-C07-X02,structured,N64-R64,declared_source_order,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,3.250273166,3.250273166,600.0,3,54,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/declared_source_order__full_fixed_point_then_reconstruct.toml,10a1ce82c8b26e028daaba591b60fec66eb7fcc88887954bf24a54547a592cec
V2-B-N064-R064-C07-X02,structured,N64-R64,declared_source_order,mandatory_only,true,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,0.860584791,0.860584791,600.0,8,56,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/declared_source_order__mandatory_only.toml,1908c756de26789e49cb70c08fada0e26eb85c2a572fc836ebca271ffed23e18
V2-B-N064-R064-C07-X02,structured,N64-R64,heaviest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,2.247840084,2.247840084,600.0,1,56,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.toml,f64eea634c5b1e4fa19852b0d3c7d0ce535415f495f99a730408beeec57ea721
V2-B-N064-R064-C07-X02,structured,N64-R64,heaviest_safe_first,mandatory_only,true,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,1.110663667,1.110663667,600.0,8,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/heaviest_safe_first__mandatory_only.toml,c4e74e7a7220e63e05a6e48bba823f19df0f093ea624992367492e2a1db1f344
V2-B-N064-R064-C07-X02,structured,N64-R64,jump_highs_tagged_cover,full_fixed_point,true,SOLVED_BY_EXACT_PREPROCESSING,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,4.000402667,4.000402667,1800.0,8,54,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/jump_highs_tagged_cover__full_fixed_point.toml,f090ec2ed64ee4622098d0431e625706ae440ba67f4d1c815cb79512d61653b4
V2-B-N064-R064-C07-X02,structured,N64-R64,jump_highs_tagged_cover,mandatory_only,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,1.619411209,1.619411209,1800.0,1,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/jump_highs_tagged_cover__mandatory_only.toml,10b8fe663a7853509f3369c344e54e1e25788bf14c4e5939e71de6d55ed9b3ca
V2-B-N064-R064-C07-X02,structured,N64-R64,lightest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,4.352565959,4.352565959,600.0,3,56,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/lightest_safe_first__full_fixed_point_then_reconstruct.toml,219628435531f061f9d5a051c34db52c1c9acd24e38e48846e28a1e80498e954
V2-B-N064-R064-C07-X02,structured,N64-R64,lightest_safe_first,mandatory_only,true,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,1.325277583,1.325277583,600.0,2,56,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/lightest_safe_first__mandatory_only.toml,c5de7b0fe2af46432e799fa5d2f6d2a8b18491e452190252074b82cc37d07a7a
V2-B-N064-R064-C07-X02,structured,N64-R64,maximum_immediate_burden_release,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,4.635377375,4.635377375,600.0,5,56,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.toml,2f1b654626a5948c840d2a80b78dc1c1193e955fcfd548f0637215ca2a35ff7b
V2-B-N064-R064-C07-X02,structured,N64-R64,maximum_immediate_burden_release,mandatory_only,true,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,0.676625791,0.676625791,600.0,4,56,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/maximum_immediate_burden_release__mandatory_only.toml,671b574261b0f55cdfa6f35a3773ec2ab7729b1cabe9b62fad28d4cc6c4fd797
V2-B-N064-R064-C07-X02,structured,N64-R64,minimum_unique_carrier_exposure,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,2.985208667,2.985208667,600.0,7,56,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.toml,552294fa80fc2aaae59bbdb777ddfaf00862487788c2a308e951082ec3056fdd
V2-B-N064-R064-C07-X02,structured,N64-R64,minimum_unique_carrier_exposure,mandatory_only,true,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,1.117829958,1.117829958,600.0,6,56,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/minimum_unique_carrier_exposure__mandatory_only.toml,4f5fd5fe0b777453bf21d2aacc34f1c27e43063440938f825643b14245e35389
V2-B-N064-R064-C07-X02,structured,N64-R64,multistart_random_rechecked_deletion_32,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,3.92726425,3.92726425,900.0,7,54,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.toml,5bab253cfd92389d72cf67d2d9ae9a3053e21fc6d0e7de20664bb678bb4dd71c
V2-B-N064-R064-C07-X02,structured,N64-R64,multistart_random_rechecked_deletion_32,mandatory_only,true,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,10.118307084,10.118307084,900.0,6,54,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3cb882e2e722af563fdee77b2d7054ecc249d091603c4d497811d5d254b43f19
V2-B-N064-R064-C07-X02,structured,N64-R64,random_order_rechecked_deletion,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,3.342608792,3.342608792,900.0,5,54,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.toml,48d3acf9547630834747d42fd22177e8aae6650ca5102cbc44b28b3af57dff32
V2-B-N064-R064-C07-X02,structured,N64-R64,random_order_rechecked_deletion,mandatory_only,true,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,0.7691505,0.7691505,900.0,4,54,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/random_order_rechecked_deletion__mandatory_only.toml,ed03e3735afb233f194dbbc05727cfd9a94581dd0c2785f24f027d212def10f5
V2-B-N064-R064-C07-X02,structured,N64-R64,weighted_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,4.5297095,4.5297095,600.0,3,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/weighted_greedy__full_fixed_point_then_reconstruct.toml,192c3e99d0e0e814da45920c133aa18c63e461ffe828fb7f6c502750c89eb62f
V2-B-N064-R064-C07-X02,structured,N64-R64,weighted_greedy,mandatory_only,true,SOLVED,true,true,33//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,2//1,2//31,0.675291541,0.675291541,600.0,2,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/weighted_greedy__mandatory_only.toml,1860691fd7e7b4ad0e7916527c2962e5eff332a16b16aaaec587b97768006080
V2-B-N064-R064-C07-X02,structured,N64-R64,weighted_greedy_reverse_delete,full_fixed_point_then_reconstruct,false,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,4.24407725,4.24407725,600.0,7,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.toml,c96237948a87cb07fbaf29844a66b30fc443e7f4266af2e2d4b7c7ff5c9c5cec
V2-B-N064-R064-C07-X02,structured,N64-R64,weighted_greedy_reverse_delete,mandatory_only,true,SOLVED,true,true,31//1,MIP_OPTIMAL_EXACTLY_RECHECKED,31//1,0//1,0//1,0.922407,0.922407,600.0,6,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C07-X02/weighted_greedy_reverse_delete__mandatory_only.toml,ce6e094c1f4c118f0fe6e495369f675bcc368edfeab8d02de602268223986f79
V2-B-N064-R064-C08-X01,structured,N64-R64,cardinality_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,7.16445325,7.16445325,600.0,4,329,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/cardinality_greedy__full_fixed_point_then_reconstruct.toml,6901a59717da417bf67872586f0317e6387b39659a4584b74c4bb0185db579f0
V2-B-N064-R064-C08-X01,structured,N64-R64,cardinality_greedy,mandatory_only,true,SOLVED,true,true,5//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,3//1,3//2,0.362228792,0.362228792,600.0,3,329,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/cardinality_greedy__mandatory_only.toml,e210b1e05980518a0cc9e208589c1a7492d3859fe59c494ae9fddb5ae401c7f8
V2-B-N064-R064-C08-X01,structured,N64-R64,declared_source_order,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,6.922603,6.922603,600.0,8,330,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/declared_source_order__full_fixed_point_then_reconstruct.toml,94d088ee2800cf81e17745cce1b437099669c30532d7a78867001a5f70c753a2
V2-B-N064-R064-C08-X01,structured,N64-R64,declared_source_order,mandatory_only,true,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,1//1,1//2,0.654530583,0.654530583,600.0,7,330,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/declared_source_order__mandatory_only.toml,a469e7afa4bf8fcc20851046c88accbdea1fb25fd503e5ee797dbf85253a4df5
V2-B-N064-R064-C08-X01,structured,N64-R64,heaviest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,9.222383667,9.222383667,600.0,8,329,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/heaviest_safe_first__full_fixed_point_then_reconstruct.toml,22079384d30934a2b01a6e8e7ab9bfabb7acb77f2b70eeeb4b369e20f1fbcc81
V2-B-N064-R064-C08-X01,structured,N64-R64,heaviest_safe_first,mandatory_only,true,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,0.956581375,0.956581375,600.0,7,329,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/heaviest_safe_first__mandatory_only.toml,50dd55de08688113cdfe6ca6dccc498817754b7c154e6407dd5134fd9807a0be
V2-B-N064-R064-C08-X01,structured,N64-R64,jump_highs_tagged_cover,full_fixed_point,true,SOLVED_BY_EXACT_PREPROCESSING,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,8.431719083,8.431719083,1800.0,7,328,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/jump_highs_tagged_cover__full_fixed_point.toml,9ff4cfe981f6f853ef07804a39c5ad804538deae6e4dd8717fe6ed0546e52ac2
V2-B-N064-R064-C08-X01,structured,N64-R64,jump_highs_tagged_cover,mandatory_only,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,1.279358333,1.279358333,1800.0,8,328,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/jump_highs_tagged_cover__mandatory_only.toml,01b4a3d7741477be1de11e66540c033586e2a89ffeb5920a3f3fd6f7fb2359fa
V2-B-N064-R064-C08-X01,structured,N64-R64,lightest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,7.570281875,7.570281875,600.0,2,330,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/lightest_safe_first__full_fixed_point_then_reconstruct.toml,0abd3796c7ca0811514411691ef14e23251f6173e64f3a76763809d1b08bdb74
V2-B-N064-R064-C08-X01,structured,N64-R64,lightest_safe_first,mandatory_only,true,SOLVED,true,true,9//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,7//1,7//2,0.7723995,0.7723995,600.0,1,330,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/lightest_safe_first__mandatory_only.toml,bf02e44799d6c51529e98dbf29f13b7098129194bd4794923eb2e81fd2acff5c
V2-B-N064-R064-C08-X01,structured,N64-R64,maximum_immediate_burden_release,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,5.338943375,5.338943375,600.0,4,330,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.toml,f19e6701f90849ac528e8b874fa5733917529abe2f6a8ef03dcd3e0b911a6a0c
V2-B-N064-R064-C08-X01,structured,N64-R64,maximum_immediate_burden_release,mandatory_only,true,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,0.879526458,0.879526458,600.0,3,330,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/maximum_immediate_burden_release__mandatory_only.toml,fe5e74daa643d728a0cd6e946825e2bf71363fcbfb0553024e30892264ea030c
V2-B-N064-R064-C08-X01,structured,N64-R64,minimum_unique_carrier_exposure,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,8.683664666,8.683664666,600.0,6,330,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.toml,f8836dc0cfa25908f219f95fcb7320383fd2c7bb0a7c86f2e1febeb304379490
V2-B-N064-R064-C08-X01,structured,N64-R64,minimum_unique_carrier_exposure,mandatory_only,true,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,0.917493541,0.917493541,600.0,5,330,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/minimum_unique_carrier_exposure__mandatory_only.toml,a211a0d10ba88957caffef5b45838fcf1e33a72a49c1680651ca732476425197
V2-B-N064-R064-C08-X01,structured,N64-R64,multistart_random_rechecked_deletion_32,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,4.6678905,4.6678905,900.0,6,328,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.toml,effdd05a3a6d088fe9513d51fbc7916ac93a42c9ad252e2550b53e454e9ebdf7
V2-B-N064-R064-C08-X01,structured,N64-R64,multistart_random_rechecked_deletion_32,mandatory_only,true,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,7.202925833,7.202925833,900.0,5,328,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,33a81a51527c624d22e4066cb07e510b75d99d13b476faf51230dd8504954178
V2-B-N064-R064-C08-X01,structured,N64-R64,random_order_rechecked_deletion,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,8.220562958,8.220562958,900.0,4,328,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.toml,f34f12e7ae5fbfbd80fecf72fc2ec93c6cbede91f2986b8bf4c8392b0e645c43
V2-B-N064-R064-C08-X01,structured,N64-R64,random_order_rechecked_deletion,mandatory_only,true,SOLVED,true,true,8//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,6//1,3//1,0.650617375,0.650617375,900.0,3,328,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/random_order_rechecked_deletion__mandatory_only.toml,3e4193ff4ea96b301580f29aafb923140dfab2431224889ebb14e41898b7b7d0
V2-B-N064-R064-C08-X01,structured,N64-R64,weighted_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,7.634370791,7.634370791,600.0,2,329,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/weighted_greedy__full_fixed_point_then_reconstruct.toml,1e25e55fee9e99680dc46e1ee9e38b16dde2f3bfb974ee7ac9b67fbf4b275871
V2-B-N064-R064-C08-X01,structured,N64-R64,weighted_greedy,mandatory_only,true,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,0.422702083,0.422702083,600.0,1,329,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/weighted_greedy__mandatory_only.toml,0e8b5a9ea1f286274bb64cb6954d25b84d8584893d6677e687203e4914c82168
V2-B-N064-R064-C08-X01,structured,N64-R64,weighted_greedy_reverse_delete,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,7.497828792,7.497828792,600.0,6,329,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.toml,7477738f2d0b97c4f813f94e6c500476548381c25a2444a00811c38c080b64c7
V2-B-N064-R064-C08-X01,structured,N64-R64,weighted_greedy_reverse_delete,mandatory_only,true,SOLVED,true,true,2//1,MIP_OPTIMAL_EXACTLY_RECHECKED,2//1,0//1,0//1,0.602589,0.602589,600.0,5,329,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X01/weighted_greedy_reverse_delete__mandatory_only.toml,38cb1d25cdc970c67af4edc415f493104cd61d4bc5867081edc7005819cf5d28
V2-B-N064-R064-C08-X02,structured,N64-R64,cardinality_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,9.775578875,9.775578875,600.0,3,132,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/cardinality_greedy__full_fixed_point_then_reconstruct.toml,7091634158fd62ddda6c89f624c1c7e17347d69b2c41a7455eb9554a03c5a6b9
V2-B-N064-R064-C08-X02,structured,N64-R64,cardinality_greedy,mandatory_only,true,SOLVED,true,true,4//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,1//1,1//3,0.811946333,0.811946333,600.0,2,132,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/cardinality_greedy__mandatory_only.toml,5b605617b3cb76678922a1d6732e59ecb417408ce78735346d96918bc3b554bd
V2-B-N064-R064-C08-X02,structured,N64-R64,declared_source_order,full_fixed_point_then_reconstruct,false,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,9.054558625,9.054558625,600.0,7,133,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/declared_source_order__full_fixed_point_then_reconstruct.toml,5d25f28779c5aa9622b582beb05f84bc9413b5d30c102a19f22588b02bd2da78
V2-B-N064-R064-C08-X02,structured,N64-R64,declared_source_order,mandatory_only,true,SOLVED,true,true,6//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,3//1,1//1,1.217318083,1.217318083,600.0,6,133,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/declared_source_order__mandatory_only.toml,7824f74fb2517df422a1fa6a7b7e7c34d75b3dbf86eb60a2e04175f16e586f03
V2-B-N064-R064-C08-X02,structured,N64-R64,heaviest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,10.087250042,10.087250042,600.0,7,132,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.toml,a7ee8179ffc0ade6807ca630071c941076319f5b07bded641ba411f5daa4c886
V2-B-N064-R064-C08-X02,structured,N64-R64,heaviest_safe_first,mandatory_only,true,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,1.128091375,1.128091375,600.0,6,132,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/heaviest_safe_first__mandatory_only.toml,c76b7b3b6f47a868919ccc5f6c830b75b9389a351b3ffcdf61788bf991de4d71
V2-B-N064-R064-C08-X02,structured,N64-R64,jump_highs_tagged_cover,full_fixed_point,true,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,7.916070375,7.916070375,1800.0,6,131,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/jump_highs_tagged_cover__full_fixed_point.toml,4b7e4709a8f30eacb87a98a17b738428cd74c83e257554654ea873fb66a89873
V2-B-N064-R064-C08-X02,structured,N64-R64,jump_highs_tagged_cover,mandatory_only,false,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,2.573347334,2.573347334,1800.0,7,131,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/jump_highs_tagged_cover__mandatory_only.toml,df01299884eb704508b91151d9624cf0065cdd213d720333fd5e2a38cc91371a
V2-B-N064-R064-C08-X02,structured,N64-R64,lightest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,9.916096416,9.916096416,600.0,1,133,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/lightest_safe_first__full_fixed_point_then_reconstruct.toml,a7c6d5c45a55122076e864c0373f378a27ace20c1ca228c101cb2a58b3a1d7a1
V2-B-N064-R064-C08-X02,structured,N64-R64,lightest_safe_first,mandatory_only,true,SOLVED,true,true,9//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,6//1,2//1,1.01891475,1.01891475,600.0,8,132,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/lightest_safe_first__mandatory_only.toml,15fe643ba929c7e102c789414d8bad7fb1552bc5874699c7751a9f5c46b55a9b
V2-B-N064-R064-C08-X02,structured,N64-R64,maximum_immediate_burden_release,full_fixed_point_then_reconstruct,false,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,9.684706958,9.684706958,600.0,3,133,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.toml,9684cea6c1bcae0b1f633b1e639730623c50940e55ef7d7539ff6d7842e3db01
V2-B-N064-R064-C08-X02,structured,N64-R64,maximum_immediate_burden_release,mandatory_only,true,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,0.76431425,0.76431425,600.0,2,133,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/maximum_immediate_burden_release__mandatory_only.toml,a065f63fac9e6bbaf451a81f02e11820e2306d423ef98f76b34c3246c1c92e71
V2-B-N064-R064-C08-X02,structured,N64-R64,minimum_unique_carrier_exposure,full_fixed_point_then_reconstruct,false,SOLVED,true,true,3//1,MIP_OPTIMAL_EXACTLY_RECHECKED,3//1,0//1,0//1,9.02244175,9.02244175,600.0,5,133,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C08-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.toml,df511367f3ae63aed0235264a27169edc7e372d3184f221fa2ab48598408cc47
