instance_id,algorithm_id,relative_gap,par2_seconds,solved,record_path,record_sha256
V2-B-N064-R064-C14-X02,cardinality_greedy,1//8,0.842676958,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/cardinality_greedy__mandatory_only.toml,58fbda3a3e5cb372af6aaedd2481530e10be88bf4be690f72e845409bd8a0a22
V2-B-N064-R064-C14-X02,declared_source_order,1//16,0.635642708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/declared_source_order__mandatory_only.toml,de87d6ea8a67d7ec8e74dd90c7fc1cb009fbc2fb0a4752a8e915748a844fcc10
V2-B-N064-R064-C14-X02,heaviest_safe_first,0//1,0.412385291,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/heaviest_safe_first__mandatory_only.toml,1325c19570d37a480debbd4e0fdde4642f671b9325cbc59a7b0a7b435fcc1325
V2-B-N064-R064-C14-X02,lightest_safe_first,1//8,1.385790459,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/lightest_safe_first__mandatory_only.toml,745c0adc243f99f171b3b71d28fd8edac1a1dfca5476ecf3d67180e89ec5d19e
V2-B-N064-R064-C14-X02,maximum_immediate_burden_release,0//1,0.532205458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/maximum_immediate_burden_release__mandatory_only.toml,d06ccbf8e83375555221ec0e42dcea1ef522864c3ef187f3d3d5e846080a1d07
V2-B-N064-R064-C14-X02,minimum_unique_carrier_exposure,0//1,0.900528958,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/minimum_unique_carrier_exposure__mandatory_only.toml,27630cfd4a9638a64f79e07052430f38ed015456d801a3b4493611bb1c2755a4
V2-B-N064-R064-C14-X02,multistart_random_rechecked_deletion_32,0//1,4.733347541,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,bdf9d2d0b390087d469a75c2e01c04eb450cfe34b4da066dd2273371abfe8d54
V2-B-N064-R064-C14-X02,random_order_rechecked_deletion,1//16,1.197278375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/random_order_rechecked_deletion__mandatory_only.toml,d67815f9292beb5ca15daca7479c03d4c364deb8eaa0d46b9766ce48cc14898d
V2-B-N064-R064-C14-X02,weighted_greedy,0//1,0.921035833,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/weighted_greedy__mandatory_only.toml,fe4249e957789961468a6aedcb5cd13be00400e8264cd3456e5efc12d2407a19
V2-B-N064-R064-C14-X02,weighted_greedy_reverse_delete,0//1,0.365883708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C14-X02/weighted_greedy_reverse_delete__mandatory_only.toml,6220db75ac797fdb80e0b09bdf06f4fb23967e3bc9fa23818ee9964af287113b
V2-B-N064-R064-C15-X01,cardinality_greedy,3//13,0.687644375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/cardinality_greedy__mandatory_only.toml,0144655b5f5ab749f8a1ab3d50a97293b7fcb0594b2232a55165bc0461d07dc8
V2-B-N064-R064-C15-X01,declared_source_order,3//65,0.459111042,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/declared_source_order__mandatory_only.toml,84bd92e9f2a4b3a7d5aab8c407bff0764c29a4acf247b539184c312af98c367b
V2-B-N064-R064-C15-X01,heaviest_safe_first,0//1,1.603319458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/heaviest_safe_first__mandatory_only.toml,e4fcc3b61d0987ffc28a7b1b01c0b3e53b30695da9e9cfc57936e5014e8296ab
V2-B-N064-R064-C15-X01,lightest_safe_first,3//13,1.368288959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/lightest_safe_first__mandatory_only.toml,b9b05088a0ea1ab677d763d4da243ad602911b57a0d90a9de8d47d098d533a0d
V2-B-N064-R064-C15-X01,maximum_immediate_burden_release,0//1,0.6051605,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/maximum_immediate_burden_release__mandatory_only.toml,2fa70abab07518b40adedd84cfae0cdf5d319cd10d343fc12765000c30f80703
V2-B-N064-R064-C15-X01,minimum_unique_carrier_exposure,0//1,0.801293292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/minimum_unique_carrier_exposure__mandatory_only.toml,ca1dd2c7801f96d70152d527e10a4c636b9f4bd7ca295d3cf8f01ad82693eab5
V2-B-N064-R064-C15-X01,multistart_random_rechecked_deletion_32,0//1,8.482854875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,aec46bdb3fc7e8c84a1fd200d48308e50573d6f6ab2bd6098b86f15319fd30b7
V2-B-N064-R064-C15-X01,random_order_rechecked_deletion,1//65,0.91880425,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/random_order_rechecked_deletion__mandatory_only.toml,2a5d2cb2808ac41cf738ba58898af33acd14ba913c3ec7ef1bc7c984c8327459
V2-B-N064-R064-C15-X01,weighted_greedy,0//1,1.018421959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/weighted_greedy__mandatory_only.toml,bdb379e73c19a956e3c049ebb504f7be7d4fb1f73693dc05df61d6a8e861eb1d
V2-B-N064-R064-C15-X01,weighted_greedy_reverse_delete,0//1,0.546000916,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X01/weighted_greedy_reverse_delete__mandatory_only.toml,ba9a371fd25928936b47f5a34aa2f73c7ff4ef4e56039e81fd50450a99ef7423
V2-B-N064-R064-C15-X02,cardinality_greedy,5//16,1.420487625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/cardinality_greedy__mandatory_only.toml,06cc7e927caf1c4eae43cf8b51e7d49ecd6af4b6260b5dc95d4d7d4a120d5be5
V2-B-N064-R064-C15-X02,declared_source_order,5//16,1.097899334,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/declared_source_order__mandatory_only.toml,c6d469d744999c0546fc8c744dc35d88dde1c36a3e48cfdc3cd6e85599b61574
V2-B-N064-R064-C15-X02,heaviest_safe_first,0//1,1.595418583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/heaviest_safe_first__mandatory_only.toml,2d8b8ccfa20605ac336325a1c71d6b9a01dcacb85600786918f05cfe69c77876
V2-B-N064-R064-C15-X02,lightest_safe_first,5//16,0.930227084,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/lightest_safe_first__mandatory_only.toml,9b1907da4a39b257845f3490fd8930f994710cb311ff3c3e7e38d11c1fee1e15
V2-B-N064-R064-C15-X02,maximum_immediate_burden_release,0//1,0.978658583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/maximum_immediate_burden_release__mandatory_only.toml,09d9b0b34e760063e25a59e08d31524a119d736e9cc7f60228c6f40d3c1fe4d2
V2-B-N064-R064-C15-X02,minimum_unique_carrier_exposure,0//1,1.092740291,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/minimum_unique_carrier_exposure__mandatory_only.toml,bedbb80597c3a096db0817bfa10e8f12c938c037386816af043b176f54974d89
V2-B-N064-R064-C15-X02,multistart_random_rechecked_deletion_32,0//1,10.765057792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,5ff8dce1ade9a60216fe2dc1d7415d7ac3fd524717d81718041f4fe0d59245b1
V2-B-N064-R064-C15-X02,random_order_rechecked_deletion,5//16,0.713865333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/random_order_rechecked_deletion__mandatory_only.toml,d96cb50b5ebc73ebde24dfbdfbc9710a7d187daab805ff6aa057761503135010
V2-B-N064-R064-C15-X02,weighted_greedy,0//1,0.920170959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/weighted_greedy__mandatory_only.toml,e67eca42f9b49105551027d98ca289139961c927d5366965abd3df2487a52873
V2-B-N064-R064-C15-X02,weighted_greedy_reverse_delete,0//1,0.914134584,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C15-X02/weighted_greedy_reverse_delete__mandatory_only.toml,b71581c157340f7314be1a94d3bc52e4eb5b6868f9bc6ac5224860e9c618b3b1
V2-B-N064-R064-C16-X01,cardinality_greedy,1//1,0.993558666,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/cardinality_greedy__mandatory_only.toml,443cfd9b2ccea756a17d4bc9a1bd07002bc0816d3d6642cb2d2d69c30b7eed6d
V2-B-N064-R064-C16-X01,declared_source_order,5//1,1.499372959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/declared_source_order__mandatory_only.toml,47ddaa1dc9b95ecefeaf2f229cbdabc878559bbb627b9baa6359bba5adee7cf4
V2-B-N064-R064-C16-X01,heaviest_safe_first,3//1,1.222997209,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/heaviest_safe_first__mandatory_only.toml,1ef8b92e62de9fd02ab8b7594d78a0a6c686bd84e9c26832939ab21c258e94d4
V2-B-N064-R064-C16-X01,lightest_safe_first,2//1,1.071832875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/lightest_safe_first__mandatory_only.toml,dc3c25bcb70566aebda0e0787153187dd3338fafe14f614eb6ec75115ac1b763
V2-B-N064-R064-C16-X01,maximum_immediate_burden_release,3//1,0.969572042,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/maximum_immediate_burden_release__mandatory_only.toml,9b081f5a23cc31249e269f82b82582c3c871ded06c701e5ea89b93e324e55331
V2-B-N064-R064-C16-X01,minimum_unique_carrier_exposure,0//1,1.597125292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/minimum_unique_carrier_exposure__mandatory_only.toml,2be89c1c3f3997c3c00be94750c83f6b3d76781d3b02b76dd91f46f8f8a39b9f
V2-B-N064-R064-C16-X01,multistart_random_rechecked_deletion_32,0//1,8.770855708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a08f4f485ef8a884954bd26a4a0d2f267ae77be946030fc3030da734b5c0e30a
V2-B-N064-R064-C16-X01,random_order_rechecked_deletion,2//1,0.696421833,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/random_order_rechecked_deletion__mandatory_only.toml,4a61b6da89f595316be4e6f745d7b36e4a1247d17bce18839d4b45b28dc803a3
V2-B-N064-R064-C16-X01,weighted_greedy,0//1,0.485498542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/weighted_greedy__mandatory_only.toml,a32966a0e40ff7b5214ea3f8da12967fcd6b5dca570378b4a8f9922b8e399c0a
V2-B-N064-R064-C16-X01,weighted_greedy_reverse_delete,0//1,0.9847605,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X01/weighted_greedy_reverse_delete__mandatory_only.toml,f6f78b8c6310819ea39377f4e6927a261dff8946f4c34a5a57238de8214d5fbf
V2-B-N064-R064-C16-X02,cardinality_greedy,2//1,0.736638125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/cardinality_greedy__mandatory_only.toml,b926bae6705ba1a8f600eba0fdad045c5901ef73f50ce09145d98f7f0af0e72c
V2-B-N064-R064-C16-X02,declared_source_order,0//1,0.942664208,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/declared_source_order__mandatory_only.toml,38e4f440aff80730dff44f5eebaf48e8fb120b3ac67572660188fd2bd7feb8b2
V2-B-N064-R064-C16-X02,heaviest_safe_first,0//1,0.5845495,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/heaviest_safe_first__mandatory_only.toml,b100ebab99823e525954a5c3019d2cdd29a4f2013837dfc1c0dfb01d90fbc648
V2-B-N064-R064-C16-X02,lightest_safe_first,2//1,1.02419625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/lightest_safe_first__mandatory_only.toml,b180d59562fe245673d5ead8ce09f1e3a9c974e4555c4c91d18d8e3c28b7664c
V2-B-N064-R064-C16-X02,maximum_immediate_burden_release,0//1,1.016223459,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/maximum_immediate_burden_release__mandatory_only.toml,06ee317173e784b48b394ea85ae4c321dd548dc68696517f2f157b1cd710cd54
V2-B-N064-R064-C16-X02,minimum_unique_carrier_exposure,0//1,0.864918291,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/minimum_unique_carrier_exposure__mandatory_only.toml,9a6c4a541fafd8b898a175e1d31e00bd4119b288d3fc080984be0ec6f87b4ee3
V2-B-N064-R064-C16-X02,multistart_random_rechecked_deletion_32,0//1,8.288518458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,057bfddb4dbf969a4424fd947e07d35f20a2b02fc7f01c21cfbaa3ebd019ee12
V2-B-N064-R064-C16-X02,random_order_rechecked_deletion,1//1,1.212122334,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/random_order_rechecked_deletion__mandatory_only.toml,0205c0e88d8cc0a7de9ea116724715519d96180e9f5fbe0bd13ef7928086c1c7
V2-B-N064-R064-C16-X02,weighted_greedy,0//1,0.629902875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/weighted_greedy__mandatory_only.toml,84bcfa2de01f3cfe09a085c9ef4d1b9f6b55ee1d7b9276b4e1a9640cfa7a2efc
V2-B-N064-R064-C16-X02,weighted_greedy_reverse_delete,0//1,0.668306458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R064-C16-X02/weighted_greedy_reverse_delete__mandatory_only.toml,54db7f12b75e3d39170a5b545429d8b54c03b397dc31295bb5a9608afc6e667b
V2-B-N192-R032-C01-X01,cardinality_greedy,1//1,0.894986417,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/cardinality_greedy__mandatory_only.toml,c6def0d752144d99984b541bdb4117bb4e50d77717d6aef45576cf63389ba4ac
V2-B-N192-R032-C01-X01,declared_source_order,1//1,3.926997917,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/declared_source_order__mandatory_only.toml,2e2b19fd40ab252274d643895fcf89d83ea44369c491dbb6c3baf4e980f91f8e
V2-B-N192-R032-C01-X01,heaviest_safe_first,1//3,4.142932041,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/heaviest_safe_first__mandatory_only.toml,f3fa4a642edbec0afdd51327d7631a4b1e9aa37004c16a33302b83a640774d6a
V2-B-N192-R032-C01-X01,lightest_safe_first,2//1,3.002678917,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/lightest_safe_first__mandatory_only.toml,ea6c0704f7502c9b48eb593f2276c75112dc683a59f19a8c78dbf08ef985bcc3
V2-B-N192-R032-C01-X01,maximum_immediate_burden_release,1//3,4.524951333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/maximum_immediate_burden_release__mandatory_only.toml,5d56780434cf41bd7dd66f6c230c921d5134b67f0a0f5783834d5a2f143490aa
V2-B-N192-R032-C01-X01,minimum_unique_carrier_exposure,0//1,4.740822667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/minimum_unique_carrier_exposure__mandatory_only.toml,b148b27c81c06eefc1d4886c3ed18d07e57e340854a0bc1b93e748394a68e63e
V2-B-N192-R032-C01-X01,random_order_rechecked_deletion,1//3,3.758580625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/random_order_rechecked_deletion__mandatory_only.toml,bb9d31c7daf26142699ec76c961e623664bc16e2a05c81f949ef666e5769cb73
V2-B-N192-R032-C01-X01,weighted_greedy,0//1,0.495238625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/weighted_greedy__mandatory_only.toml,aacc3a112f9d4d74e12574586dee96fb0bca09b3d9a348d0464a404279d08d20
V2-B-N192-R032-C01-X01,weighted_greedy_reverse_delete,0//1,0.700117042,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X01/weighted_greedy_reverse_delete__mandatory_only.toml,b267e0d7ccc097efa09b04a184c9cabc84bea126bfd80320f0197add97f1935c
V2-B-N192-R032-C01-X02,cardinality_greedy,1//1,0.628433583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/cardinality_greedy__mandatory_only.toml,33b3b3ecc0f30f973a54965b844a1b48c760c15a57e57dbac1fcc45be1a95d65
V2-B-N192-R032-C01-X02,declared_source_order,1//2,2.963784667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/declared_source_order__mandatory_only.toml,405f5b91a9abc2a1cd8cf287bfb3d833e9a6915572952d1135a9897d75290c8f
V2-B-N192-R032-C01-X02,heaviest_safe_first,1//2,3.253744292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/heaviest_safe_first__mandatory_only.toml,6f9c486837b0f50b9173d881edfb4632c74cdb55cbae0ba346a7dcf8498860b1
V2-B-N192-R032-C01-X02,lightest_safe_first,5//1,3.832725792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/lightest_safe_first__mandatory_only.toml,0c248b668131ea09974e7fb2f55513d2d09e23cb8481a7c89192dbab1ca29da3
V2-B-N192-R032-C01-X02,maximum_immediate_burden_release,1//2,3.306669625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/maximum_immediate_burden_release__mandatory_only.toml,85580903231e1a20e87917ae1003a08d0c88104fd345ec4c778ce08dfae0a362
V2-B-N192-R032-C01-X02,minimum_unique_carrier_exposure,1//2,3.380806584,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/minimum_unique_carrier_exposure__mandatory_only.toml,358ff37b8bf7b6bd321b00c7f0e464bb1a84f1774d4f02ae4716842fa5db850d
V2-B-N192-R032-C01-X02,random_order_rechecked_deletion,5//2,3.664157792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/random_order_rechecked_deletion__mandatory_only.toml,c2a3acf95a46ff06d72a7b73351e2ff87f5f532f0222f5b7c1578955bf241de2
V2-B-N192-R032-C01-X02,weighted_greedy,0//1,0.630738542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/weighted_greedy__mandatory_only.toml,80c789ed9ff58d9a315e226a051548c2e279f3c4450c2d151fd7b198e19249bd
V2-B-N192-R032-C01-X02,weighted_greedy_reverse_delete,0//1,0.859588458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C01-X02/weighted_greedy_reverse_delete__mandatory_only.toml,c80f27d29d7ff6490b556a9dd2bf796839a271eb4d21ac12295b31fd9aea6957
V2-B-N192-R032-C02-X01,cardinality_greedy,7//31,0.700344,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/cardinality_greedy__mandatory_only.toml,0f67fb8b03c45875fb819b04756e7e73c587cd671f951127c5f43f4af83c4267
V2-B-N192-R032-C02-X01,declared_source_order,0//1,4.49352225,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/declared_source_order__mandatory_only.toml,587e4be71f58f5a26409cb1b11f225cf14e2635f4efcb7359a7bf55cf981a2b5
V2-B-N192-R032-C02-X01,heaviest_safe_first,0//1,3.594016625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/heaviest_safe_first__mandatory_only.toml,fc3565c26e551ce150555e45b029b5f8be59e833ff94dc6dacea031f974b3d75
V2-B-N192-R032-C02-X01,lightest_safe_first,15//31,4.345165542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/lightest_safe_first__mandatory_only.toml,c9d0866934c73f190233ded2620f4fc57ba09cd5854f86b5c1b7f2b50d779bdd
V2-B-N192-R032-C02-X01,maximum_immediate_burden_release,0//1,4.830802541,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/maximum_immediate_burden_release__mandatory_only.toml,7c1bded5ffbe8c81be43fce400767d2715f2267be7fd412757bc1fdc07c56414
V2-B-N192-R032-C02-X01,minimum_unique_carrier_exposure,0//1,4.306004708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/minimum_unique_carrier_exposure__mandatory_only.toml,fcda94f1c9459048323497dc579eeb9a3356d026ae4364dbdfcda969f13e029c
V2-B-N192-R032-C02-X01,multistart_random_rechecked_deletion_32,0//1,122.966945041,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,fbd326a1117e24c41968497f4d123b7daf0f850444912daddff55082575e43b1
V2-B-N192-R032-C02-X01,random_order_rechecked_deletion,15//31,4.962098333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/random_order_rechecked_deletion__mandatory_only.toml,0c1564e2be4e904d16d9fc944a54ad9fe6b9e9bd72af7c3023855a2f6a771343
V2-B-N192-R032-C02-X01,weighted_greedy,1//31,0.593175708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/weighted_greedy__mandatory_only.toml,18b62ed97f95e2bddf95d0f5d6d8de9a4abed82866009f691a1218ed19d4cb65
V2-B-N192-R032-C02-X01,weighted_greedy_reverse_delete,0//1,0.771693666,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X01/weighted_greedy_reverse_delete__mandatory_only.toml,fc3ade9090ba1f27b4b25fb7f7ac2bcb800d584cf2342daf0f7ad11001bf8cb0
V2-B-N192-R032-C02-X02,cardinality_greedy,17//29,0.672530417,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/cardinality_greedy__mandatory_only.toml,53c0dfa2661f238a5880d4cab8a033ca0cf18f0f3d11d08a1d7c188c58ac2389
V2-B-N192-R032-C02-X02,declared_source_order,0//1,4.71916675,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/declared_source_order__mandatory_only.toml,3c5db3e15f6267f05b1d9c3faaea6f9ef9a0a0dbd6c733d1d135967805be3bc8
V2-B-N192-R032-C02-X02,heaviest_safe_first,0//1,4.833324125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/heaviest_safe_first__mandatory_only.toml,ac83276674f787069aae2d1e28a5b6d3d412d4cbbf321a0fd976c31b8914dea8
V2-B-N192-R032-C02-X02,lightest_safe_first,15//29,4.302927167,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/lightest_safe_first__mandatory_only.toml,8ceecb000728a79e1fd5879aed95c7f191e113c76f1c412f686bde9898865f3d
V2-B-N192-R032-C02-X02,maximum_immediate_burden_release,0//1,5.981820083,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/maximum_immediate_burden_release__mandatory_only.toml,217683f69f2f29314af4dc97233216af3427852b3471f561e1930b5432abd8ff
V2-B-N192-R032-C02-X02,minimum_unique_carrier_exposure,0//1,3.318742834,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/minimum_unique_carrier_exposure__mandatory_only.toml,86fa18fb04983ab02fda2ab7e6aaa367c30a93265effc69b83102ef169f60949
V2-B-N192-R032-C02-X02,multistart_random_rechecked_deletion_32,0//1,119.393756792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,6b78d870c23d1a6a7911a9a916fd5ebf9a87bb75779efce5e68207159d31ad02
V2-B-N192-R032-C02-X02,random_order_rechecked_deletion,1//29,3.656931541,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/random_order_rechecked_deletion__mandatory_only.toml,4ef378f476b74f327842565bb354609593b1b5be9717e9c070732badadd88c40
V2-B-N192-R032-C02-X02,weighted_greedy,1//29,0.789358333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/weighted_greedy__mandatory_only.toml,ec5de4b945a53666f940d6238ea9d0020e52ed4db1ac13f6c9059310962c9dd8
V2-B-N192-R032-C02-X02,weighted_greedy_reverse_delete,0//1,0.656751333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C02-X02/weighted_greedy_reverse_delete__mandatory_only.toml,24ecce74ca864cce065dcccfea03266b6f3b9e87f9dada39b6d6f2bb6ef3f5a8
V2-B-N192-R032-C03-X01,cardinality_greedy,1//5,1.093383292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/cardinality_greedy__mandatory_only.toml,f781700018dac6fa759c85f9d4e353aef329361b2cc8ee7dae088ccb79c443c3
V2-B-N192-R032-C03-X01,declared_source_order,1//10,5.382854959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/declared_source_order__mandatory_only.toml,a0a9ca544c0e3936cd2fd75b6c850464be6ed66bd2eeea9b1deffff80fbeab57
V2-B-N192-R032-C03-X01,heaviest_safe_first,0//1,4.243959334,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/heaviest_safe_first__mandatory_only.toml,951268a31789091054ac3cfad57670c0c7473070af08e809c2d952ce1a19a5c8
V2-B-N192-R032-C03-X01,lightest_safe_first,1//5,6.276773667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/lightest_safe_first__mandatory_only.toml,4c1dd6e7dd12fa661a89227cbab6711c258a403267d58421677c6b46c7b6ecb8
V2-B-N192-R032-C03-X01,maximum_immediate_burden_release,0//1,5.743929584,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/maximum_immediate_burden_release__mandatory_only.toml,ffc67b2c793d513d791316a70460662a9ad1f289efd86a789f8eb222bfc39172
V2-B-N192-R032-C03-X01,minimum_unique_carrier_exposure,0//1,6.107484708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/minimum_unique_carrier_exposure__mandatory_only.toml,b30d682d477bcb02d0daebd71536bbdb3713b5dfceb25c481652ba55134509a4
V2-B-N192-R032-C03-X01,random_order_rechecked_deletion,1//5,5.998173625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R032-C03-X01/random_order_rechecked_deletion__mandatory_only.toml,e2699d10f8f16daa0b8d72c5f20624d44acb24dfa55077f8d248b57e84769c23
