family,size,instance_id,algorithm_id,algorithm,performance_ratio,solved,any_method_solved_instance,record_path,record_sha256
structured,N192-R64,V2-B-N192-R064-C06-X01,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,2.193265955305024,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/weighted_greedy_reverse_delete__mandatory_only.toml,2c742132a0ec1b09c947cbe72d6a8b4ad87137722296e2fd99412ea6ff57e170
structured,N192-R64,V2-B-N192-R064-C06-X02,cardinality_greedy,Cardinality greedy,1.2453247937358105,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/cardinality_greedy__mandatory_only.toml,d5980f1f5d3f2bae1ba09a0a78e31a4aefeae9cd85bd977f006105d8751e0d09
structured,N192-R64,V2-B-N192-R064-C06-X02,declared_source_order,Declared source order,10.784564371176845,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/declared_source_order__mandatory_only.toml,3883f48a6fbb7574731470fc289df5a32f7e47cb8a2267d91539d1ebffeb18e9
structured,N192-R64,V2-B-N192-R064-C06-X02,heaviest_safe_first,Heaviest safe first,10.70273866051026,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/heaviest_safe_first__mandatory_only.toml,9544ab2fc3ca57af502d03dda8acea170080d2fcc005819a4d4b90c7bc1b360c
structured,N192-R64,V2-B-N192-R064-C06-X02,jump_highs_tagged_cover,HiGHS MIP,46.94673663415846,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/jump_highs_tagged_cover__full_fixed_point.toml,9e89b7ef29ca9f31750cf96837b9848a74566406f6b41ce2bfc997cb9ef53bc5
structured,N192-R64,V2-B-N192-R064-C06-X02,lightest_safe_first,Lightest safe first,9.469596185574542,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/lightest_safe_first__mandatory_only.toml,7be5845fd5d99d6bcf2b3e2c6fbcfcb4bf09fe55183d3bec5dbf19b013813cd2
structured,N192-R64,V2-B-N192-R064-C06-X02,maximum_immediate_burden_release,Maximum immediate release,11.778057760835578,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/maximum_immediate_burden_release__mandatory_only.toml,f672173f72a21d008d95aac087dbe10d60f3a547fce698eb34c2fd1198de83bb
structured,N192-R64,V2-B-N192-R064-C06-X02,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,10.259109106385386,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/minimum_unique_carrier_exposure__mandatory_only.toml,e422902c2cbe6aba528bfaa88a46582597728e36c5aed8657aa676fe9fe90382
structured,N192-R64,V2-B-N192-R064-C06-X02,multistart_random_rechecked_deletion_32,32-start random deletion,283.05590594434585,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,289413ee2b9ca22d5844511f025853fd84d617bea5a9ed4a746e9a298c7c445c
structured,N192-R64,V2-B-N192-R064-C06-X02,random_order_rechecked_deletion,Random-order deletion,11.788707675211581,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/random_order_rechecked_deletion__mandatory_only.toml,75fdae9ce84b68c4172a12bf4001a30f41c1fa6433067de4d1ff833aabc34310
structured,N192-R64,V2-B-N192-R064-C06-X02,weighted_greedy,Weighted greedy,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/weighted_greedy__mandatory_only.toml,1b81eb6d694ae7a97ce95f0dfa2427a7caf616f7e8cc1c56baba7d5b822ec104
structured,N192-R64,V2-B-N192-R064-C06-X02,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,1.2041613449910893,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/weighted_greedy_reverse_delete__mandatory_only.toml,6d84bbc25589529df17908aab85aa3ed6a27c89b4a3b77f79e2c3438b5d9047d
structured,N192-R64,V2-B-N192-R064-C07-X01,cardinality_greedy,Cardinality greedy,1.2300233770726465,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/cardinality_greedy__mandatory_only.toml,8ef607f0091a5aa1129c0bcae001a31c1e638ebf4b9103576743300413f14b22
structured,N192-R64,V2-B-N192-R064-C07-X01,declared_source_order,Declared source order,8.34002874668655,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/declared_source_order__mandatory_only.toml,19fdb52142aa81d1faa2439f005a65252f9ca6acad06872ae5838d8b9f8a4ccf
structured,N192-R64,V2-B-N192-R064-C07-X01,heaviest_safe_first,Heaviest safe first,7.532427979528671,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/heaviest_safe_first__mandatory_only.toml,727208cd5ad80f6d053101d7461e5b049c633b475f848dd46a318e04dcdd226d
structured,N192-R64,V2-B-N192-R064-C07-X01,jump_highs_tagged_cover,HiGHS MIP,5.8651811635990825,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/jump_highs_tagged_cover__full_fixed_point.toml,459be0b68ef94a3c36ad1547d102d5541dd757943ee92006247b5eab0e1a77ed
structured,N192-R64,V2-B-N192-R064-C07-X01,lightest_safe_first,Lightest safe first,6.783595635632938,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/lightest_safe_first__mandatory_only.toml,2b0bae8d9be5d5de488312c4eb01733d3900504eedb3059b8c3040a0eda770ad
structured,N192-R64,V2-B-N192-R064-C07-X01,maximum_immediate_burden_release,Maximum immediate release,8.585455274918225,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/maximum_immediate_burden_release__mandatory_only.toml,ace4b004943f3648fdfcccee71d4fe5720c1bc068e762ded73e09e41b7ae5b09
structured,N192-R64,V2-B-N192-R064-C07-X01,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,6.439644980729557,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/minimum_unique_carrier_exposure__mandatory_only.toml,1d447147a7bf03d3e90ca6b39126f96e756e4f83b2d2f180b2e265b414b9decb
structured,N192-R64,V2-B-N192-R064-C07-X01,multistart_random_rechecked_deletion_32,32-start random deletion,265.16557603115075,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,5499e688b20b0931640ad41b4eb646828c61606583619f823e308b2be55c885b
structured,N192-R64,V2-B-N192-R064-C07-X01,random_order_rechecked_deletion,Random-order deletion,7.915608294340249,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/random_order_rechecked_deletion__mandatory_only.toml,afd47b8287de89f27d6a2ce9cac7f6623b28d0b8f05a1cd109f7560e0e88259a
structured,N192-R64,V2-B-N192-R064-C07-X01,weighted_greedy,Weighted greedy,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/weighted_greedy__mandatory_only.toml,d8ea82c1660cfcd5531016e2793521bdeb96b2342c2cbbe6b7d78418bf6cd3d6
structured,N192-R64,V2-B-N192-R064-C07-X01,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,2.081978278950688,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/weighted_greedy_reverse_delete__mandatory_only.toml,89b5b968ff14f7a3002a036dcbb51a137eb43df26bdd5d8118beaaefdc983b8f
structured,N192-R64,V2-B-N192-R064-C07-X02,cardinality_greedy,Cardinality greedy,2.367934399159194,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/cardinality_greedy__mandatory_only.toml,6785e3eda6be9ddbcfbecdc661a89831e04b9c7da3c42f5d3315842a46cb21fc
structured,N192-R64,V2-B-N192-R064-C07-X02,declared_source_order,Declared source order,19.38686398678078,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/declared_source_order__mandatory_only.toml,449948858aadcab97207b78f5c79cf28e6f523d5aa2052cb423851b4e641fdf3
structured,N192-R64,V2-B-N192-R064-C07-X02,heaviest_safe_first,Heaviest safe first,24.320145720890206,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/heaviest_safe_first__mandatory_only.toml,7a50a5c1166fc662b214359a0e33c81e05ed1a3e381d46808a24ad67674ebba6
structured,N192-R64,V2-B-N192-R064-C07-X02,jump_highs_tagged_cover,HiGHS MIP,11.327231110751699,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/jump_highs_tagged_cover__full_fixed_point.toml,e10df7dda216ad08a61c9a5ca653deadbda57c4f32a93737cb6586b7b382ffa5
structured,N192-R64,V2-B-N192-R064-C07-X02,lightest_safe_first,Lightest safe first,21.893264756268522,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/lightest_safe_first__mandatory_only.toml,864a54bcd33ed02bc7ba38b4ee5c5353459b8cdb957827ddd52421397c305402
structured,N192-R64,V2-B-N192-R064-C07-X02,maximum_immediate_burden_release,Maximum immediate release,29.505449583096482,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/maximum_immediate_burden_release__mandatory_only.toml,b9b6d2161a6fe651000cdf719a09e0e3d1a6e6f00096d86ef4277ccb02f6ed19
structured,N192-R64,V2-B-N192-R064-C07-X02,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,18.588955197933995,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/minimum_unique_carrier_exposure__mandatory_only.toml,a3210892c91ba6a9f32cef524fee3f7f4b1618f99030f804c1182096d01620c0
structured,N192-R64,V2-B-N192-R064-C07-X02,multistart_random_rechecked_deletion_32,32-start random deletion,633.7181459991523,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,8b12a2092baba2b60fefd036bd97e975f3885e23757194acd198ef970dc0e37b
structured,N192-R64,V2-B-N192-R064-C07-X02,random_order_rechecked_deletion,Random-order deletion,20.835789867389625,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/random_order_rechecked_deletion__mandatory_only.toml,dbd7f8266eb436ae5541aceb4848aed904960fd8643f86e82a062a2841071a6f
structured,N192-R64,V2-B-N192-R064-C07-X02,weighted_greedy,Weighted greedy,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/weighted_greedy__mandatory_only.toml,13e571ba5527fd505ba4c15e7fa0783f99b859d2e7704d22ff2b2a1e571dacc5
structured,N192-R64,V2-B-N192-R064-C07-X02,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,2.5558840206348954,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/weighted_greedy_reverse_delete__mandatory_only.toml,0353b194e2f33d07006178c9a6f67559f0edb060810f5fe4b5b6398854ab28c6
structured,N192-R64,V2-B-N192-R064-C08-X01,cardinality_greedy,Cardinality greedy,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/cardinality_greedy__mandatory_only.toml,fc050b5839cb219709302219f46f4bb336892a1dacaeb68dc05686b15f81387e
structured,N192-R64,V2-B-N192-R064-C08-X01,declared_source_order,Declared source order,27.969127001618393,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/declared_source_order__mandatory_only.toml,f97c599ca1a76ef0d693a43765c2d15d2644ccc15b75d46719127b204e8fb4f2
structured,N192-R64,V2-B-N192-R064-C08-X01,heaviest_safe_first,Heaviest safe first,25.72386025449445,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/heaviest_safe_first__mandatory_only.toml,ab6b2796f9cd6de0f00b7423a11e9dfe8373277255d02bf482a887c0efea77ee
structured,N192-R64,V2-B-N192-R064-C08-X01,jump_highs_tagged_cover,HiGHS MIP,64.23442939269218,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/jump_highs_tagged_cover__full_fixed_point.toml,1d57a1b458b6768a2a606e83b8a9a349fed10dc44aeafbbb00d4c3aaf430786c
structured,N192-R64,V2-B-N192-R064-C08-X01,lightest_safe_first,Lightest safe first,24.60915854436556,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/lightest_safe_first__mandatory_only.toml,0e8ef35c2ddabea9cd6c6cde89c3af4ee8942f609dfa0fefec7b3eb9e777b9cf
structured,N192-R64,V2-B-N192-R064-C08-X01,maximum_immediate_burden_release,Maximum immediate release,24.28360078735829,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/maximum_immediate_burden_release__mandatory_only.toml,4a4c88bf27b6bebc96252e969c5c7e38f0cb1d5e9e55dff010b106edafbb71f6
structured,N192-R64,V2-B-N192-R064-C08-X01,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,24.31177613041542,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/minimum_unique_carrier_exposure__mandatory_only.toml,daf410701599b26d1d4211156af62963c42da25f7492c298d0f3b33603cd0451
structured,N192-R64,V2-B-N192-R064-C08-X01,multistart_random_rechecked_deletion_32,32-start random deletion,740.4213242688617,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,d01995fb6097abdb873b40ff78625d145010833075313bd3c6548f89661a264a
structured,N192-R64,V2-B-N192-R064-C08-X01,random_order_rechecked_deletion,Random-order deletion,21.64480098122232,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/random_order_rechecked_deletion__mandatory_only.toml,e79e62f637792347c8102c2982a56efa6c0c892d1086f9eba7f4a43fb17b75b9
structured,N192-R64,V2-B-N192-R064-C08-X01,weighted_greedy,Weighted greedy,2.738116119713561,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/weighted_greedy__mandatory_only.toml,0c18b69779a3c781e0f8f5438e11700936e21d76ad530de1d7163a104dd00630
structured,N192-R64,V2-B-N192-R064-C08-X01,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,3.941435140528728,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/weighted_greedy_reverse_delete__mandatory_only.toml,2c81613ef48e1bfc56268b1ebccdffb835e6851926a2781827009abafaa57ed0
structured,N192-R64,V2-B-N192-R064-C08-X02,cardinality_greedy,Cardinality greedy,1.0457740676340748,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/cardinality_greedy__mandatory_only.toml,cf44289fb93546fab6a4b486dfe24c897a39f9cef7068852dc16092679bffe8b
structured,N192-R64,V2-B-N192-R064-C08-X02,declared_source_order,Declared source order,7.16541647333488,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/declared_source_order__mandatory_only.toml,34c009171cc98182e5f7b22abae9e87e482e83b2a3f1efe8c060b57ec2c25903
structured,N192-R64,V2-B-N192-R064-C08-X02,heaviest_safe_first,Heaviest safe first,6.613901878251867,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/heaviest_safe_first__mandatory_only.toml,9a89c1b066095f8d771e13447581a4f0a0784ce8ffbcdcbcd24a4862cbd538e8
structured,N192-R64,V2-B-N192-R064-C08-X02,jump_highs_tagged_cover,HiGHS MIP,19.433019890453064,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/jump_highs_tagged_cover__full_fixed_point.toml,2217dd14a1bb03502a40e459f3c66ce9b7251a41c39f067d7c5f0c2b311b686c
structured,N192-R64,V2-B-N192-R064-C08-X02,lightest_safe_first,Lightest safe first,7.684750604199538,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/lightest_safe_first__mandatory_only.toml,bcc1d04a10f2a9323b47b8b2010cd34ec1801dab8c2c52476a2e6b69a36726da
structured,N192-R64,V2-B-N192-R064-C08-X02,maximum_immediate_burden_release,Maximum immediate release,6.8385879528040805,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/maximum_immediate_burden_release__mandatory_only.toml,ff73123ac5870e1fe74f3561b65694f2f811f0c177884dba8e3ffdd001a02484
structured,N192-R64,V2-B-N192-R064-C08-X02,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,6.357091314578059,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/minimum_unique_carrier_exposure__mandatory_only.toml,9a65fbc602c9638185f21f3f0d0ebfbaf8c0c5a4f8247ac4387cc7ea59b6217c
structured,N192-R64,V2-B-N192-R064-C08-X02,multistart_random_rechecked_deletion_32,32-start random deletion,211.31220918410494,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,6e38cffd654d3be5f7bd9646b76c0ce1d6e8e385cdb29f753c727f05828132bb
structured,N192-R64,V2-B-N192-R064-C08-X02,random_order_rechecked_deletion,Random-order deletion,5.651433909168999,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/random_order_rechecked_deletion__mandatory_only.toml,b0edf015409c21cc2bf403d8dd86c51e7a84d2a665904ae9db8608629218cd22
structured,N192-R64,V2-B-N192-R064-C08-X02,weighted_greedy,Weighted greedy,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/weighted_greedy__mandatory_only.toml,646ecbf02eee8bc456e33322e7a41a74ddc3bcee8a1ac82a7d7e57f0a62730ec
structured,N192-R64,V2-B-N192-R064-C08-X02,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,1.0903741012498451,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/weighted_greedy_reverse_delete__mandatory_only.toml,b2a997b17d35cd65af88a7953cbb07d00c9ffc367cc9e85ecdd6851acf3905ba
structured,N192-R64,V2-B-N192-R064-C09-X01,cardinality_greedy,Cardinality greedy,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/cardinality_greedy__mandatory_only.toml,bac0e9196cfbae5ad1458008647c7f197ecd78f136a00d45e9093c229d54f9ac
structured,N192-R64,V2-B-N192-R064-C09-X01,declared_source_order,Declared source order,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/declared_source_order__mandatory_only.toml,c6365109b9505899ca0e3580215b6b109b04d6e46fd5e409fe8d46a3dc4bfd05
structured,N192-R64,V2-B-N192-R064-C09-X01,heaviest_safe_first,Heaviest safe first,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/heaviest_safe_first__mandatory_only.toml,8408d03e5b70d1e0ed4c58c04a7225cc69ae27fc4b0a680e55d52dee9312be4b
structured,N192-R64,V2-B-N192-R064-C09-X01,jump_highs_tagged_cover,HiGHS MIP,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/jump_highs_tagged_cover__full_fixed_point.toml,f4bd59bd973b9ada2e347644bebabdcb9abdf91d75e298d78f939ccef400732b
structured,N192-R64,V2-B-N192-R064-C09-X01,lightest_safe_first,Lightest safe first,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/lightest_safe_first__mandatory_only.toml,11c787c424480ae9d7c3731c9481fd5f7ef404a6fa1cc7a571a1eea5b34891e5
structured,N192-R64,V2-B-N192-R064-C09-X01,maximum_immediate_burden_release,Maximum immediate release,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/maximum_immediate_burden_release__mandatory_only.toml,00dc86b240016793ed5d72acc6faf0288b745eed295649c7c3784b180b06814d
structured,N192-R64,V2-B-N192-R064-C09-X01,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/minimum_unique_carrier_exposure__mandatory_only.toml,b9fefc5b46b553e13247d05b46c645f366c4bd76ed05e8547ba75d90edd22482
structured,N192-R64,V2-B-N192-R064-C09-X01,multistart_random_rechecked_deletion_32,32-start random deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,bba1ac7208951ec89cf5783c4741b009c4388dd7817fcc0f3ddaa129104bbe15
structured,N192-R64,V2-B-N192-R064-C09-X01,random_order_rechecked_deletion,Random-order deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/random_order_rechecked_deletion__mandatory_only.toml,03ee2d748e5b0004e14f06b2d33083ea71254f4bf6bf2362d9dbbb64cce88352
structured,N192-R64,V2-B-N192-R064-C09-X01,weighted_greedy,Weighted greedy,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/weighted_greedy__mandatory_only.toml,4671228c9831d9af0e713add89fefaf1856d80532b38f1f979dfe68b1ee91d51
structured,N192-R64,V2-B-N192-R064-C09-X01,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X01/weighted_greedy_reverse_delete__mandatory_only.toml,e0d9e082568f02b473bd49dd33ac0319210867116357f730699445fcae05ca74
structured,N192-R64,V2-B-N192-R064-C09-X02,cardinality_greedy,Cardinality greedy,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/cardinality_greedy__mandatory_only.toml,322b1f78f564c70a133d779e60e65ffbfc91cc9de59559ed29b1c50186f3592c
structured,N192-R64,V2-B-N192-R064-C09-X02,declared_source_order,Declared source order,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/declared_source_order__mandatory_only.toml,c3e433e7d8b8ae8ad2d660faf1f65816a67f286aba0909ecf5ee7d2e36c50c6d
structured,N192-R64,V2-B-N192-R064-C09-X02,heaviest_safe_first,Heaviest safe first,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/heaviest_safe_first__mandatory_only.toml,e7a93a4c09995d7cb4f487128b1a65a19e127ed8205c62ea02dd7318a9e6c971
structured,N192-R64,V2-B-N192-R064-C09-X02,jump_highs_tagged_cover,HiGHS MIP,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/jump_highs_tagged_cover__full_fixed_point.toml,3ea50505448c08a5c697cfe6449f362fdfb8e01fc8e9e56a0e3ce9a3e6473ad8
structured,N192-R64,V2-B-N192-R064-C09-X02,lightest_safe_first,Lightest safe first,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/lightest_safe_first__mandatory_only.toml,c7943a19544a6e4a53bc26d657be2cf37b1632830ed6772509ded2b5f292e210
structured,N192-R64,V2-B-N192-R064-C09-X02,maximum_immediate_burden_release,Maximum immediate release,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/maximum_immediate_burden_release__mandatory_only.toml,4a5ac96a7ac2410dfa9180631f96f0ea8b239c7d871d664240976c834348483e
structured,N192-R64,V2-B-N192-R064-C09-X02,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/minimum_unique_carrier_exposure__mandatory_only.toml,6f89c47a9d9eb4d12db64280087be8b5fffad368c95c2c18533eef84d2ab3dee
structured,N192-R64,V2-B-N192-R064-C09-X02,multistart_random_rechecked_deletion_32,32-start random deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,1cb6b2f5ea9a31b48506a4cd7c23b4fdd829cf54430af0536798899a374feb46
structured,N192-R64,V2-B-N192-R064-C09-X02,random_order_rechecked_deletion,Random-order deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/random_order_rechecked_deletion__mandatory_only.toml,b05f7d4af800355c70c4c37c712957f3419dba091fc0b27c772cd49ec403a541
structured,N192-R64,V2-B-N192-R064-C09-X02,weighted_greedy,Weighted greedy,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/weighted_greedy__mandatory_only.toml,edae2fdeb2f1f67eee4035432bc97827638bc5741ab8399ed50e482d8a2041b5
structured,N192-R64,V2-B-N192-R064-C09-X02,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C09-X02/weighted_greedy_reverse_delete__mandatory_only.toml,292322940f959ae85334f5e9457fb7e7b8cfdbead1917d6ed06394a0edce55a9
structured,N192-R64,V2-B-N192-R064-C10-X01,cardinality_greedy,Cardinality greedy,1.2101081926881123,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C10-X01/cardinality_greedy__mandatory_only.toml,1e8ba994bc596fb5ab8311342f026d2ff0599b963f3e0a2b1a08b50cc12a7ac7
structured,N192-R64,V2-B-N192-R064-C10-X01,declared_source_order,Declared source order,7.983482604931726,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C10-X01/declared_source_order__mandatory_only.toml,bfdb47d1569888779dfdf3e5992b8bf01f29e0296134cb2d5c46eed93167f258
structured,N192-R64,V2-B-N192-R064-C10-X01,heaviest_safe_first,Heaviest safe first,7.6765155243182255,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C10-X01/heaviest_safe_first__mandatory_only.toml,258759a1c604e925d2cde3949174649876e7d23f4910ea423c7a00b405de0521
structured,N192-R64,V2-B-N192-R064-C10-X01,jump_highs_tagged_cover,HiGHS MIP,20.141093652536757,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C10-X01/jump_highs_tagged_cover__full_fixed_point.toml,3e4cc41e9bf8d8291715156f941a435e559b9498372f2b53d186ecf43f41a933
structured,N192-R64,V2-B-N192-R064-C10-X01,lightest_safe_first,Lightest safe first,6.6078401074827715,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C10-X01/lightest_safe_first__mandatory_only.toml,3f1cb73a66a787e3804bf12b62a06ddfdbc21e802f781a3d4fdc519faf21a8a0
structured,N192-R64,V2-B-N192-R064-C10-X01,maximum_immediate_burden_release,Maximum immediate release,6.474264101357851,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C10-X01/maximum_immediate_burden_release__mandatory_only.toml,4280e750eb19f508cafee7f2c6f08efc5ba8a2f26089f10e3d93c08bebfd48f9
structured,N192-R64,V2-B-N192-R064-C10-X01,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,6.927575001780087,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C10-X01/minimum_unique_carrier_exposure__mandatory_only.toml,ab1df60ef3ba52ede7dd6a6832dcc40da9220171dc39a6ba0bacbd945b88e2cf
