audit_id,schedule_id,method,strategy_id,selected,resource_weight,certificate_sha256
annual_walk_forward_v2,uniform_cardinality,frontier_only,EWY__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,EWZ__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,EWZ__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,EZA__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,EZA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,FXE__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,FXE__momentum_60__always__h20__unit__signal_flip__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,FXI__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,FXI__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,FXY__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,FXY__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,GDX__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,GDX__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,GLD__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,GLD__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,HYG__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,HYG__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IAU__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IAU__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IBB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IBB__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,ICF__mean_reversion_5__always__h20__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,ICF__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IEF__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IEF__momentum_20__trend_100__h20__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IJH__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IJH__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IJK__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IJK__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IJR__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IJR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,ILF__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,ILF__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,ITB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,ITB__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IVE__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IVE__momentum_20__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IVV__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IVV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IVW__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IVW__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWB__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWB__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWD__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWD__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWF__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWF__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWM__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWN__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWN__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWO__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWO__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWP__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWR__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWR__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWS__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWS__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IWV__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IYF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IYF__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IYM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IYM__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IYR__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IYR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IYT__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,IYT__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,JNK__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,JNK__momentum_60__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,KBE__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,KBE__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,KRE__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,KRE__momentum_20__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,LQD__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,LQD__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,MBB__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,MBB__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,MDY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,MDY__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,MOO__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,MOO__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,PFF__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,PFF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,QQQ__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,QQQ__momentum_20__trend_100__h20__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,QQQ__momentum_60__always__h20__unit__horizon__notional_cap_1,true,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SDY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SDY__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SHV__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SHV__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SHY__momentum_20__always__h20__half__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SHY__momentum_20__always__h20__half__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SLV__momentum_20__trend_100__h5__half__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SLV__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SPY__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,SPY__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,TIP__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,TIP__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,TLT__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,TLT__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,UNG__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,UNG__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,USO__momentum_60__always__h5__half__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,USO__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,UUP__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,UUP__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VB__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VEA__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VEA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VEU__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VEU__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VGK__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VGK__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VIG__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VIG__momentum_60__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VNQ__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VNQ__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VTI__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VTI__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VTV__momentum_20__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VTV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VUG__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
annual_walk_forward_v2,uniform_cardinality,frontier_only,VUG__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false,1//1,21bf7e02d00ced0df29a88ca1cbce8481ea1e668f5e267749649aa31bdb5c112
