trial_id,frontier_density,module_overlap,module_complementarity,project_cost,duration,admission,persistence,strategy_id,source_asset,frontier_preserved,closure_changes,unique_closure_count,operationally_silent_generative,signed_operational_loss,signed_generative_loss,signed_total_dynamic_loss,decomposition_gate,deleted_library_ids
546,dense,low,strong,low,short,low,high,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
546,dense,low,strong,low,short,low,high,base_2,true,false,true,1,false,175//48,-449//512,4253//1536,true,base_1;base_3;closure_carrier;frontier_addition;inactive
546,dense,low,strong,low,short,low,high,base_3,true,false,true,1,false,875//256,-54285//65536,169715//65536,true,base_1;base_2;closure_carrier;frontier_addition;inactive
546,dense,low,strong,low,short,low,high,closure_carrier,true,true,true,3,true,0//1,2735//4096,2735//4096,true,base_1;base_2;base_3;frontier_addition;inactive
546,dense,low,strong,low,short,low,high,frontier_addition,true,false,false,0,false,525//256,-8271//16384,25329//16384,true,base_1;base_2;base_3;closure_carrier;inactive
547,sparse,low,strong,low,long,low,low,base_1,true,false,true,1,false,175//96,0//1,175//96,true,base_2;base_3;closure_carrier;frontier_addition;inactive
547,sparse,low,strong,low,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
547,sparse,low,strong,low,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
547,sparse,low,strong,low,long,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
547,sparse,low,strong,low,long,low,low,frontier_addition,true,false,false,0,false,875//768,0//1,875//768,true,base_1;base_2;base_3;closure_carrier;inactive
548,dense,low,strong,high,long,high,low,base_1,true,false,true,1,false,875//256,0//1,875//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
548,dense,low,strong,high,long,high,low,base_2,true,false,true,1,false,175//48,0//1,175//48,true,base_1;base_3;closure_carrier;frontier_addition;inactive
548,dense,low,strong,high,long,high,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
548,dense,low,strong,high,long,high,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
548,dense,low,strong,high,long,high,low,frontier_addition,true,false,false,0,false,525//256,0//1,525//256,true,base_1;base_2;base_3;closure_carrier;inactive
549,dense,high,strong,low,short,low,high,base_1,true,false,false,0,false,175//48,-3547//4096,34159//12288,true,base_2;base_3;closure_carrier;frontier_addition;inactive
549,dense,high,strong,low,short,low,high,base_2,true,false,false,0,false,175//48,-13849//16384,137653//49152,true,base_1;base_3;closure_carrier;frontier_addition;inactive
549,dense,high,strong,low,short,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
549,dense,high,strong,low,short,low,high,closure_carrier,true,true,true,3,true,0//1,4275//16384,4275//16384,true,base_1;base_2;base_3;frontier_addition;inactive
549,dense,high,strong,low,short,low,high,frontier_addition,true,false,false,0,false,175//96,-6827//16384,69119//49152,true,base_1;base_2;base_3;closure_carrier;inactive
550,sparse,high,weak,high,long,low,high,base_1,true,false,false,0,false,1925//768,0//1,1925//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
550,sparse,high,weak,high,long,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
550,sparse,high,weak,high,long,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
550,sparse,high,weak,high,long,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
550,sparse,high,weak,high,long,low,high,frontier_addition,true,false,false,0,false,875//768,0//1,875//768,true,base_1;base_2;base_3;closure_carrier;inactive
551,sparse,high,strong,low,long,high,high,base_1,true,false,false,0,false,175//96,-27//128,619//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
551,sparse,high,strong,low,long,high,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
551,sparse,high,strong,low,long,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
551,sparse,high,strong,low,long,high,high,closure_carrier,true,true,true,3,true,0//1,115//256,115//256,true,base_1;base_2;base_3;frontier_addition;inactive
551,sparse,high,strong,low,long,high,high,frontier_addition,true,false,false,0,false,175//256,-81//1024,619//1024,true,base_1;base_2;base_3;closure_carrier;inactive
552,dense,high,weak,low,short,high,low,base_1,true,false,false,0,false,175//48,-2055//1024,5035//3072,true,base_2;base_3;closure_carrier;frontier_addition;inactive
552,dense,high,weak,low,short,high,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
552,dense,high,weak,low,short,high,low,base_3,true,false,false,0,false,875//256,-30825//16384,25175//16384,true,base_1;base_2;closure_carrier;frontier_addition;inactive
552,dense,high,weak,low,short,high,low,closure_carrier,true,true,true,1,true,0//1,11881//4096,11881//4096,true,base_1;base_2;base_3;frontier_addition;inactive
552,dense,high,weak,low,short,high,low,frontier_addition,true,false,false,0,false,175//96,-2055//2048,5035//6144,true,base_1;base_2;base_3;closure_carrier;inactive
553,sparse,low,weak,low,short,low,low,base_1,true,false,true,1,false,175//96,-14233//32768,136501//98304,true,base_2;base_3;closure_carrier;frontier_addition;inactive
553,sparse,low,weak,low,short,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
553,sparse,low,weak,low,short,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
553,sparse,low,weak,low,short,low,low,closure_carrier,true,true,true,1,true,0//1,7483//16384,7483//16384,true,base_1;base_2;base_3;frontier_addition;inactive
553,sparse,low,weak,low,short,low,low,frontier_addition,true,false,false,0,false,175//256,-633//4096,2167//4096,true,base_1;base_2;base_3;closure_carrier;inactive
554,dense,low,weak,low,long,low,high,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
554,dense,low,weak,low,long,low,high,base_2,true,false,true,1,false,2975//768,0//1,2975//768,true,base_1;base_3;closure_carrier;frontier_addition;inactive
554,dense,low,weak,low,long,low,high,base_3,true,false,true,1,false,175//48,0//1,175//48,true,base_1;base_2;closure_carrier;frontier_addition;inactive
554,dense,low,weak,low,long,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
554,dense,low,weak,low,long,low,high,frontier_addition,true,false,false,0,false,175//128,0//1,175//128,true,base_1;base_2;base_3;closure_carrier;inactive
555,sparse,high,weak,high,short,low,low,base_1,true,false,false,0,false,175//96,0//1,175//96,true,base_2;base_3;closure_carrier;frontier_addition;inactive
555,sparse,high,weak,high,short,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
555,sparse,high,weak,high,short,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
555,sparse,high,weak,high,short,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
555,sparse,high,weak,high,short,low,low,frontier_addition,true,false,false,0,false,175//256,0//1,175//256,true,base_1;base_2;base_3;closure_carrier;inactive
556,sparse,low,weak,high,short,low,high,base_1,true,false,true,1,false,875//384,0//1,875//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
556,sparse,low,weak,high,short,low,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
556,sparse,low,weak,high,short,low,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
556,sparse,low,weak,high,short,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
556,sparse,low,weak,high,short,low,high,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
557,dense,high,strong,low,short,high,low,base_1,true,true,false,0,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
557,dense,high,strong,low,short,high,low,base_2,true,false,false,0,false,1225//384,-14385//8192,35245//24576,true,base_1;base_3;closure_carrier;frontier_addition;inactive
557,dense,high,strong,low,short,high,low,base_3,true,false,false,0,false,525//128,-18495//8192,15105//8192,true,base_1;base_2;closure_carrier;frontier_addition;inactive
557,dense,high,strong,low,short,high,low,closure_carrier,true,true,true,3,true,0//1,1429//1024,1429//1024,true,base_1;base_2;base_3;frontier_addition;inactive
557,dense,high,strong,low,short,high,low,frontier_addition,true,false,false,0,false,525//256,-18495//16384,15105//16384,true,base_1;base_2;base_3;closure_carrier;inactive
558,sparse,high,weak,high,short,low,high,base_1,true,false,false,0,false,1225//768,0//1,1225//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
558,sparse,high,weak,high,short,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
558,sparse,high,weak,high,short,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
558,sparse,high,weak,high,short,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
558,sparse,high,weak,high,short,low,high,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
559,sparse,low,strong,high,long,low,low,base_1,true,false,true,1,false,875//768,0//1,875//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
559,sparse,low,strong,high,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
559,sparse,low,strong,high,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
559,sparse,low,strong,high,long,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
559,sparse,low,strong,high,long,low,low,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
560,dense,high,strong,low,long,low,high,base_1,true,true,false,0,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
560,dense,high,strong,low,long,low,high,base_2,true,false,false,0,false,175//48,0//1,175//48,true,base_1;base_3;closure_carrier;frontier_addition;inactive
560,dense,high,strong,low,long,low,high,base_3,true,false,false,0,false,175//48,0//1,175//48,true,base_1;base_2;closure_carrier;frontier_addition;inactive
560,dense,high,strong,low,long,low,high,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
560,dense,high,strong,low,long,low,high,frontier_addition,true,false,false,0,false,1225//768,0//1,1225//768,true,base_1;base_2;base_3;closure_carrier;inactive
561,sparse,high,strong,low,long,high,low,base_1,true,false,false,0,false,1225//768,-189//1024,4333//3072,true,base_2;base_3;closure_carrier;frontier_addition;inactive
561,sparse,high,strong,low,long,high,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
561,sparse,high,strong,low,long,high,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
561,sparse,high,strong,low,long,high,low,closure_carrier,true,true,true,3,true,0//1,17//128,17//128,true,base_1;base_2;base_3;frontier_addition;inactive
561,sparse,high,strong,low,long,high,low,frontier_addition,true,false,false,0,false,875//768,-135//1024,3095//3072,true,base_1;base_2;base_3;closure_carrier;inactive
562,sparse,low,weak,high,long,low,high,base_1,true,false,true,1,false,525//256,0//1,525//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
562,sparse,low,weak,high,long,low,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
562,sparse,low,weak,high,long,low,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
562,sparse,low,weak,high,long,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
562,sparse,low,weak,high,long,low,high,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
563,sparse,low,weak,high,short,high,low,base_1,true,false,true,1,false,175//96,-15737//16384,42389//49152,true,base_2;base_3;closure_carrier;frontier_addition;inactive
563,sparse,low,weak,high,short,high,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
563,sparse,low,weak,high,short,high,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
563,sparse,low,weak,high,short,high,low,closure_carrier,true,true,true,1,true,0//1,10247//16384,10247//16384,true,base_1;base_2;base_3;frontier_addition;inactive
563,sparse,low,weak,high,short,high,low,frontier_addition,true,false,false,0,false,175//192,-7837//16384,21289//49152,true,base_1;base_2;base_3;closure_carrier;inactive
564,sparse,high,weak,high,long,low,low,base_1,true,false,false,0,false,875//768,0//1,875//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
564,sparse,high,weak,high,long,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
564,sparse,high,weak,high,long,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
564,sparse,high,weak,high,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
564,sparse,high,weak,high,long,low,low,frontier_addition,true,false,false,0,false,875//768,0//1,875//768,true,base_1;base_2;base_3;closure_carrier;inactive
565,sparse,low,weak,high,long,low,low,base_1,true,false,true,1,false,525//256,0//1,525//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
565,sparse,low,weak,high,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
565,sparse,low,weak,high,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
565,sparse,low,weak,high,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
565,sparse,low,weak,high,long,low,low,frontier_addition,true,false,false,0,false,175//256,0//1,175//256,true,base_1;base_2;base_3;closure_carrier;inactive
566,dense,low,weak,high,short,low,high,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
566,dense,low,weak,high,short,low,high,base_2,true,false,true,1,false,1225//384,-1429//49152,155371//49152,true,base_1;base_3;closure_carrier;frontier_addition;inactive
566,dense,low,weak,high,short,low,high,base_3,true,false,true,1,false,2975//768,-2701//49152,187699//49152,true,base_1;base_2;closure_carrier;frontier_addition;inactive
566,dense,low,weak,high,short,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
566,dense,low,weak,high,short,low,high,frontier_addition,true,false,false,0,false,525//256,0//1,525//256,true,base_1;base_2;base_3;closure_carrier;inactive
567,sparse,high,weak,low,short,high,low,base_1,true,false,false,0,false,175//96,-2055//2048,5035//6144,true,base_2;base_3;closure_carrier;frontier_addition;inactive
567,sparse,high,weak,low,short,high,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
567,sparse,high,weak,low,short,high,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
567,sparse,high,weak,low,short,high,low,closure_carrier,true,true,true,1,true,0//1,4913//2048,4913//2048,true,base_1;base_2;base_3;frontier_addition;inactive
567,sparse,high,weak,low,short,high,low,frontier_addition,true,false,false,0,false,175//192,-2055//4096,5035//12288,true,base_1;base_2;base_3;closure_carrier;inactive
568,dense,low,strong,high,long,low,low,base_1,true,false,true,1,false,875//256,0//1,875//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
568,dense,low,strong,high,long,low,low,base_2,true,false,true,1,false,175//48,0//1,175//48,true,base_1;base_3;closure_carrier;frontier_addition;inactive
568,dense,low,strong,high,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
568,dense,low,strong,high,long,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
568,dense,low,strong,high,long,low,low,frontier_addition,true,false,false,0,false,525//256,0//1,525//256,true,base_1;base_2;base_3;closure_carrier;inactive
569,dense,low,weak,low,long,high,high,base_1,true,false,true,1,false,875//256,-8945//24576,75055//24576,true,base_2;base_3;closure_carrier;frontier_addition;inactive
569,dense,low,weak,low,long,high,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
569,dense,low,weak,low,long,high,high,base_3,true,false,true,1,false,175//48,-9593//24576,26669//8192,true,base_1;base_2;closure_carrier;frontier_addition;inactive
569,dense,low,weak,low,long,high,high,closure_carrier,true,true,true,1,true,0//1,1447//24576,1447//24576,true,base_1;base_2;base_3;frontier_addition;inactive
569,dense,low,weak,low,long,high,high,frontier_addition,true,false,false,0,false,175//96,-4409//24576,40391//24576,true,base_1;base_2;base_3;closure_carrier;inactive
570,sparse,low,weak,low,long,low,low,base_1,true,false,true,1,false,875//384,0//1,875//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
570,sparse,low,weak,low,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
570,sparse,low,weak,low,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
570,sparse,low,weak,low,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
570,sparse,low,weak,low,long,low,low,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
571,sparse,low,weak,high,long,high,high,base_1,true,false,true,1,false,175//96,0//1,175//96,true,base_2;base_3;closure_carrier;frontier_addition;inactive
571,sparse,low,weak,high,long,high,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
571,sparse,low,weak,high,long,high,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
571,sparse,low,weak,high,long,high,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
571,sparse,low,weak,high,long,high,high,frontier_addition,true,false,false,0,false,175//384,0//1,175//384,true,base_1;base_2;base_3;closure_carrier;inactive
572,sparse,low,strong,high,short,high,low,base_1,true,false,true,1,false,175//96,-41339//65536,234383//196608,true,base_2;base_3;closure_carrier;frontier_addition;inactive
572,sparse,low,strong,high,short,high,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
572,sparse,low,strong,high,short,high,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
572,sparse,low,strong,high,short,high,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
572,sparse,low,strong,high,short,high,low,frontier_addition,true,false,false,0,false,175//192,-8633//49152,36167//49152,true,base_1;base_2;base_3;closure_carrier;inactive
573,dense,high,weak,high,short,high,high,base_1,true,false,false,0,false,875//256,-120511//65536,103489//65536,true,base_2;base_3;closure_carrier;frontier_addition;inactive
573,dense,high,weak,high,short,high,high,base_2,true,false,false,0,false,875//256,-121159//65536,102841//65536,true,base_1;base_3;closure_carrier;frontier_addition;inactive
573,dense,high,weak,high,short,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
573,dense,high,weak,high,short,high,high,closure_carrier,true,true,true,1,true,0//1,9123//8192,9123//8192,true,base_1;base_2;base_3;frontier_addition;inactive
573,dense,high,weak,high,short,high,high,frontier_addition,true,false,false,0,false,525//256,-292173//262144,245427//262144,true,base_1;base_2;base_3;closure_carrier;inactive
574,dense,low,weak,low,short,high,high,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
574,dense,low,weak,low,short,high,high,base_2,true,false,true,1,false,1225//384,-14385//8192,35245//24576,true,base_1;base_3;closure_carrier;frontier_addition;inactive
574,dense,low,weak,low,short,high,high,base_3,true,false,true,1,false,875//256,-30825//16384,25175//16384,true,base_1;base_2;closure_carrier;frontier_addition;inactive
574,dense,low,weak,low,short,high,high,closure_carrier,true,true,true,1,true,0//1,4913//2048,4913//2048,true,base_1;base_2;base_3;frontier_addition;inactive
574,dense,low,weak,low,short,high,high,frontier_addition,true,false,false,0,false,1225//768,-14385//16384,35245//49152,true,base_1;base_2;base_3;closure_carrier;inactive
575,sparse,high,strong,high,long,high,high,base_1,true,false,false,0,false,175//64,0//1,175//64,true,base_2;base_3;closure_carrier;frontier_addition;inactive
575,sparse,high,strong,high,long,high,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
575,sparse,high,strong,high,long,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
575,sparse,high,strong,high,long,high,high,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
575,sparse,high,strong,high,long,high,high,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
576,sparse,low,strong,low,short,low,high,base_1,true,false,true,1,false,1925//768,-1255//2048,11635//6144,true,base_2;base_3;closure_carrier;frontier_addition;inactive
576,sparse,low,strong,low,short,low,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
576,sparse,low,strong,low,short,low,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
576,sparse,low,strong,low,short,low,high,closure_carrier,true,true,true,3,true,0//1,14343//16384,14343//16384,true,base_1;base_2;base_3;frontier_addition;inactive
576,sparse,low,strong,low,short,low,high,frontier_addition,true,false,false,0,false,175//384,-3619//32768,33943//98304,true,base_1;base_2;base_3;closure_carrier;inactive
577,dense,high,weak,low,short,low,high,base_1,true,false,false,0,false,175//48,-40537//49152,46221//16384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
577,dense,high,weak,low,short,low,high,base_2,true,false,false,0,false,175//48,-42607//49152,45531//16384,true,base_1;base_3;closure_carrier;frontier_addition;inactive
577,dense,high,weak,low,short,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
577,dense,high,weak,low,short,low,high,closure_carrier,true,true,true,1,true,0//1,13997//49152,13997//49152,true,base_1;base_2;base_3;frontier_addition;inactive
577,dense,high,weak,low,short,low,high,frontier_addition,true,false,false,0,false,175//96,-18823//49152,70777//49152,true,base_1;base_2;base_3;closure_carrier;inactive
578,dense,high,weak,high,long,low,low,base_1,true,false,false,0,false,175//48,0//1,175//48,true,base_2;base_3;closure_carrier;frontier_addition;inactive
578,dense,high,weak,high,long,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
578,dense,high,weak,high,long,low,low,base_3,true,false,false,0,false,175//48,0//1,175//48,true,base_1;base_2;closure_carrier;frontier_addition;inactive
578,dense,high,weak,high,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
578,dense,high,weak,high,long,low,low,frontier_addition,true,false,false,0,false,1225//768,0//1,1225//768,true,base_1;base_2;base_3;closure_carrier;inactive
579,dense,high,weak,high,short,low,low,base_1,true,true,false,0,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
579,dense,high,weak,high,short,low,low,base_2,true,false,false,0,false,175//48,0//1,175//48,true,base_1;base_3;closure_carrier;frontier_addition;inactive
579,dense,high,weak,high,short,low,low,base_3,true,false,false,0,false,2975//768,0//1,2975//768,true,base_1;base_2;closure_carrier;frontier_addition;inactive
579,dense,high,weak,high,short,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
579,dense,high,weak,high,short,low,low,frontier_addition,true,false,false,0,false,525//256,0//1,525//256,true,base_1;base_2;base_3;closure_carrier;inactive
580,sparse,high,strong,low,short,low,high,base_1,true,false,false,0,false,525//256,-8325//16384,25275//16384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
580,sparse,high,strong,low,short,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
580,sparse,high,strong,low,short,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
580,sparse,high,strong,low,short,low,high,closure_carrier,true,true,true,3,true,0//1,4477//4096,4477//4096,true,base_1;base_2;base_3;frontier_addition;inactive
580,sparse,high,strong,low,short,low,high,frontier_addition,true,false,false,0,false,175//192,-925//4096,8425//12288,true,base_1;base_2;base_3;closure_carrier;inactive
581,dense,high,strong,high,long,low,high,base_1,true,false,false,0,false,875//256,0//1,875//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
581,dense,high,strong,high,long,low,high,base_2,true,false,false,0,false,1225//384,0//1,1225//384,true,base_1;base_3;closure_carrier;frontier_addition;inactive
581,dense,high,strong,high,long,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
581,dense,high,strong,high,long,low,high,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
581,dense,high,strong,high,long,low,high,frontier_addition,true,false,false,0,false,525//256,0//1,525//256,true,base_1;base_2;base_3;closure_carrier;inactive
582,dense,low,weak,high,long,high,low,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
582,dense,low,weak,high,long,high,low,base_2,true,false,true,1,false,175//48,0//1,175//48,true,base_1;base_3;closure_carrier;frontier_addition;inactive
582,dense,low,weak,high,long,high,low,base_3,true,false,true,1,false,2975//768,0//1,2975//768,true,base_1;base_2;closure_carrier;frontier_addition;inactive
582,dense,low,weak,high,long,high,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
582,dense,low,weak,high,long,high,low,frontier_addition,true,false,false,0,false,1225//768,0//1,1225//768,true,base_1;base_2;base_3;closure_carrier;inactive
583,sparse,low,strong,low,long,high,low,base_1,true,false,true,1,false,1225//768,-189//1024,4333//3072,true,base_2;base_3;closure_carrier;frontier_addition;inactive
583,sparse,low,strong,low,long,high,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
