trial_id,current_belief,next_belief,probability
311,2,2,1//4
311,2,3,3//4
311,3,1,3//4
311,3,2,0//1
311,3,3,1//4
312,1,1,3//4
312,1,2,1//4
312,1,3,0//1
312,2,1,0//1
312,2,2,3//4
312,2,3,1//4
312,3,1,1//4
312,3,2,0//1
312,3,3,3//4
313,1,1,1//4
313,1,2,3//4
313,1,3,0//1
313,2,1,0//1
313,2,2,1//4
313,2,3,3//4
313,3,1,3//4
313,3,2,0//1
313,3,3,1//4
314,1,1,1//4
314,1,2,3//4
314,1,3,0//1
314,2,1,0//1
314,2,2,1//4
314,2,3,3//4
314,3,1,3//4
314,3,2,0//1
314,3,3,1//4
315,1,1,3//4
315,1,2,1//4
315,1,3,0//1
315,2,1,0//1
315,2,2,3//4
315,2,3,1//4
315,3,1,1//4
315,3,2,0//1
315,3,3,3//4
316,1,1,1//4
316,1,2,3//4
316,1,3,0//1
316,2,1,0//1
316,2,2,1//4
316,2,3,3//4
316,3,1,3//4
316,3,2,0//1
316,3,3,1//4
317,1,1,3//4
317,1,2,1//4
317,1,3,0//1
317,2,1,0//1
317,2,2,3//4
317,2,3,1//4
317,3,1,1//4
317,3,2,0//1
317,3,3,3//4
318,1,1,3//4
318,1,2,1//4
318,1,3,0//1
318,2,1,0//1
318,2,2,3//4
318,2,3,1//4
318,3,1,1//4
318,3,2,0//1
318,3,3,3//4
319,1,1,1//4
319,1,2,3//4
319,1,3,0//1
319,2,1,0//1
319,2,2,1//4
319,2,3,3//4
319,3,1,3//4
319,3,2,0//1
319,3,3,1//4
320,1,1,3//4
320,1,2,1//4
320,1,3,0//1
320,2,1,0//1
320,2,2,3//4
320,2,3,1//4
320,3,1,1//4
320,3,2,0//1
320,3,3,3//4
321,1,1,3//4
321,1,2,1//4
321,1,3,0//1
321,2,1,0//1
321,2,2,3//4
321,2,3,1//4
321,3,1,1//4
321,3,2,0//1
321,3,3,3//4
322,1,1,1//4
322,1,2,3//4
322,1,3,0//1
322,2,1,0//1
322,2,2,1//4
322,2,3,3//4
322,3,1,3//4
322,3,2,0//1
322,3,3,1//4
323,1,1,1//4
323,1,2,3//4
323,1,3,0//1
323,2,1,0//1
323,2,2,1//4
323,2,3,3//4
323,3,1,3//4
323,3,2,0//1
323,3,3,1//4
324,1,1,3//4
324,1,2,1//4
324,1,3,0//1
324,2,1,0//1
324,2,2,3//4
324,2,3,1//4
324,3,1,1//4
324,3,2,0//1
324,3,3,3//4
325,1,1,1//4
325,1,2,3//4
325,1,3,0//1
325,2,1,0//1
325,2,2,1//4
325,2,3,3//4
325,3,1,3//4
325,3,2,0//1
325,3,3,1//4
326,1,1,3//4
326,1,2,1//4
326,1,3,0//1
326,2,1,0//1
326,2,2,3//4
326,2,3,1//4
326,3,1,1//4
326,3,2,0//1
326,3,3,3//4
327,1,1,3//4
327,1,2,1//4
327,1,3,0//1
327,2,1,0//1
327,2,2,3//4
327,2,3,1//4
327,3,1,1//4
327,3,2,0//1
327,3,3,3//4
328,1,1,3//4
328,1,2,1//4
328,1,3,0//1
328,2,1,0//1
328,2,2,3//4
328,2,3,1//4
328,3,1,1//4
328,3,2,0//1
328,3,3,3//4
329,1,1,3//4
329,1,2,1//4
329,1,3,0//1
329,2,1,0//1
329,2,2,3//4
329,2,3,1//4
329,3,1,1//4
329,3,2,0//1
329,3,3,3//4
330,1,1,1//4
330,1,2,3//4
330,1,3,0//1
330,2,1,0//1
330,2,2,1//4
330,2,3,3//4
330,3,1,3//4
330,3,2,0//1
330,3,3,1//4
331,1,1,1//4
331,1,2,3//4
331,1,3,0//1
331,2,1,0//1
331,2,2,1//4
331,2,3,3//4
331,3,1,3//4
331,3,2,0//1
331,3,3,1//4
332,1,1,3//4
332,1,2,1//4
332,1,3,0//1
332,2,1,0//1
332,2,2,3//4
332,2,3,1//4
332,3,1,1//4
332,3,2,0//1
332,3,3,3//4
333,1,1,3//4
333,1,2,1//4
333,1,3,0//1
333,2,1,0//1
333,2,2,3//4
333,2,3,1//4
333,3,1,1//4
333,3,2,0//1
333,3,3,3//4
334,1,1,1//4
334,1,2,3//4
334,1,3,0//1
334,2,1,0//1
334,2,2,1//4
334,2,3,3//4
334,3,1,3//4
334,3,2,0//1
334,3,3,1//4
335,1,1,1//4
335,1,2,3//4
335,1,3,0//1
335,2,1,0//1
335,2,2,1//4
335,2,3,3//4
335,3,1,3//4
335,3,2,0//1
335,3,3,1//4
336,1,1,1//4
336,1,2,3//4
336,1,3,0//1
336,2,1,0//1
336,2,2,1//4
336,2,3,3//4
336,3,1,3//4
336,3,2,0//1
336,3,3,1//4
337,1,1,1//4
337,1,2,3//4
337,1,3,0//1
337,2,1,0//1
337,2,2,1//4
337,2,3,3//4
337,3,1,3//4
337,3,2,0//1
337,3,3,1//4
338,1,1,1//4
338,1,2,3//4
338,1,3,0//1
338,2,1,0//1
338,2,2,1//4
338,2,3,3//4
338,3,1,3//4
338,3,2,0//1
338,3,3,1//4
339,1,1,3//4
339,1,2,1//4
339,1,3,0//1
339,2,1,0//1
339,2,2,3//4
339,2,3,1//4
339,3,1,1//4
339,3,2,0//1
339,3,3,3//4
340,1,1,3//4
340,1,2,1//4
340,1,3,0//1
340,2,1,0//1
340,2,2,3//4
340,2,3,1//4
340,3,1,1//4
340,3,2,0//1
340,3,3,3//4
341,1,1,1//4
341,1,2,3//4
341,1,3,0//1
341,2,1,0//1
341,2,2,1//4
341,2,3,3//4
341,3,1,3//4
341,3,2,0//1
341,3,3,1//4
342,1,1,1//4
342,1,2,3//4
342,1,3,0//1
342,2,1,0//1
342,2,2,1//4
342,2,3,3//4
342,3,1,3//4
342,3,2,0//1
342,3,3,1//4
343,1,1,3//4
343,1,2,1//4
343,1,3,0//1
343,2,1,0//1
343,2,2,3//4
343,2,3,1//4
343,3,1,1//4
343,3,2,0//1
343,3,3,3//4
344,1,1,3//4
344,1,2,1//4
344,1,3,0//1
344,2,1,0//1
344,2,2,3//4
344,2,3,1//4
344,3,1,1//4
344,3,2,0//1
344,3,3,3//4
345,1,1,1//4
345,1,2,3//4
345,1,3,0//1
345,2,1,0//1
345,2,2,1//4
345,2,3,3//4
345,3,1,3//4
345,3,2,0//1
345,3,3,1//4
346,1,1,1//4
346,1,2,3//4
346,1,3,0//1
346,2,1,0//1
346,2,2,1//4
346,2,3,3//4
346,3,1,3//4
346,3,2,0//1
346,3,3,1//4
347,1,1,1//4
347,1,2,3//4
347,1,3,0//1
347,2,1,0//1
347,2,2,1//4
347,2,3,3//4
347,3,1,3//4
347,3,2,0//1
347,3,3,1//4
348,1,1,3//4
348,1,2,1//4
348,1,3,0//1
348,2,1,0//1
348,2,2,3//4
348,2,3,1//4
348,3,1,1//4
348,3,2,0//1
348,3,3,3//4
349,1,1,1//4
349,1,2,3//4
349,1,3,0//1
349,2,1,0//1
349,2,2,1//4
349,2,3,3//4
349,3,1,3//4
349,3,2,0//1
349,3,3,1//4
350,1,1,3//4
350,1,2,1//4
350,1,3,0//1
350,2,1,0//1
350,2,2,3//4
350,2,3,1//4
350,3,1,1//4
350,3,2,0//1
350,3,3,3//4
351,1,1,3//4
351,1,2,1//4
351,1,3,0//1
351,2,1,0//1
351,2,2,3//4
351,2,3,1//4
351,3,1,1//4
351,3,2,0//1
351,3,3,3//4
352,1,1,1//4
352,1,2,3//4
352,1,3,0//1
352,2,1,0//1
352,2,2,1//4
352,2,3,3//4
352,3,1,3//4
352,3,2,0//1
352,3,3,1//4
353,1,1,1//4
353,1,2,3//4
353,1,3,0//1
353,2,1,0//1
353,2,2,1//4
353,2,3,3//4
353,3,1,3//4
353,3,2,0//1
353,3,3,1//4
354,1,1,3//4
354,1,2,1//4
354,1,3,0//1
354,2,1,0//1
354,2,2,3//4
354,2,3,1//4
354,3,1,1//4
354,3,2,0//1
354,3,3,3//4
355,1,1,3//4
355,1,2,1//4
355,1,3,0//1
355,2,1,0//1
355,2,2,3//4
355,2,3,1//4
355,3,1,1//4
355,3,2,0//1
355,3,3,3//4
356,1,1,1//4
356,1,2,3//4
356,1,3,0//1
356,2,1,0//1
356,2,2,1//4
356,2,3,3//4
356,3,1,3//4
356,3,2,0//1
356,3,3,1//4
357,1,1,3//4
357,1,2,1//4
357,1,3,0//1
357,2,1,0//1
357,2,2,3//4
357,2,3,1//4
357,3,1,1//4
357,3,2,0//1
357,3,3,3//4
358,1,1,3//4
358,1,2,1//4
358,1,3,0//1
358,2,1,0//1
358,2,2,3//4
358,2,3,1//4
358,3,1,1//4
358,3,2,0//1
358,3,3,3//4
359,1,1,1//4
359,1,2,3//4
359,1,3,0//1
359,2,1,0//1
359,2,2,1//4
359,2,3,3//4
359,3,1,3//4
359,3,2,0//1
359,3,3,1//4
360,1,1,3//4
360,1,2,1//4
360,1,3,0//1
360,2,1,0//1
360,2,2,3//4
360,2,3,1//4
360,3,1,1//4
360,3,2,0//1
360,3,3,3//4
361,1,1,1//4
361,1,2,3//4
361,1,3,0//1
361,2,1,0//1
361,2,2,1//4
361,2,3,3//4
361,3,1,3//4
361,3,2,0//1
361,3,3,1//4
362,1,1,3//4
362,1,2,1//4
362,1,3,0//1
362,2,1,0//1
362,2,2,3//4
362,2,3,1//4
362,3,1,1//4
362,3,2,0//1
362,3,3,3//4
363,1,1,3//4
363,1,2,1//4
363,1,3,0//1
363,2,1,0//1
363,2,2,3//4
363,2,3,1//4
363,3,1,1//4
363,3,2,0//1
363,3,3,3//4
364,1,1,1//4
364,1,2,3//4
364,1,3,0//1
364,2,1,0//1
364,2,2,1//4
364,2,3,3//4
364,3,1,3//4
364,3,2,0//1
364,3,3,1//4
365,1,1,1//4
365,1,2,3//4
365,1,3,0//1
365,2,1,0//1
365,2,2,1//4
365,2,3,3//4
365,3,1,3//4
365,3,2,0//1
365,3,3,1//4
366,1,1,1//4
366,1,2,3//4
366,1,3,0//1
366,2,1,0//1
366,2,2,1//4
366,2,3,3//4
366,3,1,3//4
366,3,2,0//1
366,3,3,1//4
367,1,1,3//4
367,1,2,1//4
367,1,3,0//1
367,2,1,0//1
367,2,2,3//4
367,2,3,1//4
367,3,1,1//4
367,3,2,0//1
367,3,3,3//4
368,1,1,1//4
368,1,2,3//4
368,1,3,0//1
368,2,1,0//1
368,2,2,1//4
368,2,3,3//4
368,3,1,3//4
368,3,2,0//1
368,3,3,1//4
369,1,1,3//4
369,1,2,1//4
369,1,3,0//1
369,2,1,0//1
369,2,2,3//4
369,2,3,1//4
369,3,1,1//4
369,3,2,0//1
369,3,3,3//4
370,1,1,3//4
370,1,2,1//4
370,1,3,0//1
370,2,1,0//1
370,2,2,3//4
370,2,3,1//4
370,3,1,1//4
370,3,2,0//1
370,3,3,3//4
371,1,1,1//4
371,1,2,3//4
371,1,3,0//1
371,2,1,0//1
371,2,2,1//4
371,2,3,3//4
371,3,1,3//4
371,3,2,0//1
371,3,3,1//4
372,1,1,1//4
372,1,2,3//4
372,1,3,0//1
372,2,1,0//1
372,2,2,1//4
372,2,3,3//4
372,3,1,3//4
372,3,2,0//1
372,3,3,1//4
373,1,1,3//4
373,1,2,1//4
373,1,3,0//1
373,2,1,0//1
373,2,2,3//4
373,2,3,1//4
373,3,1,1//4
373,3,2,0//1
373,3,3,3//4
374,1,1,1//4
374,1,2,3//4
374,1,3,0//1
374,2,1,0//1
374,2,2,1//4
374,2,3,3//4
374,3,1,3//4
374,3,2,0//1
374,3,3,1//4
375,1,1,3//4
375,1,2,1//4
375,1,3,0//1
375,2,1,0//1
375,2,2,3//4
375,2,3,1//4
375,3,1,1//4
375,3,2,0//1
375,3,3,3//4
376,1,1,1//4
376,1,2,3//4
376,1,3,0//1
376,2,1,0//1
376,2,2,1//4
376,2,3,3//4
376,3,1,3//4
376,3,2,0//1
376,3,3,1//4
377,1,1,1//4
377,1,2,3//4
377,1,3,0//1
377,2,1,0//1
377,2,2,1//4
377,2,3,3//4
377,3,1,3//4
377,3,2,0//1
377,3,3,1//4
378,1,1,1//4
378,1,2,3//4
378,1,3,0//1
378,2,1,0//1
378,2,2,1//4
378,2,3,3//4
378,3,1,3//4
378,3,2,0//1
378,3,3,1//4
379,1,1,1//4
379,1,2,3//4
379,1,3,0//1
379,2,1,0//1
379,2,2,1//4
379,2,3,3//4
379,3,1,3//4
379,3,2,0//1
379,3,3,1//4
380,1,1,1//4
380,1,2,3//4
380,1,3,0//1
380,2,1,0//1
380,2,2,1//4
380,2,3,3//4
380,3,1,3//4
380,3,2,0//1
380,3,3,1//4
381,1,1,1//4
381,1,2,3//4
381,1,3,0//1
381,2,1,0//1
381,2,2,1//4
381,2,3,3//4
381,3,1,3//4
381,3,2,0//1
381,3,3,1//4
382,1,1,1//4
382,1,2,3//4
382,1,3,0//1
382,2,1,0//1
382,2,2,1//4
382,2,3,3//4
382,3,1,3//4
382,3,2,0//1
382,3,3,1//4
383,1,1,1//4
383,1,2,3//4
383,1,3,0//1
383,2,1,0//1
383,2,2,1//4
383,2,3,3//4
383,3,1,3//4
383,3,2,0//1
383,3,3,1//4
384,1,1,3//4
384,1,2,1//4
384,1,3,0//1
384,2,1,0//1
384,2,2,3//4
384,2,3,1//4
384,3,1,1//4
384,3,2,0//1
384,3,3,3//4
385,1,1,1//4
385,1,2,3//4
385,1,3,0//1
385,2,1,0//1
385,2,2,1//4
385,2,3,3//4
385,3,1,3//4
385,3,2,0//1
385,3,3,1//4
386,1,1,3//4
386,1,2,1//4
386,1,3,0//1
386,2,1,0//1
386,2,2,3//4
386,2,3,1//4
386,3,1,1//4
386,3,2,0//1
386,3,3,3//4
387,1,1,1//4
387,1,2,3//4
387,1,3,0//1
387,2,1,0//1
387,2,2,1//4
387,2,3,3//4
387,3,1,3//4
387,3,2,0//1
387,3,3,1//4
388,1,1,3//4
388,1,2,1//4
388,1,3,0//1
388,2,1,0//1
388,2,2,3//4
388,2,3,1//4
388,3,1,1//4
388,3,2,0//1
388,3,3,3//4
389,1,1,3//4
389,1,2,1//4
389,1,3,0//1
389,2,1,0//1
389,2,2,3//4
389,2,3,1//4
389,3,1,1//4
389,3,2,0//1
389,3,3,3//4
390,1,1,1//4
390,1,2,3//4
390,1,3,0//1
390,2,1,0//1
390,2,2,1//4
390,2,3,3//4
390,3,1,3//4
390,3,2,0//1
390,3,3,1//4
391,1,1,3//4
391,1,2,1//4
391,1,3,0//1
391,2,1,0//1
391,2,2,3//4
391,2,3,1//4
391,3,1,1//4
391,3,2,0//1
391,3,3,3//4
392,1,1,3//4
392,1,2,1//4
392,1,3,0//1
392,2,1,0//1
392,2,2,3//4
392,2,3,1//4
392,3,1,1//4
392,3,2,0//1
392,3,3,3//4
393,1,1,3//4
393,1,2,1//4
393,1,3,0//1
393,2,1,0//1
393,2,2,3//4
393,2,3,1//4
393,3,1,1//4
393,3,2,0//1
393,3,3,3//4
394,1,1,1//4
394,1,2,3//4
394,1,3,0//1
394,2,1,0//1
394,2,2,1//4
394,2,3,3//4
394,3,1,3//4
394,3,2,0//1
394,3,3,1//4
395,1,1,1//4
395,1,2,3//4
395,1,3,0//1
395,2,1,0//1
395,2,2,1//4
395,2,3,3//4
395,3,1,3//4
395,3,2,0//1
395,3,3,1//4
396,1,1,1//4
396,1,2,3//4
396,1,3,0//1
396,2,1,0//1
396,2,2,1//4
396,2,3,3//4
396,3,1,3//4
396,3,2,0//1
396,3,3,1//4
397,1,1,3//4
397,1,2,1//4
397,1,3,0//1
397,2,1,0//1
397,2,2,3//4
397,2,3,1//4
397,3,1,1//4
397,3,2,0//1
397,3,3,3//4
398,1,1,1//4
398,1,2,3//4
398,1,3,0//1
398,2,1,0//1
398,2,2,1//4
398,2,3,3//4
398,3,1,3//4
398,3,2,0//1
398,3,3,1//4
399,1,1,3//4
399,1,2,1//4
399,1,3,0//1
399,2,1,0//1
399,2,2,3//4
399,2,3,1//4
399,3,1,1//4
399,3,2,0//1
399,3,3,3//4
400,1,1,1//4
400,1,2,3//4
400,1,3,0//1
400,2,1,0//1
400,2,2,1//4
400,2,3,3//4
400,3,1,3//4
400,3,2,0//1
400,3,3,1//4
401,1,1,1//4
401,1,2,3//4
401,1,3,0//1
401,2,1,0//1
401,2,2,1//4
401,2,3,3//4
401,3,1,3//4
401,3,2,0//1
401,3,3,1//4
402,1,1,3//4
402,1,2,1//4
402,1,3,0//1
402,2,1,0//1
402,2,2,3//4
402,2,3,1//4
402,3,1,1//4
402,3,2,0//1
402,3,3,3//4
403,1,1,1//4
403,1,2,3//4
403,1,3,0//1
403,2,1,0//1
403,2,2,1//4
403,2,3,3//4
403,3,1,3//4
403,3,2,0//1
403,3,3,1//4
404,1,1,3//4
404,1,2,1//4
404,1,3,0//1
404,2,1,0//1
404,2,2,3//4
404,2,3,1//4
404,3,1,1//4
404,3,2,0//1
404,3,3,3//4
405,1,1,3//4
405,1,2,1//4
405,1,3,0//1
405,2,1,0//1
405,2,2,3//4
405,2,3,1//4
405,3,1,1//4
405,3,2,0//1
405,3,3,3//4
406,1,1,1//4
406,1,2,3//4
406,1,3,0//1
406,2,1,0//1
406,2,2,1//4
406,2,3,3//4
406,3,1,3//4
406,3,2,0//1
406,3,3,1//4
407,1,1,3//4
407,1,2,1//4
407,1,3,0//1
407,2,1,0//1
407,2,2,3//4
407,2,3,1//4
407,3,1,1//4
407,3,2,0//1
407,3,3,3//4
408,1,1,3//4
408,1,2,1//4
408,1,3,0//1
408,2,1,0//1
408,2,2,3//4
408,2,3,1//4
408,3,1,1//4
408,3,2,0//1
408,3,3,3//4
409,1,1,1//4
409,1,2,3//4
409,1,3,0//1
409,2,1,0//1
409,2,2,1//4
409,2,3,3//4
409,3,1,3//4
409,3,2,0//1
409,3,3,1//4
410,1,1,1//4
410,1,2,3//4
410,1,3,0//1
410,2,1,0//1
410,2,2,1//4
410,2,3,3//4
410,3,1,3//4
410,3,2,0//1
410,3,3,1//4
411,1,1,1//4
411,1,2,3//4
411,1,3,0//1
411,2,1,0//1
411,2,2,1//4
411,2,3,3//4
411,3,1,3//4
411,3,2,0//1
411,3,3,1//4
412,1,1,3//4
412,1,2,1//4
412,1,3,0//1
412,2,1,0//1
412,2,2,3//4
412,2,3,1//4
412,3,1,1//4
412,3,2,0//1
412,3,3,3//4
413,1,1,3//4
413,1,2,1//4
413,1,3,0//1
413,2,1,0//1
413,2,2,3//4
413,2,3,1//4
413,3,1,1//4
413,3,2,0//1
413,3,3,3//4
414,1,1,3//4
414,1,2,1//4
414,1,3,0//1
414,2,1,0//1
414,2,2,3//4
414,2,3,1//4
414,3,1,1//4
414,3,2,0//1
414,3,3,3//4
415,1,1,1//4
415,1,2,3//4
415,1,3,0//1
415,2,1,0//1
415,2,2,1//4
415,2,3,3//4
415,3,1,3//4
415,3,2,0//1
415,3,3,1//4
416,1,1,1//4
416,1,2,3//4
416,1,3,0//1
416,2,1,0//1
416,2,2,1//4
416,2,3,3//4
416,3,1,3//4
416,3,2,0//1
416,3,3,1//4
417,1,1,3//4
417,1,2,1//4
417,1,3,0//1
417,2,1,0//1
417,2,2,3//4
417,2,3,1//4
417,3,1,1//4
417,3,2,0//1
417,3,3,3//4
418,1,1,1//4
418,1,2,3//4
418,1,3,0//1
418,2,1,0//1
418,2,2,1//4
418,2,3,3//4
418,3,1,3//4
418,3,2,0//1
418,3,3,1//4
419,1,1,3//4
419,1,2,1//4
419,1,3,0//1
419,2,1,0//1
419,2,2,3//4
419,2,3,1//4
419,3,1,1//4
419,3,2,0//1
419,3,3,3//4
420,1,1,3//4
420,1,2,1//4
420,1,3,0//1
420,2,1,0//1
420,2,2,3//4
420,2,3,1//4
420,3,1,1//4
420,3,2,0//1
420,3,3,3//4
421,1,1,1//4
421,1,2,3//4
421,1,3,0//1
421,2,1,0//1
421,2,2,1//4
421,2,3,3//4
421,3,1,3//4
421,3,2,0//1
421,3,3,1//4
422,1,1,1//4
422,1,2,3//4
422,1,3,0//1
422,2,1,0//1
422,2,2,1//4
422,2,3,3//4
422,3,1,3//4
422,3,2,0//1
422,3,3,1//4
423,1,1,3//4
423,1,2,1//4
423,1,3,0//1
423,2,1,0//1
423,2,2,3//4
423,2,3,1//4
423,3,1,1//4
423,3,2,0//1
423,3,3,3//4
424,1,1,3//4
424,1,2,1//4
424,1,3,0//1
424,2,1,0//1
424,2,2,3//4
424,2,3,1//4
424,3,1,1//4
424,3,2,0//1
424,3,3,3//4
425,1,1,1//4
425,1,2,3//4
425,1,3,0//1
425,2,1,0//1
425,2,2,1//4
425,2,3,3//4
425,3,1,3//4
425,3,2,0//1
425,3,3,1//4
426,1,1,3//4
426,1,2,1//4
426,1,3,0//1
426,2,1,0//1
426,2,2,3//4
426,2,3,1//4
426,3,1,1//4
426,3,2,0//1
426,3,3,3//4
427,1,1,1//4
427,1,2,3//4
427,1,3,0//1
427,2,1,0//1
427,2,2,1//4
427,2,3,3//4
427,3,1,3//4
427,3,2,0//1
427,3,3,1//4
428,1,1,3//4
428,1,2,1//4
428,1,3,0//1
428,2,1,0//1
428,2,2,3//4
428,2,3,1//4
428,3,1,1//4
428,3,2,0//1
428,3,3,3//4
429,1,1,3//4
429,1,2,1//4
429,1,3,0//1
429,2,1,0//1
429,2,2,3//4
429,2,3,1//4
429,3,1,1//4
429,3,2,0//1
429,3,3,3//4
430,1,1,1//4
430,1,2,3//4
430,1,3,0//1
430,2,1,0//1
430,2,2,1//4
430,2,3,3//4
430,3,1,3//4
430,3,2,0//1
430,3,3,1//4
431,1,1,1//4
431,1,2,3//4
431,1,3,0//1
431,2,1,0//1
431,2,2,1//4
431,2,3,3//4
431,3,1,3//4
431,3,2,0//1
431,3,3,1//4
432,1,1,3//4
432,1,2,1//4
432,1,3,0//1
432,2,1,0//1
432,2,2,3//4
432,2,3,1//4
432,3,1,1//4
432,3,2,0//1
432,3,3,3//4
433,1,1,3//4
433,1,2,1//4
433,1,3,0//1
433,2,1,0//1
433,2,2,3//4
433,2,3,1//4
433,3,1,1//4
433,3,2,0//1
433,3,3,3//4
434,1,1,3//4
434,1,2,1//4
434,1,3,0//1
434,2,1,0//1
434,2,2,3//4
434,2,3,1//4
434,3,1,1//4
434,3,2,0//1
434,3,3,3//4
435,1,1,3//4
435,1,2,1//4
435,1,3,0//1
435,2,1,0//1
435,2,2,3//4
435,2,3,1//4
435,3,1,1//4
435,3,2,0//1
435,3,3,3//4
436,1,1,1//4
436,1,2,3//4
436,1,3,0//1
436,2,1,0//1
436,2,2,1//4
436,2,3,3//4
436,3,1,3//4
436,3,2,0//1
436,3,3,1//4
437,1,1,3//4
437,1,2,1//4
437,1,3,0//1
437,2,1,0//1
437,2,2,3//4
437,2,3,1//4
437,3,1,1//4
437,3,2,0//1
437,3,3,3//4
438,1,1,3//4
438,1,2,1//4
438,1,3,0//1
438,2,1,0//1
438,2,2,3//4
438,2,3,1//4
438,3,1,1//4
438,3,2,0//1
438,3,3,3//4
439,1,1,3//4
439,1,2,1//4
439,1,3,0//1
439,2,1,0//1
439,2,2,3//4
439,2,3,1//4
439,3,1,1//4
439,3,2,0//1
439,3,3,3//4
440,1,1,3//4
440,1,2,1//4
440,1,3,0//1
440,2,1,0//1
440,2,2,3//4
440,2,3,1//4
440,3,1,1//4
440,3,2,0//1
440,3,3,3//4
441,1,1,1//4
441,1,2,3//4
441,1,3,0//1
441,2,1,0//1
441,2,2,1//4
441,2,3,3//4
441,3,1,3//4
441,3,2,0//1
441,3,3,1//4
442,1,1,1//4
442,1,2,3//4
442,1,3,0//1
442,2,1,0//1
442,2,2,1//4
442,2,3,3//4
442,3,1,3//4
442,3,2,0//1
442,3,3,1//4
443,1,1,1//4
443,1,2,3//4
443,1,3,0//1
443,2,1,0//1
443,2,2,1//4
443,2,3,3//4
443,3,1,3//4
443,3,2,0//1
443,3,3,1//4
444,1,1,1//4
444,1,2,3//4
444,1,3,0//1
444,2,1,0//1
444,2,2,1//4
444,2,3,3//4
444,3,1,3//4
444,3,2,0//1
444,3,3,1//4
445,1,1,3//4
445,1,2,1//4
445,1,3,0//1
445,2,1,0//1
445,2,2,3//4
445,2,3,1//4
445,3,1,1//4
445,3,2,0//1
445,3,3,3//4
446,1,1,1//4
446,1,2,3//4
446,1,3,0//1
446,2,1,0//1
446,2,2,1//4
446,2,3,3//4
446,3,1,3//4
446,3,2,0//1
446,3,3,1//4
447,1,1,1//4
447,1,2,3//4
447,1,3,0//1
447,2,1,0//1
447,2,2,1//4
447,2,3,3//4
447,3,1,3//4
447,3,2,0//1
447,3,3,1//4
448,1,1,1//4
448,1,2,3//4
448,1,3,0//1
448,2,1,0//1
448,2,2,1//4
448,2,3,3//4
448,3,1,3//4
448,3,2,0//1
448,3,3,1//4
449,1,1,3//4
449,1,2,1//4
449,1,3,0//1
449,2,1,0//1
449,2,2,3//4
449,2,3,1//4
449,3,1,1//4
449,3,2,0//1
449,3,3,3//4
450,1,1,1//4
450,1,2,3//4
450,1,3,0//1
450,2,1,0//1
450,2,2,1//4
450,2,3,3//4
450,3,1,3//4
450,3,2,0//1
450,3,3,1//4
451,1,1,3//4
451,1,2,1//4
451,1,3,0//1
451,2,1,0//1
451,2,2,3//4
451,2,3,1//4
451,3,1,1//4
451,3,2,0//1
451,3,3,3//4
452,1,1,3//4
452,1,2,1//4
452,1,3,0//1
452,2,1,0//1
452,2,2,3//4
452,2,3,1//4
452,3,1,1//4
452,3,2,0//1
452,3,3,3//4
453,1,1,3//4
453,1,2,1//4
453,1,3,0//1
453,2,1,0//1
453,2,2,3//4
453,2,3,1//4
453,3,1,1//4
453,3,2,0//1
453,3,3,3//4
454,1,1,3//4
454,1,2,1//4
454,1,3,0//1
454,2,1,0//1
454,2,2,3//4
454,2,3,1//4
454,3,1,1//4
454,3,2,0//1
454,3,3,3//4
455,1,1,1//4
455,1,2,3//4
455,1,3,0//1
455,2,1,0//1
455,2,2,1//4
455,2,3,3//4
455,3,1,3//4
455,3,2,0//1
455,3,3,1//4
456,1,1,1//4
456,1,2,3//4
456,1,3,0//1
456,2,1,0//1
456,2,2,1//4
456,2,3,3//4
456,3,1,3//4
456,3,2,0//1
456,3,3,1//4
457,1,1,1//4
457,1,2,3//4
457,1,3,0//1
457,2,1,0//1
457,2,2,1//4
457,2,3,3//4
457,3,1,3//4
457,3,2,0//1
457,3,3,1//4
458,1,1,1//4
458,1,2,3//4
458,1,3,0//1
458,2,1,0//1
458,2,2,1//4
458,2,3,3//4
458,3,1,3//4
458,3,2,0//1
458,3,3,1//4
459,1,1,1//4
459,1,2,3//4
459,1,3,0//1
459,2,1,0//1
459,2,2,1//4
459,2,3,3//4
459,3,1,3//4
459,3,2,0//1
459,3,3,1//4
460,1,1,3//4
460,1,2,1//4
460,1,3,0//1
460,2,1,0//1
460,2,2,3//4
460,2,3,1//4
460,3,1,1//4
460,3,2,0//1
460,3,3,3//4
461,1,1,3//4
461,1,2,1//4
461,1,3,0//1
461,2,1,0//1
461,2,2,3//4
461,2,3,1//4
461,3,1,1//4
461,3,2,0//1
461,3,3,3//4
462,1,1,1//4
462,1,2,3//4
462,1,3,0//1
462,2,1,0//1
462,2,2,1//4
462,2,3,3//4
462,3,1,3//4
462,3,2,0//1
462,3,3,1//4
463,1,1,1//4
463,1,2,3//4
463,1,3,0//1
463,2,1,0//1
463,2,2,1//4
463,2,3,3//4
463,3,1,3//4
463,3,2,0//1
463,3,3,1//4
464,1,1,1//4
464,1,2,3//4
464,1,3,0//1
464,2,1,0//1
464,2,2,1//4
464,2,3,3//4
464,3,1,3//4
464,3,2,0//1
464,3,3,1//4
465,1,1,3//4
465,1,2,1//4
465,1,3,0//1
465,2,1,0//1
465,2,2,3//4
465,2,3,1//4
465,3,1,1//4
465,3,2,0//1
465,3,3,3//4
466,1,1,1//4
466,1,2,3//4
466,1,3,0//1
466,2,1,0//1
466,2,2,1//4
466,2,3,3//4
466,3,1,3//4
