trial_id,strategy_id,belief_id,profile_value,in_source,is_candidate,is_inactive
67,strategy_1,4,2//1,true,false,false
67,strategy_2,1,4//1,true,false,false
67,strategy_2,2,4//1,true,false,false
67,strategy_2,3,4//1,true,false,false
67,strategy_2,4,4//1,true,false,false
67,strategy_3,1,4//1,true,false,false
67,strategy_3,2,3//1,true,false,false
67,strategy_3,3,3//1,true,false,false
67,strategy_3,4,2//1,true,false,false
67,strategy_4,1,4//1,true,false,false
67,strategy_4,2,4//1,true,false,false
67,strategy_4,3,4//1,true,false,false
67,strategy_4,4,4//1,true,false,false
67,candidate_1,1,4//1,false,true,false
67,candidate_1,2,9//2,false,true,false
67,candidate_1,3,9//2,false,true,false
67,candidate_1,4,9//2,false,true,false
67,candidate_2,1,4//1,false,true,false
67,candidate_2,2,9//2,false,true,false
67,candidate_2,3,9//2,false,true,false
67,candidate_2,4,7//2,false,true,false
68,inactive,1,0//1,true,false,true
68,inactive,2,0//1,true,false,true
68,inactive,3,0//1,true,false,true
68,strategy_1,1,2//1,true,false,false
68,strategy_1,2,4//1,true,false,false
68,strategy_1,3,1//1,true,false,false
68,strategy_2,1,2//1,true,false,false
68,strategy_2,2,4//1,true,false,false
68,strategy_2,3,3//1,true,false,false
68,strategy_3,1,3//1,true,false,false
68,strategy_3,2,4//1,true,false,false
68,strategy_3,3,4//1,true,false,false
68,strategy_4,1,4//1,true,false,false
68,strategy_4,2,1//1,true,false,false
68,strategy_4,3,3//1,true,false,false
68,strategy_5,1,3//1,true,false,false
68,strategy_5,2,4//1,true,false,false
68,strategy_5,3,1//1,true,false,false
68,candidate_1,1,5//1,false,true,false
68,candidate_1,2,5//1,false,true,false
68,candidate_1,3,5//1,false,true,false
68,candidate_2,1,11//2,false,true,false
68,candidate_2,2,9//2,false,true,false
68,candidate_2,3,11//2,false,true,false
69,inactive,1,0//1,true,false,true
69,inactive,2,0//1,true,false,true
69,inactive,3,0//1,true,false,true
69,inactive,4,0//1,true,false,true
69,strategy_1,1,2//1,true,false,false
69,strategy_1,2,4//1,true,false,false
69,strategy_1,3,4//1,true,false,false
69,strategy_1,4,4//1,true,false,false
69,strategy_2,1,3//1,true,false,false
69,strategy_2,2,4//1,true,false,false
69,strategy_2,3,4//1,true,false,false
69,strategy_2,4,3//1,true,false,false
69,strategy_3,1,4//1,true,false,false
69,strategy_3,2,4//1,true,false,false
69,strategy_3,3,4//1,true,false,false
69,strategy_3,4,4//1,true,false,false
69,strategy_4,1,4//1,true,false,false
69,strategy_4,2,4//1,true,false,false
69,strategy_4,3,1//1,true,false,false
69,strategy_4,4,4//1,true,false,false
69,candidate_1,1,4//1,false,true,false
69,candidate_1,2,9//2,false,true,false
69,candidate_1,3,4//1,false,true,false
69,candidate_1,4,7//2,false,true,false
69,candidate_2,1,7//2,false,true,false
69,candidate_2,2,4//1,false,true,false
69,candidate_2,3,7//2,false,true,false
69,candidate_2,4,7//2,false,true,false
70,inactive,1,0//1,true,false,true
70,inactive,2,0//1,true,false,true
70,inactive,3,0//1,true,false,true
70,inactive,4,0//1,true,false,true
70,strategy_1,1,2//1,true,false,false
70,strategy_1,2,2//1,true,false,false
70,strategy_1,3,3//1,true,false,false
70,strategy_1,4,4//1,true,false,false
70,strategy_2,1,2//1,true,false,false
70,strategy_2,2,3//1,true,false,false
70,strategy_2,3,2//1,true,false,false
70,strategy_2,4,4//1,true,false,false
70,strategy_3,1,2//1,true,false,false
70,strategy_3,2,2//1,true,false,false
70,strategy_3,3,3//1,true,false,false
70,strategy_3,4,1//1,true,false,false
70,strategy_4,1,1//1,true,false,false
70,strategy_4,2,1//1,true,false,false
70,strategy_4,3,2//1,true,false,false
70,strategy_4,4,2//1,true,false,false
70,strategy_5,1,1//1,true,false,false
70,strategy_5,2,1//1,true,false,false
70,strategy_5,3,1//1,true,false,false
70,strategy_5,4,3//1,true,false,false
70,candidate_1,1,3//2,false,true,false
70,candidate_1,2,11//4,false,true,false
70,candidate_1,3,7//4,false,true,false
70,candidate_1,4,5//2,false,true,false
70,candidate_2,1,2//1,false,true,false
70,candidate_2,2,7//4,false,true,false
70,candidate_2,3,9//4,false,true,false
70,candidate_2,4,5//2,false,true,false
71,inactive,1,0//1,true,false,true
71,inactive,2,0//1,true,false,true
71,strategy_1,1,4//1,true,false,false
71,strategy_1,2,1//1,true,false,false
71,strategy_2,1,1//1,true,false,false
71,strategy_2,2,2//1,true,false,false
71,strategy_3,1,1//1,true,false,false
71,strategy_3,2,2//1,true,false,false
71,strategy_4,1,1//1,true,false,false
71,strategy_4,2,4//1,true,false,false
71,strategy_5,1,4//1,true,false,false
71,strategy_5,2,1//1,true,false,false
71,candidate_1,1,7//2,false,true,false
71,candidate_1,2,3//1,false,true,false
71,candidate_2,1,5//2,false,true,false
71,candidate_2,2,3//1,false,true,false
72,inactive,1,0//1,true,false,true
72,inactive,2,0//1,true,false,true
72,strategy_1,1,1//1,true,false,false
72,strategy_1,2,4//1,true,false,false
72,strategy_2,1,3//1,true,false,false
72,strategy_2,2,3//1,true,false,false
72,strategy_3,1,4//1,true,false,false
72,strategy_3,2,2//1,true,false,false
72,strategy_4,1,2//1,true,false,false
72,strategy_4,2,2//1,true,false,false
72,candidate_1,1,5//1,false,true,false
72,candidate_1,2,5//1,false,true,false
72,candidate_2,1,9//2,false,true,false
72,candidate_2,2,5//1,false,true,false
73,inactive,1,0//1,true,false,true
73,inactive,2,0//1,true,false,true
73,strategy_1,1,3//1,true,false,false
73,strategy_1,2,3//1,true,false,false
73,strategy_2,1,4//1,true,false,false
73,strategy_2,2,3//1,true,false,false
73,strategy_3,1,1//1,true,false,false
73,strategy_3,2,2//1,true,false,false
73,strategy_4,1,1//1,true,false,false
73,strategy_4,2,3//1,true,false,false
73,strategy_5,1,4//1,true,false,false
73,strategy_5,2,2//1,true,false,false
73,candidate_1,1,5//1,false,true,false
73,candidate_1,2,15//4,false,true,false
73,candidate_2,1,9//2,false,true,false
73,candidate_2,2,15//4,false,true,false
74,inactive,1,0//1,true,false,true
74,inactive,2,0//1,true,false,true
74,strategy_1,1,1//1,true,false,false
74,strategy_1,2,3//1,true,false,false
74,strategy_2,1,1//1,true,false,false
74,strategy_2,2,3//1,true,false,false
74,strategy_3,1,2//1,true,false,false
74,strategy_3,2,4//1,true,false,false
74,candidate_1,1,2//1,false,true,false
74,candidate_1,2,3//1,false,true,false
74,candidate_2,1,3//2,false,true,false
74,candidate_2,2,5//2,false,true,false
75,inactive,1,0//1,true,false,true
75,inactive,2,0//1,true,false,true
75,strategy_1,1,4//1,true,false,false
75,strategy_1,2,2//1,true,false,false
75,strategy_2,1,4//1,true,false,false
75,strategy_2,2,3//1,true,false,false
75,strategy_3,1,4//1,true,false,false
75,strategy_3,2,4//1,true,false,false
75,candidate_1,1,4//1,false,true,false
75,candidate_1,2,4//1,false,true,false
75,candidate_2,1,4//1,false,true,false
75,candidate_2,2,9//2,false,true,false
76,inactive,1,0//1,true,false,true
76,inactive,2,0//1,true,false,true
76,strategy_1,1,3//1,true,false,false
76,strategy_1,2,4//1,true,false,false
76,strategy_2,1,1//1,true,false,false
76,strategy_2,2,4//1,true,false,false
76,strategy_3,1,2//1,true,false,false
76,strategy_3,2,4//1,true,false,false
76,candidate_1,1,11//4,false,true,false
76,candidate_1,2,7//2,false,true,false
76,candidate_2,1,7//4,false,true,false
76,candidate_2,2,7//2,false,true,false
77,inactive,1,0//1,true,false,true
77,inactive,2,0//1,true,false,true
77,strategy_1,1,1//1,true,false,false
77,strategy_1,2,4//1,true,false,false
77,strategy_2,1,4//1,true,false,false
77,strategy_2,2,2//1,true,false,false
77,strategy_3,1,3//1,true,false,false
77,strategy_3,2,3//1,true,false,false
77,strategy_4,1,2//1,true,false,false
77,strategy_4,2,4//1,true,false,false
77,strategy_5,1,1//1,true,false,false
77,strategy_5,2,3//1,true,false,false
77,candidate_1,1,3//1,false,true,false
77,candidate_1,2,5//2,false,true,false
77,candidate_2,1,5//2,false,true,false
77,candidate_2,2,7//2,false,true,false
78,inactive,1,0//1,true,false,true
78,inactive,2,0//1,true,false,true
78,inactive,3,0//1,true,false,true
78,strategy_1,1,4//1,true,false,false
78,strategy_1,2,4//1,true,false,false
78,strategy_1,3,4//1,true,false,false
78,strategy_2,1,1//1,true,false,false
78,strategy_2,2,4//1,true,false,false
78,strategy_2,3,4//1,true,false,false
78,strategy_3,1,4//1,true,false,false
78,strategy_3,2,4//1,true,false,false
78,strategy_3,3,4//1,true,false,false
78,strategy_4,1,4//1,true,false,false
78,strategy_4,2,4//1,true,false,false
78,strategy_4,3,3//1,true,false,false
78,candidate_1,1,4//1,false,true,false
78,candidate_1,2,9//2,false,true,false
78,candidate_1,3,7//2,false,true,false
78,candidate_2,1,4//1,false,true,false
78,candidate_2,2,4//1,false,true,false
78,candidate_2,3,7//2,false,true,false
79,inactive,1,0//1,true,false,true
79,inactive,2,0//1,true,false,true
79,inactive,3,0//1,true,false,true
79,inactive,4,0//1,true,false,true
79,strategy_1,1,4//1,true,false,false
79,strategy_1,2,4//1,true,false,false
79,strategy_1,3,4//1,true,false,false
79,strategy_1,4,1//1,true,false,false
79,strategy_2,1,4//1,true,false,false
79,strategy_2,2,4//1,true,false,false
79,strategy_2,3,4//1,true,false,false
79,strategy_2,4,4//1,true,false,false
79,strategy_3,1,4//1,true,false,false
79,strategy_3,2,3//1,true,false,false
79,strategy_3,3,4//1,true,false,false
79,strategy_3,4,1//1,true,false,false
79,strategy_4,1,4//1,true,false,false
79,strategy_4,2,4//1,true,false,false
79,strategy_4,3,4//1,true,false,false
79,strategy_4,4,4//1,true,false,false
79,strategy_5,1,1//1,true,false,false
79,strategy_5,2,2//1,true,false,false
79,strategy_5,3,4//1,true,false,false
79,strategy_5,4,4//1,true,false,false
79,candidate_1,1,3//1,false,true,false
79,candidate_1,2,3//1,false,true,false
79,candidate_1,3,3//1,false,true,false
79,candidate_1,4,3//1,false,true,false
79,candidate_2,1,5//2,false,true,false
79,candidate_2,2,5//2,false,true,false
79,candidate_2,3,5//2,false,true,false
79,candidate_2,4,5//2,false,true,false
80,inactive,1,0//1,true,false,true
80,inactive,2,0//1,true,false,true
80,strategy_1,1,4//1,true,false,false
80,strategy_1,2,4//1,true,false,false
80,strategy_2,1,4//1,true,false,false
80,strategy_2,2,4//1,true,false,false
80,strategy_3,1,4//1,true,false,false
80,strategy_3,2,4//1,true,false,false
80,strategy_4,1,4//1,true,false,false
80,strategy_4,2,4//1,true,false,false
80,candidate_1,1,9//2,false,true,false
80,candidate_1,2,4//1,false,true,false
80,candidate_2,1,7//2,false,true,false
80,candidate_2,2,4//1,false,true,false
81,inactive,1,0//1,true,false,true
81,inactive,2,0//1,true,false,true
81,inactive,3,0//1,true,false,true
81,inactive,4,0//1,true,false,true
81,strategy_1,1,3//1,true,false,false
81,strategy_1,2,3//1,true,false,false
81,strategy_1,3,3//1,true,false,false
81,strategy_1,4,1//1,true,false,false
81,strategy_2,1,2//1,true,false,false
81,strategy_2,2,2//1,true,false,false
81,strategy_2,3,2//1,true,false,false
81,strategy_2,4,2//1,true,false,false
81,strategy_3,1,3//1,true,false,false
81,strategy_3,2,3//1,true,false,false
81,strategy_3,3,1//1,true,false,false
81,strategy_3,4,2//1,true,false,false
81,strategy_4,1,4//1,true,false,false
81,strategy_4,2,4//1,true,false,false
81,strategy_4,3,3//1,true,false,false
81,strategy_4,4,2//1,true,false,false
81,strategy_5,1,1//1,true,false,false
81,strategy_5,2,4//1,true,false,false
81,strategy_5,3,1//1,true,false,false
81,strategy_5,4,2//1,true,false,false
81,candidate_1,1,5//1,false,true,false
81,candidate_1,2,5//1,false,true,false
81,candidate_1,3,17//4,false,true,false
81,candidate_1,4,2//1,false,true,false
81,candidate_2,1,11//2,false,true,false
81,candidate_2,2,5//1,false,true,false
81,candidate_2,3,17//4,false,true,false
81,candidate_2,4,3//1,false,true,false
82,inactive,1,0//1,true,false,true
82,inactive,2,0//1,true,false,true
82,strategy_1,1,4//1,true,false,false
82,strategy_1,2,2//1,true,false,false
82,strategy_2,1,4//1,true,false,false
82,strategy_2,2,4//1,true,false,false
82,strategy_3,1,1//1,true,false,false
82,strategy_3,2,4//1,true,false,false
82,strategy_4,1,4//1,true,false,false
82,strategy_4,2,1//1,true,false,false
82,candidate_1,1,7//2,false,true,false
82,candidate_1,2,9//2,false,true,false
82,candidate_2,1,4//1,false,true,false
82,candidate_2,2,4//1,false,true,false
83,inactive,1,0//1,true,false,true
83,inactive,2,0//1,true,false,true
83,strategy_1,1,4//1,true,false,false
83,strategy_1,2,3//1,true,false,false
83,strategy_2,1,4//1,true,false,false
83,strategy_2,2,1//1,true,false,false
83,strategy_3,1,4//1,true,false,false
83,strategy_3,2,4//1,true,false,false
83,strategy_4,1,1//1,true,false,false
83,strategy_4,2,2//1,true,false,false
83,strategy_5,1,4//1,true,false,false
83,strategy_5,2,1//1,true,false,false
83,candidate_1,1,7//2,false,true,false
83,candidate_1,2,3//1,false,true,false
83,candidate_2,1,3//1,false,true,false
83,candidate_2,2,3//1,false,true,false
84,inactive,1,0//1,true,false,true
84,inactive,2,0//1,true,false,true
84,strategy_1,1,2//1,true,false,false
84,strategy_1,2,2//1,true,false,false
84,strategy_2,1,4//1,true,false,false
84,strategy_2,2,2//1,true,false,false
84,strategy_3,1,4//1,true,false,false
84,strategy_3,2,4//1,true,false,false
84,strategy_4,1,4//1,true,false,false
84,strategy_4,2,4//1,true,false,false
84,candidate_1,1,9//2,false,true,false
84,candidate_1,2,11//2,false,true,false
84,candidate_2,1,9//2,false,true,false
84,candidate_2,2,9//2,false,true,false
85,inactive,1,0//1,true,false,true
85,inactive,2,0//1,true,false,true
85,inactive,3,0//1,true,false,true
85,inactive,4,0//1,true,false,true
85,strategy_1,1,4//1,true,false,false
85,strategy_1,2,1//1,true,false,false
85,strategy_1,3,4//1,true,false,false
85,strategy_1,4,4//1,true,false,false
85,strategy_2,1,4//1,true,false,false
85,strategy_2,2,1//1,true,false,false
85,strategy_2,3,4//1,true,false,false
85,strategy_2,4,4//1,true,false,false
85,strategy_3,1,2//1,true,false,false
85,strategy_3,2,2//1,true,false,false
85,strategy_3,3,4//1,true,false,false
85,strategy_3,4,4//1,true,false,false
85,strategy_4,1,1//1,true,false,false
85,strategy_4,2,4//1,true,false,false
85,strategy_4,3,4//1,true,false,false
85,strategy_4,4,1//1,true,false,false
85,candidate_1,1,9//2,false,true,false
85,candidate_1,2,9//2,false,true,false
85,candidate_1,3,11//2,false,true,false
85,candidate_1,4,9//2,false,true,false
85,candidate_2,1,11//2,false,true,false
85,candidate_2,2,9//2,false,true,false
85,candidate_2,3,5//1,false,true,false
85,candidate_2,4,9//2,false,true,false
86,inactive,1,0//1,true,false,true
86,inactive,2,0//1,true,false,true
86,strategy_1,1,2//1,true,false,false
86,strategy_1,2,2//1,true,false,false
86,strategy_2,1,2//1,true,false,false
86,strategy_2,2,2//1,true,false,false
86,strategy_3,1,4//1,true,false,false
86,strategy_3,2,4//1,true,false,false
86,strategy_4,1,1//1,true,false,false
86,strategy_4,2,2//1,true,false,false
86,candidate_1,1,9//2,false,true,false
86,candidate_1,2,9//2,false,true,false
86,candidate_2,1,7//2,false,true,false
86,candidate_2,2,9//2,false,true,false
87,inactive,1,0//1,true,false,true
87,inactive,2,0//1,true,false,true
87,inactive,3,0//1,true,false,true
87,strategy_1,1,1//1,true,false,false
87,strategy_1,2,3//1,true,false,false
87,strategy_1,3,2//1,true,false,false
87,strategy_2,1,3//1,true,false,false
87,strategy_2,2,2//1,true,false,false
87,strategy_2,3,4//1,true,false,false
87,strategy_3,1,3//1,true,false,false
87,strategy_3,2,3//1,true,false,false
87,strategy_3,3,3//1,true,false,false
87,strategy_4,1,3//1,true,false,false
87,strategy_4,2,4//1,true,false,false
87,strategy_4,3,4//1,true,false,false
87,candidate_1,1,7//4,false,true,false
87,candidate_1,2,5//2,false,true,false
87,candidate_1,3,5//2,false,true,false
87,candidate_2,1,11//4,false,true,false
87,candidate_2,2,5//2,false,true,false
87,candidate_2,3,7//2,false,true,false
88,inactive,1,0//1,true,false,true
88,inactive,2,0//1,true,false,true
88,inactive,3,0//1,true,false,true
88,inactive,4,0//1,true,false,true
88,strategy_1,1,4//1,true,false,false
88,strategy_1,2,4//1,true,false,false
88,strategy_1,3,1//1,true,false,false
88,strategy_1,4,4//1,true,false,false
88,strategy_2,1,4//1,true,false,false
88,strategy_2,2,4//1,true,false,false
88,strategy_2,3,4//1,true,false,false
88,strategy_2,4,4//1,true,false,false
88,strategy_3,1,3//1,true,false,false
88,strategy_3,2,4//1,true,false,false
88,strategy_3,3,4//1,true,false,false
88,strategy_3,4,4//1,true,false,false
88,strategy_4,1,4//1,true,false,false
88,strategy_4,2,4//1,true,false,false
88,strategy_4,3,2//1,true,false,false
88,strategy_4,4,3//1,true,false,false
88,candidate_1,1,9//2,false,true,false
88,candidate_1,2,11//2,false,true,false
88,candidate_1,3,11//2,false,true,false
88,candidate_1,4,9//2,false,true,false
88,candidate_2,1,9//2,false,true,false
88,candidate_2,2,9//2,false,true,false
88,candidate_2,3,9//2,false,true,false
88,candidate_2,4,5//1,false,true,false
89,inactive,1,0//1,true,false,true
89,inactive,2,0//1,true,false,true
89,strategy_1,1,2//1,true,false,false
89,strategy_1,2,4//1,true,false,false
89,strategy_2,1,4//1,true,false,false
89,strategy_2,2,4//1,true,false,false
89,strategy_3,1,3//1,true,false,false
89,strategy_3,2,1//1,true,false,false
89,candidate_1,1,3//1,false,true,false
89,candidate_1,2,7//2,false,true,false
89,candidate_2,1,3//1,false,true,false
89,candidate_2,2,3//1,false,true,false
90,inactive,1,0//1,true,false,true
90,inactive,2,0//1,true,false,true
90,inactive,3,0//1,true,false,true
90,strategy_1,1,3//1,true,false,false
90,strategy_1,2,1//1,true,false,false
90,strategy_1,3,3//1,true,false,false
90,strategy_2,1,1//1,true,false,false
90,strategy_2,2,4//1,true,false,false
90,strategy_2,3,4//1,true,false,false
90,strategy_3,1,2//1,true,false,false
90,strategy_3,2,2//1,true,false,false
90,strategy_3,3,2//1,true,false,false
90,strategy_4,1,4//1,true,false,false
90,strategy_4,2,2//1,true,false,false
90,strategy_4,3,3//1,true,false,false
90,candidate_1,1,7//2,false,true,false
90,candidate_1,2,9//2,false,true,false
90,candidate_1,3,4//1,false,true,false
90,candidate_2,1,9//2,false,true,false
90,candidate_2,2,4//1,false,true,false
90,candidate_2,3,9//2,false,true,false
