scenario_id,axis,level,axis_value,belief_index,coordinate,success_probability,continue_value,research_value,research_advantage,action
persistence-baseline,persistence,baseline,0.75,23,0.36666666666666664,0.3997021369550133,3.1913939875466113,3.5160142619940498,0.32462027444743846,research
persistence-baseline,persistence,baseline,0.75,24,0.38333333333333336,0.4111861800246531,3.241512269137249,3.5867097896865894,0.3451975205493403,research
persistence-baseline,persistence,baseline,0.75,25,0.4,0.42322011897700507,3.291569033749959,3.658877043541442,0.36730800979148315,research
persistence-baseline,persistence,baseline,0.75,26,0.4166666666666667,0.43912630472720376,3.3415508639265483,3.7426551671273782,0.4011043032008299,research
persistence-baseline,persistence,baseline,0.75,27,0.43333333333333335,0.4534109194543865,3.3914457488292187,3.821196862713274,0.4297511138840555,research
persistence-baseline,persistence,baseline,0.75,28,0.45,0.46739899706854554,3.4412427326430945,3.8985687200552515,0.4573259874121569,research
persistence-baseline,persistence,baseline,0.75,29,0.4666666666666667,0.48037051857252827,3.4909319296660737,3.972592407173129,0.48166047750705543,research
persistence-baseline,persistence,baseline,0.75,30,0.48333333333333334,0.4949430052542562,3.5405047628453143,4.051212090962922,0.5107073281176078,research
persistence-baseline,persistence,baseline,0.75,31,0.5,0.5108328775246992,3.5899542830786224,4.133536377437967,0.543582094359345,research
persistence-baseline,persistence,baseline,0.75,32,0.5166666666666667,0.5223201811245386,3.63927544896966,4.202314773379795,0.563039324410135,research
persistence-baseline,persistence,baseline,0.75,33,0.5333333333333333,0.535713256379131,3.6884652838374383,4.27659672694113,0.5881314431036917,research
persistence-baseline,persistence,baseline,0.75,34,0.55,0.5477467424802418,3.7375228698211527,4.346559281557182,0.6090364117360294,research
persistence-baseline,persistence,baseline,0.75,35,0.5666666666666667,0.5617550770296114,3.786449179082873,4.422204178479453,0.6357549993965801,research
persistence-baseline,persistence,baseline,0.75,36,0.5833333333333334,0.5767042384133039,3.8352467722414123,4.500410548408976,0.6651637761675633,research
persistence-baseline,persistence,baseline,0.75,37,0.6,0.5892826739587312,3.88391941000582,4.571310535677715,0.687391125671895,research
persistence-baseline,persistence,baseline,0.75,38,0.6166666666666667,0.6036328048001381,3.9324716247013396,4.64725611029257,0.7147844855912306,research
persistence-baseline,persistence,baseline,0.75,39,0.6333333333333333,0.6172152401838825,3.9809082864144876,4.720694528551055,0.7397862421365677,research
persistence-baseline,persistence,baseline,0.75,40,0.65,0.6288805756629942,4.0292341785540415,4.788248878581394,0.7590147000273522,research
persistence-baseline,persistence,baseline,0.75,41,0.6666666666666666,0.6455914541271902,4.0774535753545855,4.870492880088905,0.7930393047343198,research
persistence-baseline,persistence,baseline,0.75,42,0.6833333333333333,0.6585221627130922,4.125569794237344,4.941362340750684,0.8157925465133404,research
persistence-baseline,persistence,baseline,0.75,43,0.7,0.6699849652278976,4.173584682150995,5.007721365074585,0.8341366829235897,research
persistence-baseline,persistence,baseline,0.75,44,0.7166666666666667,0.6813510665395399,4.2214979878458765,5.073615447652976,0.8521174598070997,research
persistence-baseline,persistence,baseline,0.75,45,0.7333333333333333,0.696858279427878,4.269306570316483,5.151433678949742,0.8821271086332585,research
persistence-baseline,persistence,baseline,0.75,46,0.75,0.7133627057651477,4.317003395484319,5.231923138428709,0.9149197429443898,research
persistence-baseline,persistence,baseline,0.75,47,0.7666666666666667,0.7275269863363849,4.36457627774491,5.305342825623445,0.9407665478785345,research
persistence-baseline,persistence,baseline,0.75,48,0.7833333333333333,0.7417117582708226,4.412006332146754,5.378581640859474,0.96657530871272,research
persistence-baseline,persistence,baseline,0.75,49,0.8,0.753937946211948,4.4592661220554835,5.445883649945714,0.9866175278902309,research
persistence-baseline,persistence,baseline,0.75,50,0.8166666666666667,0.7658531902859276,4.506317524081828,5.51202495051126,1.0057074264294323,research
persistence-baseline,persistence,baseline,0.75,51,0.8333333333333334,0.7786305872271734,4.55310939426689,5.580362638479031,1.0272532442121403,research
persistence-baseline,persistence,baseline,0.75,52,0.85,0.7909692169330425,4.5995752092605375,5.647086092854746,1.0475108835942084,research
persistence-baseline,persistence,baseline,0.75,53,0.8666666666666667,0.806952031668809,4.645630965278171,5.723885589853515,1.0782546245753437,research
persistence-baseline,persistence,baseline,0.75,54,0.8833333333333333,0.8212451831359248,4.691173723855762,5.795316071592603,1.1041423477368406,research
persistence-baseline,persistence,baseline,0.75,55,0.9,0.8350923522654333,4.736081261914677,5.8648814613709535,1.1288001994562764,research
persistence-baseline,persistence,baseline,0.75,56,0.9166666666666666,0.8489118396004225,4.780213274345332,5.933684760883925,1.153471486538593,research
persistence-baseline,persistence,baseline,0.75,57,0.9333333333333333,0.862164730730568,4.8234144590119135,6.000077191439032,1.1766627324271184,research
persistence-baseline,persistence,baseline,0.75,58,0.95,0.8787886157532733,4.8655195807445,6.075170036881984,1.2096504561374832,research
persistence-baseline,persistence,baseline,0.75,59,0.9666666666666667,0.8900301589998373,4.906360293235361,6.133895928202476,1.227535634967115,research
persistence-baseline,persistence,baseline,0.75,60,0.9833333333333333,0.9032597496949837,4.945773162389311,6.19714997415967,1.251376811770359,research
persistence-baseline,persistence,baseline,0.75,61,1.0,0.9199999999999999,4.983608067307907,6.269119127584932,1.2855110602770248,research
persistence-high,persistence,high,0.95,1,0.0,0.09548687999931915,1.4720694034747055,1.2221775193348483,-0.2498918841398572,continue
persistence-high,persistence,high,0.95,2,0.016666666666666666,0.11137103411077165,1.496495593897713,1.2890340936269964,-0.20746150027071653,continue
persistence-high,persistence,high,0.95,3,0.03333333333333333,0.12375994072982394,1.5244761123275228,1.3481571131858467,-0.17631899914167604,continue
persistence-high,persistence,high,0.95,4,0.05,0.13600582415102874,1.5564502485836302,1.4101878349983579,-0.14626241358527237,continue
persistence-high,persistence,high,0.95,5,0.06666666666666667,0.14717489451572713,1.592827570879467,1.4725463807992971,-0.12028119008016991,continue
persistence-high,persistence,high,0.95,6,0.08333333333333333,0.16018193559213745,1.6339545494165093,1.5444824988416939,-0.08947205057481544,continue
persistence-high,persistence,high,0.95,7,0.1,0.17612242877214412,1.6800797954727902,1.629560450858137,-0.05051934461465324,continue
persistence-high,persistence,high,0.95,8,0.11666666666666667,0.1921643078324491,1.731323423284125,1.7190727580677223,-0.012250665216402723,continue
persistence-high,persistence,high,0.95,9,0.13333333333333333,0.20439337838283295,1.7876566301773569,1.8008144395722294,0.013157809394872544,research
persistence-high,persistence,high,0.95,10,0.15,0.21873317641603707,1.8488964867457311,1.892926985533031,0.04403049878729992,research
persistence-high,persistence,high,0.95,11,0.16666666666666666,0.23071193908383975,1.9147181105926103,1.9812587060115632,0.06654059541895285,research
persistence-high,persistence,high,0.95,12,0.18333333333333332,0.24436928057104224,1.9846826235051105,2.0779336650175892,0.09325104151247876,research
persistence-high,persistence,high,0.95,13,0.2,0.26045391925429784,2.058275853226081,2.184823347866083,0.1265474946400018,research
persistence-high,persistence,high,0.95,14,0.21666666666666667,0.2758568548719828,2.134950838224131,2.2918601696021126,0.1569093313779817,research
persistence-high,persistence,high,0.95,15,0.23333333333333334,0.2892714587652356,2.214167335721589,2.3945944701448085,0.18042713442321956,research
persistence-high,persistence,high,0.95,16,0.25,0.30372411369146535,2.2954233521196437,2.5019823508232735,0.20655899870362981,research
persistence-high,persistence,high,0.95,17,0.26666666666666666,0.31636166749143146,2.3782762824254076,2.604907443125904,0.22663116070049627,research
persistence-high,persistence,high,0.95,18,0.2833333333333333,0.330823918344627,2.462353611825184,2.7142928498685928,0.2519392380434087,research
persistence-high,persistence,high,0.95,19,0.3,0.3471840307241996,2.5473547287799474,2.8301195149664076,0.28276478618646017,research
persistence-high,persistence,high,0.95,20,0.31666666666666665,0.3605756378332771,2.6330461249785344,2.9373027314609277,0.3042566064823933,research
persistence-high,persistence,high,0.95,21,0.3333333333333333,0.37287456540767583,2.7192523281152488,3.0414886926518694,0.32223636453662063,research
persistence-high,persistence,high,0.95,22,0.35,0.384148684849605,2.805844634846419,3.142804723346443,0.3369600885000241,research
persistence-high,persistence,high,0.95,23,0.36666666666666664,0.3997021369550133,2.892729321695454,3.2573538583291524,0.3646245366336984,research
persistence-high,persistence,high,0.95,24,0.38333333333333336,0.4111861800246531,2.9798366277733686,3.3596250533334127,0.3797884255600441,research
persistence-high,persistence,high,0.95,25,0.4,0.42322011897700507,3.067111444361173,3.463660605876736,0.39654916151556296,research
persistence-high,persistence,high,0.95,26,0.4166666666666667,0.43912630472720376,3.154506290057194,3.5794983714732713,0.42499208141607747,research
persistence-high,persistence,high,0.95,27,0.43333333333333335,0.4534109194543865,3.2419767807215036,3.6904069705381732,0.4484301898166696,research
persistence-high,persistence,high,0.95,28,0.45,0.46739899706854554,3.329479436962187,3.8003839017014425,0.4709044647392555,research
persistence-high,persistence,high,0.95,29,0.4666666666666667,0.48037051857252827,3.41697135474907,3.9072244589756164,0.49025310422654655,research
persistence-high,persistence,high,0.95,30,0.48333333333333334,0.4949430052542562,3.5044110538294393,4.0188163361994835,0.5144052823700442,research
persistence-high,persistence,high,0.95,31,0.5,0.5108328775246992,3.5917597557854988,4.134260583306727,0.542500827521228,research
persistence-high,persistence,high,0.95,32,0.5166666666666667,0.5223201811245386,3.678982435611646,4.236280658300924,0.557298222689278,research
persistence-high,persistence,high,0.95,33,0.5333333333333333,0.535713256379131,3.7660482030224873,4.343887572126692,0.577839369104205,research
persistence-high,persistence,high,0.95,34,0.55,0.5477467424802418,3.852929835725126,4.4472194121609965,0.5942895764358704,research
persistence-high,persistence,high,0.95,35,0.5666666666666667,0.5617550770296114,3.939602529190441,4.55628356720534,0.616681038014899,research
persistence-high,persistence,high,0.95,36,0.5833333333333334,0.5767042384133039,4.026042082845227,4.667933377517587,0.6418912946723596,research
persistence-high,persistence,high,0.95,37,0.6,0.5892826739587312,4.112222781601222,4.77220161008605,0.659978828484828,research
persistence-high,persistence,high,0.95,38,0.6166666666666667,0.6036328048001381,4.1981151652067945,4.881485859743568,0.6833706945367739,research
persistence-high,persistence,high,0.95,39,0.6333333333333333,0.6172152401838825,4.283683749077325,4.988130754868591,0.7044470057912653,research
persistence-high,persistence,high,0.95,40,0.65,0.6288805756629942,4.368884624261703,5.0886583339007485,0.7197737096390453,research
persistence-high,persistence,high,0.95,41,0.6666666666666666,0.6455914541271902,4.453662765900801,5.203827857332319,0.7501650914315183,research
persistence-high,persistence,high,0.95,42,0.6833333333333333,0.6585221627130922,4.537948838828133,5.3071859815877875,0.7692371427596543,research
persistence-high,persistence,high,0.95,43,0.7,0.6699849652278976,4.621655302178491,5.4055755723601555,0.7839202701816648,research
persistence-high,persistence,high,0.95,44,0.7166666666666667,0.6813510665395399,4.704671672847388,5.502991364838565,0.7983196919911775,research
persistence-high,persistence,high,0.95,45,0.7333333333333333,0.696858279427878,4.786858921075233,5.611917741423413,0.8250588203481808,research
persistence-high,persistence,high,0.95,46,0.75,0.7133627057651477,4.868043185210839,5.722818005739933,0.8547748205290944,research
persistence-high,persistence,high,0.95,47,0.7666666666666667,0.7275269863363849,4.948009369360115,5.8255881759277175,0.8775788065676027,research
persistence-high,persistence,high,0.95,48,0.7833333333333333,0.7417117582708226,5.026495750996147,5.927029047167908,0.9005332961717611,research
persistence-high,persistence,high,0.95,49,0.8,0.753937946211948,5.103191381927294,6.021018963844142,0.917827581916848,research
persistence-high,persistence,high,0.95,50,0.8166666666666667,0.7658531902859276,5.1777385523136115,6.112158684109238,0.9344201317956262,research
persistence-high,persistence,high,0.95,51,0.8333333333333334,0.7786305872271734,5.249742515050441,6.203598532916505,0.9538560178660642,research
persistence-high,persistence,high,0.95,52,0.85,0.7909692169330425,5.318789700021349,6.291163233200816,0.972373533179467,research
persistence-high,persistence,high,0.95,53,0.8666666666666667,0.806952031668809,5.384473759325575,6.386574374617366,1.0021006152917913,research
persistence-high,persistence,high,0.95,54,0.8833333333333333,0.8212451831359248,5.446426442188453,6.473819588328286,1.0273931461398336,research
persistence-high,persistence,high,0.95,55,0.9,0.8350923522654333,5.504348373127977,6.556361763397368,1.0520133902693916,research
persistence-high,persistence,high,0.95,56,0.9166666666666666,0.8489118396004225,5.558034178041146,6.635303542229686,1.07726936418854,research
persistence-high,persistence,high,0.95,57,0.9333333333333333,0.862164730730568,5.6073874582356344,6.709026151372121,1.1016386931364863,research
persistence-high,persistence,high,0.95,58,0.95,0.8787886157532733,5.652423494292083,6.789113742530671,1.1366902482385886,research
persistence-high,persistence,high,0.95,59,0.9666666666666667,0.8900301589998373,5.6932603533142006,6.850065537710628,1.1568051843964273,research
persistence-high,persistence,high,0.95,60,0.9833333333333333,0.9032597496949837,5.730101295377985,6.9136579310278865,1.1835566356499019,research
persistence-high,persistence,high,0.95,61,1.0,0.9199999999999999,5.763212445906969,6.9845538041052935,1.2213413581983241,research
discount-low,discount,low,0.65,1,0.0,0.09548687999931915,0.4695660026397564,0.16418992032685326,-0.30537608231290314,continue
discount-low,discount,low,0.65,2,0.016666666666666666,0.11137103411077165,0.4764603973752574,0.18717150580089498,-0.28928889157436244,continue
discount-low,discount,low,0.65,3,0.03333333333333333,0.12375994072982394,0.48362660914934624,0.20631056069334364,-0.2773160484560026,continue
discount-low,discount,low,0.65,4,0.05,0.13600582415102874,0.4910683475948923,0.22571720649848437,-0.26535114109640795,continue
discount-low,discount,low,0.65,5,0.06666666666666667,0.14717489451572713,0.49879007405792225,0.2442130204497066,-0.25457705360821564,continue
discount-low,discount,low,0.65,6,0.08333333333333333,0.16018193559213745,0.5067980962056529,0.2654769319263222,-0.24132116427933065,continue
discount-low,discount,low,0.65,7,0.1,0.17612242877214412,0.5151016232518866,0.2909696397528469,-0.22413198349903968,continue
discount-low,discount,low,0.65,8,0.11666666666666667,0.1921643078324491,0.5237136391716808,0.31712005714816627,-0.20659358202351452,continue
discount-low,discount,low,0.65,9,0.13333333333333333,0.20439337838283295,0.5326514625692139,0.3388337737348785,-0.19381768883433542,continue
discount-low,discount,low,0.65,10,0.15,0.21873317641603707,0.5419368911569765,0.36377140537111846,-0.17816548578585806,continue
discount-low,discount,low,0.65,11,0.16666666666666666,0.23071193908383975,0.5515958705327517,0.3860845303810055,-0.16551134015174623,continue
discount-low,discount,low,0.65,12,0.18333333333333332,0.24436928057104224,0.5616576747992418,0.41108658257277714,-0.15057109222646464,continue
discount-low,discount,low,0.65,13,0.2,0.26045391925429784,0.5721536351006298,0.4398321920302312,-0.13232144307039856,continue
discount-low,discount,low,0.65,14,0.21666666666666667,0.2758568548719828,0.5831154972622895,0.4681909028872691,-0.1149245943750204,continue
discount-low,discount,low,0.65,15,0.23333333333333334,0.2892714587652356,0.5945735283179466,0.4943662270197858,-0.10020730129816086,continue
discount-low,discount,low,0.65,16,0.25,0.30372411369146535,0.6065545210022676,0.5224424519032926,-0.08411206909897495,continue
discount-low,discount,low,0.65,17,0.26666666666666666,0.31636166749143146,0.6190798624086213,0.548513816493571,-0.07056604591505033,continue
discount-low,discount,low,0.65,18,0.2833333333333333,0.330823918344627,0.6321638352372021,0.5775644763422374,-0.0545993588949647,continue
discount-low,discount,low,0.65,19,0.3,0.3471840307241996,0.6458123055410118,0.6097252766502406,-0.0360870288907712,continue
discount-low,discount,low,0.65,20,0.31666666666666665,0.3605756378332771,0.660021919536801,0.6382136185955747,-0.021808300941226322,continue
discount-low,discount,low,0.65,21,0.3333333333333333,0.37287456540767583,0.6747798862016413,0.6655817740199037,-0.009198112181737605,continue
discount-low,discount,low,0.65,22,0.35,0.384148684849605,0.6900643668055741,0.6918812024221963,0.0018168356166221589,research
discount-low,discount,low,0.65,23,0.36666666666666664,0.3997021369550133,0.7058454339109657,0.7245886790845475,0.018743245173581835,research
discount-low,discount,low,0.65,24,0.38333333333333336,0.4111861800246531,0.7220865081796721,0.7518684879295463,0.029781979749874177,research
discount-low,discount,low,0.65,25,0.4,0.42322011897700507,0.7387461385364631,0.7802251962460116,0.04147905770954852,research
discount-low,discount,low,0.65,26,0.4166666666666667,0.43912630472720376,0.7557799650695691,0.8144075034232263,0.058627538353657194,research
discount-low,discount,low,0.65,27,0.43333333333333335,0.4534109194543865,0.7731426971453395,0.846540903939782,0.07339820679444253,research
discount-low,discount,low,0.65,28,0.45,0.46739899706854554,0.7907899513055063,0.8784899584499215,0.08770000714441517,research
discount-low,discount,low,0.65,29,0.4666666666666667,0.48037051857252827,0.8086798216633195,0.9091849350861649,0.1005051134228454,research
discount-low,discount,low,0.65,30,0.48333333333333334,0.4949430052542562,0.8267740947891076,0.9423979117568781,0.11562381696777058,research
discount-low,discount,low,0.65,31,0.5,0.5108328775246992,0.8450390654954001,0.9777209526496977,0.13268188715429763,research
discount-low,discount,low,0.65,32,0.5166666666666667,0.5223201811245386,0.8634459534542069,1.0067910855759914,0.14334513212178446,research
discount-low,discount,low,0.65,33,0.5333333333333333,0.535713256379131,0.8819709579676505,1.0387941489175239,0.1568231909498734,research
discount-low,discount,low,0.65,34,0.55,0.5477467424802418,0.9005950156648392,1.0689418690862311,0.16834685342139188,research
discount-low,discount,low,0.65,35,0.5666666666666667,0.5617550770296114,0.9193033413839237,1.102130252091192,0.1828269107072683,research
discount-low,discount,low,0.65,36,0.5833333333333334,0.5767042384133039,0.9380848358223736,1.1368488130121528,0.19876397718977923,research
discount-low,discount,low,0.65,37,0.6,0.5892826739587312,0.9569314361474499,1.1681912193465256,0.21125978319907568,research
discount-low,discount,low,0.65,38,0.6166666666666667,0.6036328048001381,0.9758374703578152,1.202288445971453,0.2264509756136377,research
discount-low,discount,low,0.65,39,0.6333333333333333,0.6172152401838825,0.9947990562147008,1.235370769535507,0.24057171332080618,research
discount-low,discount,low,0.65,40,0.65,0.6288805756629942,1.0138135645894724,1.2657070611130425,0.2518934965235702,research
discount-low,discount,low,0.65,41,0.6666666666666666,0.6455914541271902,1.032879148214749,1.303715772493437,0.27083662427868793,research
discount-low,discount,low,0.65,42,0.6833333333333333,0.6585221627130922,1.051994322233638,1.3361818047421825,0.2841874825085444,research
discount-low,discount,low,0.65,43,0.7,0.6699849652278976,1.0711575735252663,1.3665445240717047,0.2953869505464384,research
discount-low,discount,low,0.65,44,0.7166666666666667,0.6813510665395399,1.090366971214833,1.3968569462613438,0.3064899750465109,research
discount-low,discount,low,0.65,45,0.7333333333333333,0.696858279427878,1.1096197498295028,1.4335371244579693,0.3239173746284665,research
discount-low,discount,low,0.65,46,0.75,0.7133627057651477,1.1289118377704306,1.4718516189720905,0.3429397812016599,research
discount-low,discount,low,0.65,47,0.7666666666666667,0.7275269863363849,1.1482373062339961,1.5067227041145355,0.35848539788053935,research
discount-low,discount,low,0.65,48,0.7833333333333333,0.7417117582708226,1.167587717819237,1.5417203788445424,0.3741326610253053,research
discount-low,discount,low,0.65,49,0.8,0.753937946211948,1.1869513618058938,1.5738055809885696,0.3868542191826758,research
discount-low,discount,low,0.65,50,0.8166666666666667,0.7658531902859276,1.2063123777272717,1.6054708123876833,0.39915843466041157,research
discount-low,discount,low,0.65,51,0.8333333333333334,0.7786305872271734,1.2256497936645194,1.6384988261169635,0.4128490324524441,research
discount-low,discount,low,0.65,52,0.85,0.7909692169330425,1.244936541977956,1.670870759531819,0.4259342175538632,research
discount-low,discount,low,0.65,53,0.8666666666666667,0.806952031668809,1.264138560141263,1.7088601272442963,0.44472156710303334,research
discount-low,discount,low,0.65,54,0.8833333333333333,0.8212451831359248,1.2832141294490995,1.744210674566418,0.4609965451173186,research
discount-low,discount,low,0.65,55,0.9,0.8350923522654333,1.3021136357023553,1.778791442047096,0.4766778063447408,research
discount-low,discount,low,0.65,56,0.9166666666666666,0.8489118396004225,1.3207799371160096,1.8131984554511473,0.4924185183351377,research
discount-low,discount,low,0.65,57,0.9333333333333333,0.862164730730568,1.3391494822700585,1.8465361583220676,0.5073866760520092,research
discount-low,discount,low,0.65,58,0.95,0.8787886157532733,1.357154231289774,1.8848866423968038,0.5277324111070298,research
discount-low,discount,low,0.65,59,0.9666666666666667,0.8900301589998373,1.3747243076433338,1.9145277364600688,0.539803428816735,research
discount-low,discount,low,0.65,60,0.9833333333333333,0.9032597496949837,1.3917911718298628,1.9469009017661085,0.5551097299362457,research
discount-low,discount,low,0.65,61,1.0,0.9199999999999999,1.4082909961308183,1.9843563993563695,0.5760654032255512,research
discount-baseline,discount,baseline,0.82,1,0.0,0.09548687999931915,2.2121120712534768,1.8400147170326349,-0.3720973542208419,continue
discount-baseline,discount,baseline,0.82,2,0.016666666666666666,0.11137103411077165,2.242086479860159,1.9130013484094353,-0.32908513145072393,continue
discount-baseline,discount,baseline,0.82,3,0.03333333333333333,0.12375994072982394,2.2741923738245022,1.9765583284884085,-0.2976340453360937,continue
discount-baseline,discount,baseline,0.82,4,0.05,0.13600582415102874,2.3084125978317673,2.0413234662143895,-0.2670891316173778,continue
discount-baseline,discount,baseline,0.82,5,0.06666666666666667,0.14717489451572713,2.344695110721689,2.104234369483782,-0.24046074123790673,continue
discount-baseline,discount,baseline,0.82,6,0.08333333333333333,0.16018193559213745,2.3829541384280075,2.174487361525914,-0.20846677690209336,continue
discount-baseline,discount,baseline,0.82,7,0.1,0.17612242877214412,2.4230732681501044,2.2554358521567304,-0.167637415993374,continue
discount-baseline,discount,baseline,0.82,8,0.11666666666666667,0.1921643078324491,2.4649102137565633,2.3378793511080813,-0.12703086264848196,continue
discount-baseline,discount,baseline,0.82,9,0.13333333333333333,0.20439337838283295,2.508302828625761,2.4091905730123546,-0.09911225561340631,continue
discount-baseline,discount,baseline,0.82,10,0.15,0.21873317641603707,2.5530758585707813,2.4880726885011972,-0.06500317006958412,continue
discount-baseline,discount,baseline,0.82,11,0.16666666666666666,0.23071193908383975,2.599047912893734,2.5601436118404575,-0.03890430105327658,continue
discount-baseline,discount,baseline,0.82,12,0.18333333333333332,0.24436928057104224,2.6460381710290335,2.63807853189444,-0.0079596391345933,continue
discount-baseline,discount,baseline,0.82,13,0.2,0.26045391925429784,2.693872416079469,2.724068115860788,0.030195699781319085,research
discount-baseline,discount,baseline,0.82,14,0.21666666666666667,0.2758568548719828,2.742388078221193,2.808128910288518,0.06574083206732473,research
discount-baseline,discount,baseline,0.82,15,0.23333333333333334,0.2892714587652356,2.7914380702157158,2.8860502799866907,0.09461220977097495,research
discount-baseline,discount,baseline,0.82,16,0.25,0.30372411369146535,2.840893299316211,2.967277675498691,0.1263843761824801,research
discount-baseline,discount,baseline,0.82,17,0.26666666666666666,0.31636166749143146,2.8906438420748137,3.0427786169254505,0.15213477485063676,research
discount-baseline,discount,baseline,0.82,18,0.2833333333333333,0.330823918344627,2.9405988673443906,3.123898016249078,0.18329914890468757,research
discount-baseline,discount,baseline,0.82,19,0.3,0.3471840307241996,2.990685482038173,3.210772120715439,0.22008663867726597,research
discount-baseline,discount,baseline,0.82,20,0.31666666666666665,0.3605756378332771,3.0408467459156605,3.288205284146007,0.2473585382303467,research
discount-baseline,discount,baseline,0.82,21,0.3333333333333333,0.37287456540767583,3.0910391477121437,3.362054894347021,0.27101574663487726,research
discount-baseline,discount,baseline,0.82,22,0.35,0.384148684849605,3.141229849502257,3.4325392768519367,0.2913094273496797,research
discount-baseline,discount,baseline,0.82,23,0.36666666666666664,0.3997021369550133,3.1913939875466113,3.5160142619940498,0.32462027444743846,research
discount-baseline,discount,baseline,0.82,24,0.38333333333333336,0.4111861800246531,3.241512269137249,3.5867097896865894,0.3451975205493403,research
discount-baseline,discount,baseline,0.82,25,0.4,0.42322011897700507,3.291569033749959,3.658877043541442,0.36730800979148315,research
discount-baseline,discount,baseline,0.82,26,0.4166666666666667,0.43912630472720376,3.3415508639265483,3.7426551671273782,0.4011043032008299,research
discount-baseline,discount,baseline,0.82,27,0.43333333333333335,0.4534109194543865,3.3914457488292187,3.821196862713274,0.4297511138840555,research
discount-baseline,discount,baseline,0.82,28,0.45,0.46739899706854554,3.4412427326430945,3.8985687200552515,0.4573259874121569,research
discount-baseline,discount,baseline,0.82,29,0.4666666666666667,0.48037051857252827,3.4909319296660737,3.972592407173129,0.48166047750705543,research
discount-baseline,discount,baseline,0.82,30,0.48333333333333334,0.4949430052542562,3.5405047628453143,4.051212090962922,0.5107073281176078,research
discount-baseline,discount,baseline,0.82,31,0.5,0.5108328775246992,3.5899542830786224,4.133536377437967,0.543582094359345,research
discount-baseline,discount,baseline,0.82,32,0.5166666666666667,0.5223201811245386,3.63927544896966,4.202314773379795,0.563039324410135,research
discount-baseline,discount,baseline,0.82,33,0.5333333333333333,0.535713256379131,3.6884652838374383,4.27659672694113,0.5881314431036917,research
discount-baseline,discount,baseline,0.82,34,0.55,0.5477467424802418,3.7375228698211527,4.346559281557182,0.6090364117360294,research
discount-baseline,discount,baseline,0.82,35,0.5666666666666667,0.5617550770296114,3.786449179082873,4.422204178479453,0.6357549993965801,research
discount-baseline,discount,baseline,0.82,36,0.5833333333333334,0.5767042384133039,3.8352467722414123,4.500410548408976,0.6651637761675633,research
discount-baseline,discount,baseline,0.82,37,0.6,0.5892826739587312,3.88391941000582,4.571310535677715,0.687391125671895,research
discount-baseline,discount,baseline,0.82,38,0.6166666666666667,0.6036328048001381,3.9324716247013396,4.64725611029257,0.7147844855912306,research
discount-baseline,discount,baseline,0.82,39,0.6333333333333333,0.6172152401838825,3.9809082864144876,4.720694528551055,0.7397862421365677,research
discount-baseline,discount,baseline,0.82,40,0.65,0.6288805756629942,4.0292341785540415,4.788248878581394,0.7590147000273522,research
discount-baseline,discount,baseline,0.82,41,0.6666666666666666,0.6455914541271902,4.0774535753545855,4.870492880088905,0.7930393047343198,research
discount-baseline,discount,baseline,0.82,42,0.6833333333333333,0.6585221627130922,4.125569794237344,4.941362340750684,0.8157925465133404,research
discount-baseline,discount,baseline,0.82,43,0.7,0.6699849652278976,4.173584682150995,5.007721365074585,0.8341366829235897,research
discount-baseline,discount,baseline,0.82,44,0.7166666666666667,0.6813510665395399,4.2214979878458765,5.073615447652976,0.8521174598070997,research
discount-baseline,discount,baseline,0.82,45,0.7333333333333333,0.696858279427878,4.269306570316483,5.151433678949742,0.8821271086332585,research
discount-baseline,discount,baseline,0.82,46,0.75,0.7133627057651477,4.317003395484319,5.231923138428709,0.9149197429443898,research
discount-baseline,discount,baseline,0.82,47,0.7666666666666667,0.7275269863363849,4.36457627774491,5.305342825623445,0.9407665478785345,research
discount-baseline,discount,baseline,0.82,48,0.7833333333333333,0.7417117582708226,4.412006332146754,5.378581640859474,0.96657530871272,research
discount-baseline,discount,baseline,0.82,49,0.8,0.753937946211948,4.4592661220554835,5.445883649945714,0.9866175278902309,research
discount-baseline,discount,baseline,0.82,50,0.8166666666666667,0.7658531902859276,4.506317524081828,5.51202495051126,1.0057074264294323,research
discount-baseline,discount,baseline,0.82,51,0.8333333333333334,0.7786305872271734,4.55310939426689,5.580362638479031,1.0272532442121403,research
discount-baseline,discount,baseline,0.82,52,0.85,0.7909692169330425,4.5995752092605375,5.647086092854746,1.0475108835942084,research
discount-baseline,discount,baseline,0.82,53,0.8666666666666667,0.806952031668809,4.645630965278171,5.723885589853515,1.0782546245753437,research
discount-baseline,discount,baseline,0.82,54,0.8833333333333333,0.8212451831359248,4.691173723855762,5.795316071592603,1.1041423477368406,research
discount-baseline,discount,baseline,0.82,55,0.9,0.8350923522654333,4.736081261914677,5.8648814613709535,1.1288001994562764,research
discount-baseline,discount,baseline,0.82,56,0.9166666666666666,0.8489118396004225,4.780213274345332,5.933684760883925,1.153471486538593,research
discount-baseline,discount,baseline,0.82,57,0.9333333333333333,0.862164730730568,4.8234144590119135,6.000077191439032,1.1766627324271184,research
discount-baseline,discount,baseline,0.82,58,0.95,0.8787886157532733,4.8655195807445,6.075170036881984,1.2096504561374832,research
discount-baseline,discount,baseline,0.82,59,0.9666666666666667,0.8900301589998373,4.906360293235361,6.133895928202476,1.227535634967115,research
