trial_id,compressed_state_index,frontier,closure,witness_library_ids,witness_valid
606,62,37//4;41//4;33//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
606,63,37//4;41//4;33//4,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
606,64,37//4;41//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
607,1,0//1;0//1;0//1,,inactive,true
607,2,6//1;9//4;7//4,core_a,base_1;inactive,true
607,3,9//4;25//4;9//4,core_b,base_2;inactive,true
607,4,6//1;25//4;9//4,core_a;core_b,base_1;base_2;inactive,true
607,5,9//4;2//1;6//1,core_c,base_3;inactive,true
607,6,6//1;9//4;6//1,core_a;core_c,base_1;base_3;inactive,true
607,7,9//4;25//4;6//1,core_b;core_c,base_2;base_3;inactive,true
607,8,6//1;25//4;6//1,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
607,9,1//1;1//1;8//1,,frontier_addition;inactive,true
607,10,6//1;9//4;8//1,core_a,base_1;frontier_addition;inactive,true
607,11,9//4;25//4;8//1,core_b,base_2;frontier_addition;inactive,true
607,12,6//1;25//4;8//1,core_a;core_b,base_1;base_2;frontier_addition;inactive,true
607,13,9//4;2//1;8//1,core_c,base_3;frontier_addition;inactive,true
607,14,6//1;9//4;8//1,core_a;core_c,base_1;base_3;frontier_addition;inactive,true
607,15,9//4;25//4;8//1,core_b;core_c,base_2;base_3;frontier_addition;inactive,true
607,16,6//1;25//4;8//1,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
607,17,1//1;5//4;3//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
607,18,6//1;9//4;7//4,bridge;core_a;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
607,19,9//4;25//4;9//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
607,20,6//1;25//4;9//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
607,21,9//4;2//1;6//1,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
607,22,6//1;9//4;6//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
607,23,9//4;25//4;6//1,bridge;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
607,24,6//1;25//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
607,25,1//1;5//4;8//1,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
607,26,6//1;9//4;8//1,bridge;core_a;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
607,27,9//4;25//4;8//1,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
607,28,6//1;25//4;8//1,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
607,29,9//4;2//1;8//1,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
607,30,6//1;9//4;8//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;frontier_addition;inactive,true
607,31,9//4;25//4;8//1,bridge;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;frontier_addition;inactive,true
607,32,6//1;25//4;8//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
607,33,7//1;29//4;10//1,,descendant_1;inactive,true
607,34,7//1;29//4;10//1,core_a,base_1;descendant_1;inactive,true
607,35,7//1;29//4;10//1,core_b,base_2;descendant_1;inactive,true
607,36,7//1;29//4;10//1,core_a;core_b,base_1;base_2;descendant_1;inactive,true
607,37,7//1;29//4;10//1,core_c,base_3;descendant_1;inactive,true
607,38,7//1;29//4;10//1,core_a;core_c,base_1;base_3;descendant_1;inactive,true
607,39,7//1;29//4;10//1,core_b;core_c,base_2;base_3;descendant_1;inactive,true
607,40,7//1;29//4;10//1,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
607,41,7//1;29//4;10//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
607,42,7//1;29//4;10//1,bridge;core_a;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
607,43,7//1;29//4;10//1,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_1;inactive,true
607,44,7//1;29//4;10//1,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_1;inactive,true
607,45,7//1;29//4;10//1,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;descendant_1;inactive,true
607,46,7//1;29//4;10//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_1;inactive,true
607,47,7//1;29//4;10//1,bridge;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_1;inactive,true
607,48,7//1;29//4;10//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
607,49,8//1;41//4;12//1,,descendant_2;inactive,true
607,50,8//1;41//4;12//1,core_a,base_1;descendant_2;inactive,true
607,51,8//1;41//4;12//1,core_b,base_2;descendant_2;inactive,true
607,52,8//1;41//4;12//1,core_a;core_b,base_1;base_2;descendant_2;inactive,true
607,53,8//1;41//4;12//1,core_c,base_3;descendant_2;inactive,true
607,54,8//1;41//4;12//1,core_a;core_c,base_1;base_3;descendant_2;inactive,true
607,55,8//1;41//4;12//1,core_b;core_c,base_2;base_3;descendant_2;inactive,true
607,56,8//1;41//4;12//1,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
607,57,8//1;41//4;12//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
607,58,8//1;41//4;12//1,bridge;core_a;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
607,59,8//1;41//4;12//1,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_2;inactive,true
607,60,8//1;41//4;12//1,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_2;inactive,true
607,61,8//1;41//4;12//1,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;descendant_2;inactive,true
607,62,8//1;41//4;12//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
607,63,8//1;41//4;12//1,bridge;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
607,64,8//1;41//4;12//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
608,1,0//1;0//1;0//1,,inactive,true
608,2,6//1;2//1;7//4,core_a;core_b;core_c,base_1;inactive,true
608,3,9//4;25//4;7//4,core_a;core_b;core_c,base_2;inactive,true
608,4,6//1;25//4;7//4,core_a;core_b;core_c,base_1;base_2;inactive,true
608,5,9//4;2//1;6//1,core_a;core_b;core_c,base_3;inactive,true
608,6,6//1;2//1;6//1,core_a;core_b;core_c,base_1;base_3;inactive,true
608,7,9//4;25//4;6//1,core_a;core_b;core_c,base_2;base_3;inactive,true
608,8,6//1;25//4;6//1,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
608,9,5//4;1//1;33//4,,frontier_addition;inactive,true
608,10,6//1;2//1;33//4,core_a;core_b;core_c,base_1;frontier_addition;inactive,true
608,11,9//4;25//4;33//4,core_a;core_b;core_c,base_2;frontier_addition;inactive,true
608,12,6//1;25//4;33//4,core_a;core_b;core_c,base_1;base_2;frontier_addition;inactive,true
608,13,9//4;2//1;33//4,core_a;core_b;core_c,base_3;frontier_addition;inactive,true
608,14,3//4;1//1;5//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
608,15,6//1;2//1;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
608,16,9//4;25//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
608,17,6//1;25//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
608,18,9//4;2//1;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
608,19,6//1;2//1;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
608,20,9//4;25//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
608,21,6//1;25//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
608,22,5//4;1//1;33//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
608,23,6//1;2//1;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
608,24,9//4;25//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
608,25,6//1;25//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
608,26,9//4;2//1;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
608,27,7//1;33//4;45//4,,descendant_1;inactive,true
608,28,7//1;33//4;45//4,core_a;core_b;core_c,base_1;descendant_1;inactive,true
608,29,7//1;33//4;45//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
608,30,7//1;33//4;45//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
608,31,8//1;45//4;57//4,,descendant_2;inactive,true
608,32,8//1;45//4;57//4,core_a;core_b;core_c,base_1;descendant_2;inactive,true
608,33,8//1;45//4;57//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
608,34,8//1;45//4;57//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
609,1,0//1;0//1;0//1,,inactive,true
609,2,23//4;2//1;9//4,core_a;core_b;core_c,base_1;inactive,true
609,3,2//1;6//1;7//4,core_a;core_b;core_c,base_2;inactive,true
609,4,23//4;6//1;9//4,core_a;core_b;core_c,base_1;base_2;inactive,true
609,5,7//4;2//1;25//4,core_a;core_b;core_c,base_3;inactive,true
609,6,23//4;2//1;25//4,core_a;core_b;core_c,base_1;base_3;inactive,true
609,7,2//1;6//1;25//4,core_a;core_b;core_c,base_2;base_3;inactive,true
609,8,23//4;6//1;25//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
609,9,1//1;31//4;5//4,,frontier_addition;inactive,true
609,10,23//4;31//4;9//4,core_a;core_b;core_c,base_1;frontier_addition;inactive,true
609,11,2//1;31//4;7//4,core_a;core_b;core_c,base_2;frontier_addition;inactive,true
609,12,7//4;31//4;25//4,core_a;core_b;core_c,base_3;frontier_addition;inactive,true
609,13,23//4;31//4;25//4,core_a;core_b;core_c,base_1;base_3;frontier_addition;inactive,true
609,14,2//1;31//4;25//4,core_a;core_b;core_c,base_2;base_3;frontier_addition;inactive,true
609,15,1//1;1//1;5//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
609,16,23//4;2//1;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
609,17,2//1;6//1;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
609,18,23//4;6//1;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
609,19,7//4;2//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
609,20,23//4;2//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
609,21,2//1;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
609,22,23//4;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
609,23,1//1;31//4;5//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
609,24,23//4;31//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
609,25,2//1;31//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
609,26,7//4;31//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
609,27,23//4;31//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;frontier_addition;inactive,true
609,28,2//1;31//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;frontier_addition;inactive,true
609,29,35//4;35//4;33//4,,descendant_1;inactive,true
609,30,35//4;35//4;33//4,core_a;core_b;core_c,base_1;descendant_1;inactive,true
609,31,35//4;35//4;33//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
609,32,35//4;35//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
609,33,47//4;43//4;37//4,,descendant_2;inactive,true
609,34,47//4;43//4;37//4,core_a;core_b;core_c,base_1;descendant_2;inactive,true
609,35,47//4;43//4;37//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
609,36,47//4;43//4;37//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
610,1,0//1;0//1;0//1,,inactive,true
610,2,15//4;4//1;17//4,core_a;core_b;core_c,base_1;inactive,true
610,3,7//4;2//1;7//4,core_a;core_b;core_c,base_2;inactive,true
610,4,1//1;5//4;3//4,core_a;core_b;core_c,base_3;inactive,true
610,5,13//4;11//4;21//4,,frontier_addition;inactive,true
610,6,15//4;4//1;21//4,core_a;core_b;core_c,base_1;frontier_addition;inactive,true
610,7,13//4;11//4;21//4,core_a;core_b;core_c,base_2;frontier_addition;inactive,true
610,8,5//4;5//4;1//1,expansion,closure_carrier;inactive,true
610,9,15//4;4//1;17//4,core_a;core_b;core_c;expansion,base_1;closure_carrier;inactive,true
610,10,7//4;2//1;7//4,core_a;core_b;core_c;expansion,base_2;closure_carrier;inactive,true
610,11,5//4;5//4;1//1,core_a;core_b;core_c;expansion,base_3;closure_carrier;inactive,true
610,12,13//4;11//4;21//4,expansion,closure_carrier;frontier_addition;inactive,true
610,13,15//4;4//1;21//4,core_a;core_b;core_c;expansion,base_1;closure_carrier;frontier_addition;inactive,true
610,14,13//4;11//4;21//4,core_a;core_b;core_c;expansion,base_2;closure_carrier;frontier_addition;inactive,true
610,15,19//4;6//1;33//4,,descendant_1;inactive,true
610,16,19//4;6//1;33//4,core_a;core_b;core_c,base_1;descendant_1;inactive,true
610,17,19//4;6//1;33//4,expansion,closure_carrier;descendant_1;inactive,true
610,18,19//4;6//1;33//4,core_a;core_b;core_c;expansion,base_1;closure_carrier;descendant_1;inactive,true
610,19,27//4;8//1;41//4,,descendant_2;inactive,true
610,20,27//4;8//1;41//4,core_a;core_b;core_c,base_1;descendant_2;inactive,true
610,21,27//4;8//1;41//4,expansion,closure_carrier;descendant_2;inactive,true
610,22,27//4;8//1;41//4,core_a;core_b;core_c;expansion,base_1;closure_carrier;descendant_2;inactive,true
611,1,0//1;0//1;0//1,,inactive,true
611,2,17//4;15//4;4//1,core_b,base_1;inactive,true
611,3,7//4;7//4;9//4,core_a,base_2;inactive,true
611,4,17//4;15//4;4//1,core_a;core_b,base_1;base_2;inactive,true
611,5,5//4;1//1;5//4,core_c,base_3;inactive,true
611,6,17//4;15//4;4//1,core_b;core_c,base_1;base_3;inactive,true
611,7,7//4;7//4;9//4,core_a;core_c,base_2;base_3;inactive,true
611,8,17//4;15//4;4//1,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
611,9,21//4;11//4;11//4,,frontier_addition;inactive,true
611,10,21//4;15//4;4//1,core_b,base_1;frontier_addition;inactive,true
611,11,21//4;11//4;11//4,core_a,base_2;frontier_addition;inactive,true
611,12,21//4;15//4;4//1,core_a;core_b,base_1;base_2;frontier_addition;inactive,true
611,13,21//4;11//4;11//4,core_c,base_3;frontier_addition;inactive,true
611,14,21//4;15//4;4//1,core_b;core_c,base_1;base_3;frontier_addition;inactive,true
611,15,21//4;11//4;11//4,core_a;core_c,base_2;base_3;frontier_addition;inactive,true
611,16,21//4;15//4;4//1,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
611,17,3//4;3//4;5//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
611,18,17//4;15//4;4//1,bridge;core_b;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
611,19,7//4;7//4;9//4,bridge;core_a;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
611,20,17//4;15//4;4//1,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
611,21,5//4;1//1;5//4,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
611,22,17//4;15//4;4//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
611,23,7//4;7//4;9//4,bridge;core_a;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
611,24,17//4;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
611,25,21//4;11//4;11//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
611,26,21//4;15//4;4//1,bridge;core_b;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
611,27,21//4;11//4;11//4,bridge;core_a;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
611,28,21//4;15//4;4//1,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
611,29,21//4;11//4;11//4,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
611,30,21//4;15//4;4//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;frontier_addition;inactive,true
611,31,21//4;11//4;11//4,bridge;core_a;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;frontier_addition;inactive,true
611,32,21//4;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
611,33,33//4;19//4;6//1,,descendant_1;inactive,true
611,34,33//4;19//4;6//1,core_b,base_1;descendant_1;inactive,true
611,35,33//4;19//4;6//1,core_a,base_2;descendant_1;inactive,true
611,36,33//4;19//4;6//1,core_a;core_b,base_1;base_2;descendant_1;inactive,true
611,37,33//4;19//4;6//1,core_c,base_3;descendant_1;inactive,true
611,38,33//4;19//4;6//1,core_b;core_c,base_1;base_3;descendant_1;inactive,true
611,39,33//4;19//4;6//1,core_a;core_c,base_2;base_3;descendant_1;inactive,true
611,40,33//4;19//4;6//1,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
611,41,33//4;19//4;6//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
611,42,33//4;19//4;6//1,bridge;core_b;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
611,43,33//4;19//4;6//1,bridge;core_a;trigger_a;trigger_b,base_2;closure_carrier;descendant_1;inactive,true
611,44,33//4;19//4;6//1,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_1;inactive,true
611,45,33//4;19//4;6//1,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;descendant_1;inactive,true
611,46,33//4;19//4;6//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_1;inactive,true
611,47,33//4;19//4;6//1,bridge;core_a;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_1;inactive,true
611,48,33//4;19//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
611,49,37//4;31//4;8//1,,descendant_2;inactive,true
611,50,37//4;31//4;8//1,core_b,base_1;descendant_2;inactive,true
611,51,37//4;31//4;8//1,core_a,base_2;descendant_2;inactive,true
611,52,37//4;31//4;8//1,core_a;core_b,base_1;base_2;descendant_2;inactive,true
611,53,37//4;31//4;8//1,core_c,base_3;descendant_2;inactive,true
611,54,37//4;31//4;8//1,core_b;core_c,base_1;base_3;descendant_2;inactive,true
611,55,37//4;31//4;8//1,core_a;core_c,base_2;base_3;descendant_2;inactive,true
611,56,37//4;31//4;8//1,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
611,57,37//4;31//4;8//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
611,58,37//4;31//4;8//1,bridge;core_b;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
611,59,37//4;31//4;8//1,bridge;core_a;trigger_a;trigger_b,base_2;closure_carrier;descendant_2;inactive,true
611,60,37//4;31//4;8//1,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_2;inactive,true
611,61,37//4;31//4;8//1,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;descendant_2;inactive,true
611,62,37//4;31//4;8//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
611,63,37//4;31//4;8//1,bridge;core_a;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
611,64,37//4;31//4;8//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
612,1,0//1;0//1;0//1,,inactive,true
612,2,15//4;17//4;15//4,core_b,base_1;inactive,true
612,3,2//1;9//4;9//4,core_a,base_2;inactive,true
612,4,15//4;17//4;15//4,core_a;core_b,base_1;base_2;inactive,true
612,5,5//4;3//4;3//4,core_c,base_3;inactive,true
612,6,15//4;17//4;15//4,core_b;core_c,base_1;base_3;inactive,true
612,7,2//1;9//4;9//4,core_a;core_c,base_2;base_3;inactive,true
612,8,15//4;17//4;15//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
612,9,13//4;11//4;19//4,,frontier_addition;inactive,true
612,10,15//4;17//4;19//4,core_b,base_1;frontier_addition;inactive,true
612,11,13//4;11//4;19//4,core_a,base_2;frontier_addition;inactive,true
612,12,15//4;17//4;19//4,core_a;core_b,base_1;base_2;frontier_addition;inactive,true
612,13,13//4;11//4;19//4,core_c,base_3;frontier_addition;inactive,true
612,14,15//4;17//4;19//4,core_b;core_c,base_1;base_3;frontier_addition;inactive,true
612,15,13//4;11//4;19//4,core_a;core_c,base_2;base_3;frontier_addition;inactive,true
612,16,15//4;17//4;19//4,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
612,17,5//4;5//4;3//4,expansion,closure_carrier;inactive,true
612,18,15//4;17//4;15//4,core_b;expansion,base_1;closure_carrier;inactive,true
612,19,2//1;9//4;9//4,core_a;expansion,base_2;closure_carrier;inactive,true
612,20,15//4;17//4;15//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;inactive,true
612,21,5//4;5//4;3//4,core_c;expansion,base_3;closure_carrier;inactive,true
612,22,15//4;17//4;15//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;inactive,true
612,23,2//1;9//4;9//4,core_a;core_c;expansion,base_2;base_3;closure_carrier;inactive,true
612,24,15//4;17//4;15//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;inactive,true
612,25,13//4;11//4;19//4,expansion,closure_carrier;frontier_addition;inactive,true
612,26,15//4;17//4;19//4,core_b;expansion,base_1;closure_carrier;frontier_addition;inactive,true
612,27,13//4;11//4;19//4,core_a;expansion,base_2;closure_carrier;frontier_addition;inactive,true
612,28,15//4;17//4;19//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;frontier_addition;inactive,true
612,29,13//4;11//4;19//4,core_c;expansion,base_3;closure_carrier;frontier_addition;inactive,true
612,30,15//4;17//4;19//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;frontier_addition;inactive,true
612,31,13//4;11//4;19//4,core_a;core_c;expansion,base_2;base_3;closure_carrier;frontier_addition;inactive,true
612,32,15//4;17//4;19//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
612,33,19//4;21//4;31//4,,descendant_1;inactive,true
612,34,19//4;21//4;31//4,core_b,base_1;descendant_1;inactive,true
612,35,19//4;21//4;31//4,core_a,base_2;descendant_1;inactive,true
612,36,19//4;21//4;31//4,core_a;core_b,base_1;base_2;descendant_1;inactive,true
612,37,19//4;21//4;31//4,core_c,base_3;descendant_1;inactive,true
612,38,19//4;21//4;31//4,core_b;core_c,base_1;base_3;descendant_1;inactive,true
612,39,19//4;21//4;31//4,core_a;core_c,base_2;base_3;descendant_1;inactive,true
612,40,19//4;21//4;31//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
612,41,19//4;21//4;31//4,expansion,closure_carrier;descendant_1;inactive,true
612,42,19//4;21//4;31//4,core_b;expansion,base_1;closure_carrier;descendant_1;inactive,true
612,43,19//4;21//4;31//4,core_a;expansion,base_2;closure_carrier;descendant_1;inactive,true
612,44,19//4;21//4;31//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;descendant_1;inactive,true
612,45,19//4;21//4;31//4,core_c;expansion,base_3;closure_carrier;descendant_1;inactive,true
612,46,19//4;21//4;31//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;descendant_1;inactive,true
612,47,19//4;21//4;31//4,core_a;core_c;expansion,base_2;base_3;closure_carrier;descendant_1;inactive,true
612,48,19//4;21//4;31//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
612,49,27//4;33//4;35//4,,descendant_2;inactive,true
612,50,27//4;33//4;35//4,core_b,base_1;descendant_2;inactive,true
612,51,27//4;33//4;35//4,core_a,base_2;descendant_2;inactive,true
612,52,27//4;33//4;35//4,core_a;core_b,base_1;base_2;descendant_2;inactive,true
612,53,27//4;33//4;35//4,core_c,base_3;descendant_2;inactive,true
612,54,27//4;33//4;35//4,core_b;core_c,base_1;base_3;descendant_2;inactive,true
612,55,27//4;33//4;35//4,core_a;core_c,base_2;base_3;descendant_2;inactive,true
612,56,27//4;33//4;35//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
612,57,27//4;33//4;35//4,expansion,closure_carrier;descendant_2;inactive,true
612,58,27//4;33//4;35//4,core_b;expansion,base_1;closure_carrier;descendant_2;inactive,true
612,59,27//4;33//4;35//4,core_a;expansion,base_2;closure_carrier;descendant_2;inactive,true
612,60,27//4;33//4;35//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;descendant_2;inactive,true
612,61,27//4;33//4;35//4,core_c;expansion,base_3;closure_carrier;descendant_2;inactive,true
612,62,27//4;33//4;35//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;descendant_2;inactive,true
612,63,27//4;33//4;35//4,core_a;core_c;expansion,base_2;base_3;closure_carrier;descendant_2;inactive,true
