strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover
IWM__momentum_20__trend_100__h20__half__horizon__notional_cap_1,IWM,momentum_20,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.035494361920255915,0.031030089738141302,0.014068121461557514,0.009663396688274534,0.01429898742266564,0.010254399078876385,0.034976152623211444
IWM__momentum_20__trend_100__h20__half__horizon__vol_target_10,IWM,momentum_20,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.03497384920395549,0.030567397001746623,0.013492163741507733,0.009065773194680486,0.009367515907148724,0.005258103511188574,0.035152203867193865
IWM__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,IWM,momentum_20,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.029529293937319387,0.022885262632958786,0.011889635683928194,0.004872334055738579,0.01380909072038355,0.007666628776673404,0.05564387917329094
IWM__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,IWM,momentum_20,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.02723293597993421,0.0209304550860604,0.011844665360987605,0.004828963213271416,0.008222154369576183,0.0023601439668965276,0.0556337459407563
IWM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,IWM,momentum_20,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.04996023178698457,0.0410316198797182,0.017655589184862402,0.00885068055277978,0.004160566542809045,-0.003904909248882142,0.06995230524642289
IWM__momentum_20__trend_100__h20__unit__horizon__vol_target_10,IWM,momentum_20,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.029069788126919724,0.021769118725694855,0.013379219061640232,0.0046164338696214995,0.011690269263145776,0.006301080175301918,0.06958626033136578
IWM__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,IWM,momentum_20,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04384292939166211,0.030534353843093873,0.01716049186130874,0.003113542900219606,0.01044145986086649,-0.0018088330650074605,0.11128775834658187
IWM__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,IWM,momentum_20,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.022875648239754083,0.013433718973970837,0.021609618497477556,0.009389319134314308,0.002890476550937146,-0.004301204458177825,0.09687378500658389
IWM__momentum_20__trend_100__h5__half__horizon__notional_cap_1,IWM,momentum_20,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.04429981475990521,0.0307344331909382,0.01248484912033625,-0.0006401635434802504,0.02324098789154496,0.011471658616624726,0.1041335453100159
IWM__momentum_20__trend_100__h5__half__horizon__vol_target_10,IWM,momentum_20,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.04003265065141909,0.02730642512562158,0.012119864320487703,-0.0009772029690925544,0.02219793299103371,0.011407177286183692,0.10391667168328184
IWM__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,IWM,momentum_20,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03128669986487294,0.016631132838338107,0.0006950199505964092,-0.014031702701434902,0.002572071597651225,-0.009882356975792829,0.11685214626391097
IWM__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,IWM,momentum_20,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.02902416797296752,0.015349228717609142,0.0007744229752001995,-0.013910786760367206,0.002618736321217969,-0.008747193919574832,0.11652629043736387
IWM__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,IWM,momentum_20,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.07389411201975371,0.04675179104189896,0.01819861428738622,-0.008059782949755755,0.02887742692389044,0.0053374707145116,0.2082670906200318
IWM__momentum_20__trend_100__h5__unit__horizon__vol_target_10,IWM,momentum_20,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.039977366976558015,0.022037652161215417,0.019712862628022628,-0.0018744114777984443,0.021699563533683026,0.008986184158728401,0.1711991787624406
IWM__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,IWM,momentum_20,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04891663257207498,0.019583106187789967,-0.004212619720666994,-0.03367276947028665,-0.01047366909429167,-0.03535179674259886,0.23370429252782193
IWM__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,IWM,momentum_20,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.026682409590789616,0.007741681811405745,0.0013816927072419242,-0.02268143129080374,-0.0022279554132572073,-0.015508788547927463,0.19087855667451564
IWM__momentum_60__always__h20__half__horizon__notional_cap_1,IWM,momentum_60,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.05524232139451165,0.05002770599436617,0.0180821178299436,0.013174266818405035,0.0012139655868581758,-0.003291436235775781,0.038950715421303655
IWM__momentum_60__always__h20__half__horizon__vol_target_10,IWM,momentum_60,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.05168556616648227,0.046536429748581805,0.01515023523748925,0.010176978845418367,-0.003897561688842135,-0.008479854968003745,0.039473345259714326
IWM__momentum_60__always__h20__half__signal_flip__notional_cap_1,IWM,momentum_60,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.047734046166696534,0.040842120408675124,0.01969050000253486,0.012977172570204868,-0.010084352643178503,-0.016795140182356883,0.05325914149443561
IWM__momentum_60__always__h20__half__signal_flip__vol_target_10,IWM,momentum_60,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.045193161970765235,0.03867787001911726,0.0179350381696379,0.01125448790750766,-0.012276997423654724,-0.018721625464843343,0.05299771145625478
IWM__momentum_60__always__h20__unit__horizon__notional_cap_1,IWM,momentum_60,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.07990919816082878,0.0694812001364058,0.02304644588257219,0.013230622122586449,-0.025476884870373154,-0.03448418373483585,0.07790143084260731
IWM__momentum_60__always__h20__unit__horizon__vol_target_10,IWM,momentum_60,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.045354609750434066,0.03710596554383436,0.00786983750387216,-0.0016315080391673172,-0.008261273686260864,-0.01429776801606296,0.0753434201402517
IWM__momentum_60__always__h20__unit__signal_flip__notional_cap_1,IWM,momentum_60,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.07551718069327681,0.06171768958172097,0.030103163762126604,0.016671157689404425,-0.04197641216253896,-0.055398258662654694,0.10651828298887123
IWM__momentum_60__always__h20__unit__signal_flip__vol_target_10,IWM,momentum_60,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.03666944353265424,0.026840868211970962,0.01470342165023982,0.0031361879125657317,-0.01897805238797925,-0.02696372324260108,0.09171405319788348
IWM__momentum_60__always__h5__half__horizon__notional_cap_1,IWM,momentum_60,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.010848311935852867,-0.005475703347889068,0.015712858757568924,0.0002884531674098873,0.011903828538040567,-0.002307574107181805,0.12241653418124006
IWM__momentum_60__always__h5__half__horizon__vol_target_10,IWM,momentum_60,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.018138115206245874,0.0028824434961305188,0.014529713178008184,-0.0008247864764174811,0.008855064712354277,-0.004168737230788845,0.12186331712170442
IWM__momentum_60__always__h5__half__signal_flip__notional_cap_1,IWM,momentum_60,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.028618508058848774,0.011709281378013246,0.013992472087320613,-0.0022354771241545985,0.0045867432889836746,-0.01082276633530538,0.1287758346581876
IWM__momentum_60__always__h5__half__signal_flip__vol_target_10,IWM,momentum_60,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.024969517173537455,0.00921440598586937,0.012849736091483516,-0.0032627233796984705,0.002099476920091519,-0.01201006236512752,0.1278573897013643
IWM__momentum_60__always__h5__unit__horizon__notional_cap_1,IWM,momentum_60,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0018921854917562028,-0.030777385576986345,0.022226751405474244,-0.008621904341489378,0.0026886019105091946,-0.02571185763699394,0.24483306836248012
IWM__momentum_60__always__h5__unit__horizon__vol_target_10,IWM,momentum_60,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.010856331685154205,-0.009932534098693109,0.008620784850975673,-0.016378661937234168,0.005568923553879718,-0.009643153217481066,0.19838469319355476
IWM__momentum_60__always__h5__unit__signal_flip__notional_cap_1,IWM,momentum_60,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03950219647380599,0.005659991737218879,0.01985536370699305,-0.012604922805044494,-0.01027826372800789,-0.04106733561149158,0.2575516693163752
IWM__momentum_60__always__h5__unit__signal_flip__vol_target_10,IWM,momentum_60,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.015481657330308986,-0.005917850885126772,0.008923642630444355,-0.016988515350882666,-0.0035921772280834005,-0.020064701072902418,0.2055818609214961
IWM__momentum_60__trend_100__h20__half__horizon__notional_cap_1,IWM,momentum_60,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.05977210023207369,0.0550507782106519,0.0024593770114783604,-0.002149933541352029,0.003431660490013321,-0.0005670808375361804,0.03656597774244833
IWM__momentum_60__trend_100__h20__half__horizon__vol_target_10,IWM,momentum_60,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.053212197132295705,0.048520153231070715,0.0004605686166523921,-0.004191375871438891,-0.0007793277643629911,-0.0048414528787217095,0.036905553104591135
IWM__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,IWM,momentum_60,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04217921590168873,0.03603454274595622,0.012785738704374612,0.007075844399651803,0.00024486540076328576,-0.005258387944202209,0.04531001589825119
IWM__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,IWM,momentum_60,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04107045620801271,0.03512496933499199,0.011314023630239763,0.005590244284318966,-0.004453368025427604,-0.009843625656072625,0.0454168696435946
IWM__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,IWM,momentum_60,trend_100,20,unit,horizon,notional_cap_1,true,false,false,true,true,false,0.0975079585441894,0.08805180953134989,-0.007506822637711581,-0.01672943845793615,-0.017013351680646313,-0.024995598389890416,0.07313195548489666
IWM__momentum_60__trend_100__h20__unit__horizon__vol_target_10,IWM,momentum_60,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.05268611596995396,0.04503814073068082,-0.00856756968354536,-0.017522856332291517,-0.00400949336675462,-0.009485746418170468,0.07097501196275231
IWM__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,IWM,momentum_60,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06540403976569586,0.05309157230832875,0.016847517615590602,0.0054260644030586815,-0.020396268126676442,-0.03139179343022681,0.09062003179650238
IWM__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,IWM,momentum_60,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.03286622681684685,0.02365752980906933,0.009107658121725891,-0.001136839137865834,-0.010672778453024424,-0.01755386929430899,0.08124397624552354
IWM__momentum_60__trend_100__h5__half__horizon__notional_cap_1,IWM,momentum_60,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03605680225806604,0.020483481939769836,0.014562851394593065,-5.680437492214859e-5,0.009675203679404167,-0.003538491370988376,0.11605723370429252
IWM__momentum_60__trend_100__h5__half__horizon__vol_target_10,IWM,momentum_60,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.03501270328292705,0.020375819859079373,0.013118041075632813,-0.0014415100926127452,0.005430707613425071,-0.006749342135041907,0.11558347261268183
IWM__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,IWM,momentum_60,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03689850283639195,0.02090970251617482,0.010804790079992079,-0.0041146538004693985,0.020229246392963737,0.006325928909994588,0.11844197138314785
IWM__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,IWM,momentum_60,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.0328401433540496,0.017856928841036797,0.009993953525351127,-0.004856381027529913,0.015124068049985093,0.002316387481666333,0.11789116889233302
IWM__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,IWM,momentum_60,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.05429508452895326,0.023126306567026758,0.02063850255770438,-0.008593697626874732,0.0001396064505263736,-0.02627320236789591,0.23211446740858505
IWM__momentum_60__trend_100__h5__unit__horizon__vol_target_10,IWM,momentum_60,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.031079062738221513,0.010905419656551348,0.01076054077665043,-0.01318615183157584,0.000915135576873902,-0.013445545411538886,0.1900821519182963
IWM__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,IWM,momentum_60,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.05686216233894556,0.024865901455428073,0.014221332021081244,-0.015609066712211381,0.022565163632268584,-0.005203909161293194,0.2368839427662957
IWM__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,IWM,momentum_60,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.02661203653666169,0.006088273815712602,0.009068876972665257,-0.015201276093662338,0.009921231283185322,-0.005197739697143731,0.19261831228180293
IYR__mean_reversion_5__always__h20__half__horizon__notional_cap_1,IYR,mean_reversion_5,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.040106851598339925,0.03508489211238151,0.04469711413026958,0.03947981988529613,-0.008525769979909089,-0.013825803134647652,0.04133545310015898
IYR__mean_reversion_5__always__h20__half__horizon__vol_target_10,IYR,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.0464760777497924,0.04196173631110063,0.04139389573211607,0.03613821661167077,0.006103603271703579,0.000848363627256786,0.041645575087828325
IYR__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,IYR,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.05898368128178061,0.046089021839782265,0.02910283505531872,0.016580492150142866,-0.005359579707716796,-0.018896521305982406,0.09936406995230525
IYR__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,IYR,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.049639984308105685,0.03909306825821311,0.02893199339437425,0.01651939095063024,-0.007347948620440086,-0.019991195767340663,0.09849670010594883
IYR__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,IYR,mean_reversion_5,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.016916076592036033,0.006841483681314986,0.07685706065462261,0.06640441785596886,-0.05961397340135355,-0.07019725387404388,0.08267090620031796
IYR__mean_reversion_5__always__h20__unit__horizon__vol_target_10,IYR,mean_reversion_5,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06833374862256868,0.06079916932221316,0.04618998345090064,0.03619913071810752,0.001612919409846085,-0.006384872524886318,0.07924503874382986
IYR__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,IYR,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.08064665095493746,0.054852119147208986,0.05036250079361124,0.02531287480088875,-0.04088899291671817,-0.0679938340315612,0.1987281399046105
IYR__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,IYR,mean_reversion_5,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.05919337649543835,0.04368694559195991,0.042986607580869626,0.022615371001517635,-0.016920708983557332,-0.033660569217267254,0.16177795440910972
IYR__mean_reversion_5__always__h5__half__horizon__notional_cap_1,IYR,mean_reversion_5,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.006322954341336201,-0.006250145802572552,0.03242273201524673,0.01889605328409601,-0.0029962272776305025,-0.01734077818469404,0.10731319554848967
IYR__mean_reversion_5__always__h5__half__horizon__vol_target_10,IYR,mean_reversion_5,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.026285109862451937,0.015956346200608644,0.030968135950018204,0.017566389063322252,-0.005327551510364688,-0.01851497742900715,0.10631656652013576
IYR__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,IYR,mean_reversion_5,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06683607806772199,0.051525550072948276,0.021957100942281142,0.006133079848720488,-0.019263856943179194,-0.03660469144544823,0.12559618441971382
IYR__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,IYR,mean_reversion_5,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.05180427997280132,0.039400364075975546,0.021889087035159405,0.006246442944073803,-0.019488084378288164,-0.0354492273485837,0.12415706749888569
IYR__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,IYR,mean_reversion_5,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.03387845018432349,-0.059054294468567754,0.055720915342385165,0.028657125696001703,-0.038880200048519234,-0.06761293467836317,0.21462639109697934
IYR__mean_reversion_5__always__h5__unit__horizon__vol_target_10,IYR,mean_reversion_5,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.03192850375361837,0.01684293478178584,0.04343355959641293,0.021429033063111905,-0.013280996149374426,-0.030621485436708874,0.17464523431327048
IYR__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,IYR,mean_reversion_5,always,5,unit,signal_flip,notional_cap_1,true,false,false,true,true,false,0.09934192021790829,0.06872364929841605,0.036521564341460894,0.004875718440986197,-0.06491435623058685,-0.09962268629053736,0.25119236883942764
IYR__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,IYR,mean_reversion_5,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.05863609577303498,0.04083734673921923,0.03332239970636367,0.008120797817011617,-0.0319346073638117,-0.05256645270287546,0.2002127191649996
IYR__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,IYR,mean_reversion_5,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03138538019379798,0.027670746857108193,0.017363338301028743,0.013455613084666439,-0.0461913394190359,-0.04949405415810919,0.031001589825119236
IYR__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,IYR,mean_reversion_5,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.03149872153895917,0.028004373134511203,0.017689893918888772,0.013776581489621161,-0.019044095809879587,-0.022380416827275342,0.03104625422520959
IYR__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,IYR,mean_reversion_5,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.030929702448973168,0.021827719937926864,0.013435976934240996,0.004224414657414113,-0.0058361512932450605,-0.014544206625970044,0.07313195548489666
IYR__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,IYR,mean_reversion_5,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.031593088877458,0.023502096945496386,0.014199338048193476,0.004980468540671723,-0.005712777800486076,-0.014223941105493017,0.07318994041116952
IYR__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,IYR,mean_reversion_5,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.03662457243082165,0.02919252915028766,0.027044237146880503,0.01922573691736134,-0.11737538947264625,-0.12397575558315242,0.06200317965023847
IYR__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,IYR,mean_reversion_5,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.05558061462315743,0.04949804690617516,0.023684492525722287,0.015858121863927058,-0.027780282283289548,-0.0334036882478006,0.06215880354073792
IYR__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,IYR,mean_reversion_5,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04578322039191936,0.027566018824555352,0.022043189136009455,0.0036261928108958976,-0.020424570196827918,-0.03782912857065312,0.14626391096979333
IYR__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,IYR,mean_reversion_5,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.04265953545624739,0.030410237569842784,0.027753138109016508,0.011849091195104324,-0.014543741791267363,-0.026612505154934227,0.12639815663555376
IYR__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,IYR,mean_reversion_5,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.010172964002535808,0.001652625574859467,0.022509672251234222,0.013297377742205596,-0.016113267867963844,-0.024229501129693083,0.07313195548489666
IYR__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,IYR,mean_reversion_5,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.016083962203350483,0.008604189837493541,0.02291073575249432,0.013705038488400266,-0.0033131798060165767,-0.01119007746397143,0.07308040193986387
IYR__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,IYR,mean_reversion_5,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.02782542025451743,0.01739350892794045,0.011774400834551738,0.000962248711594502,-0.00916028995334193,-0.019272143450725747,0.08585055643879173
IYR__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,IYR,mean_reversion_5,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.029239797478961563,0.02017719854177593,0.01217541124381304,0.0013698478989734985,-0.00814381585003025,-0.017958452990717334,0.08579900289375894
IYR__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,IYR,mean_reversion_5,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.003446256010143603,-0.013612581144270355,0.04018595768538136,0.02176603243146083,-0.043226378308103636,-0.059465556188088936,0.14626391096979333
IYR__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,IYR,mean_reversion_5,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.02500659299945941,0.013742174493447203,0.035442528526772425,0.019339369690590125,-0.006469870285447852,-0.017679643588883458,0.12791347766070846
IYR__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,IYR,mean_reversion_5,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04296862671343417,0.022101908559444126,0.020054678059986862,-0.001559590209266543,-0.024845236124973642,-0.04506053564710031,0.17170111287758347
IYR__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,IYR,mean_reversion_5,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.03860134032330422,0.025186253558189497,0.024782143847404674,0.006209952334171207,-0.015642983203425182,-0.029259208504775504,0.14762982594161767
IYR__momentum_20__always__h20__half__horizon__notional_cap_1,IYR,momentum_20,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.05911865736048125,0.05410538727350639,0.03656508635476054,0.03185685593113096,0.03991964223405545,0.03506085678939293,0.037360890302066775
IYR__momentum_20__always__h20__half__horizon__vol_target_10,IYR,momentum_20,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.05039755748498234,0.04583548236934359,0.03714314852736549,0.03240425410617713,0.034042912713689616,0.029227439723797818,0.037601117257589065
IYR__momentum_20__always__h20__half__signal_flip__notional_cap_1,IYR,momentum_20,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03604999710457663,0.028681050771531172,0.005429828139895232,-0.0023407666570710185,0.014875859262814695,0.006066590106281424,0.06160572337042925
IYR__momentum_20__always__h20__half__signal_flip__vol_target_10,IYR,momentum_20,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.030591427884385063,0.024480454335421478,0.004893417046165469,-0.0028360707742598936,0.008608172031389728,0.0003523044018429724,0.06127763704590239
IYR__momentum_20__always__h20__unit__horizon__notional_cap_1,IYR,momentum_20,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.06825161222338268,0.058211776908595844,0.06326700996594167,0.053849032627544174,0.05781267704432973,0.04809295656933624,0.07472178060413355
IYR__momentum_20__always__h20__unit__horizon__vol_target_10,IYR,momentum_20,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.07285655407703674,0.06495756688018385,0.051001516058985966,0.041642608083462825,0.0307709260070721,0.02291100417307463,0.07429562554513651
IYR__momentum_20__always__h20__unit__signal_flip__notional_cap_1,IYR,momentum_20,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03527891292161843,0.02048922030466839,0.004082317329056033,-0.011475419569460785,0.014140632599748269,-0.0034684631042862374,0.1232114467408585
IYR__momentum_20__always__h20__unit__signal_flip__vol_target_10,IYR,momentum_20,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.048565272188112366,0.038486925963392614,-0.006299774875877412,-0.019753008428496234,0.004513399099705398,-0.0073065601970134855,0.10664520969426643
IYR__momentum_20__always__h5__half__horizon__notional_cap_1,IYR,momentum_20,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.04681423369768484,0.03103162054094448,0.019504828880516852,0.005176025248125008,0.005896641336887446,-0.00877473087394747,0.1136724960254372
IYR__momentum_20__always__h5__half__horizon__vol_target_10,IYR,momentum_20,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.03929227262385918,0.025456019660150934,0.018623745421832892,0.004318521445535597,0.0012075015202297383,-0.012596927326991473,0.11348210334065362
IYR__momentum_20__always__h5__half__signal_flip__notional_cap_1,IYR,momentum_20,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03249894376780571,0.01596765226497762,0.003963594289606985,-0.011828885547237697,0.01913791310506103,0.0028054072048121145,0.1251987281399046
IYR__momentum_20__always__h5__half__signal_flip__vol_target_10,IYR,momentum_20,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.02833109499932142,0.014085265273417752,0.0034271967033637717,-0.012313163199322952,0.008090505172130096,-0.00712112216081495,0.12478318167445196
IYR__momentum_20__always__h5__unit__horizon__notional_cap_1,IYR,momentum_20,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.05653034936027648,0.024941618587619716,0.03240971933764757,0.0037399738064903994,-0.00549018822955686,-0.03482909519690286,0.2273449920508744
IYR__momentum_20__always__h5__unit__horizon__vol_target_10,IYR,momentum_20,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.05828552397547959,0.03653051251725437,0.01553488812320815,-0.009179104485568445,-0.009846793001044624,-0.02908851244589873,0.19598530461878538
IYR__momentum_20__always__h5__unit__signal_flip__notional_cap_1,IYR,momentum_20,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.030895189640759865,-0.0021862677612809467,0.0022738207196362666,-0.029346019136486472,0.0240144600514045,-0.008663735250704012,0.2503974562798092
IYR__momentum_20__always__h5__unit__signal_flip__vol_target_10,IYR,momentum_20,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.044614234807198824,0.02219345872244089,-0.006684701248754064,-0.03337621284983241,0.0028517940336710637,-0.017993644091975312,0.21145835588489567
IYR__momentum_20__trend_100__h20__half__horizon__notional_cap_1,IYR,momentum_20,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.04360904458555665,0.03904495320465004,0.0175196586033749,0.01331428971705308,0.020986243049385893,0.01692857165836574,0.033386327503974564
